date,time,price,change,change(%),amount,volume
2022-09-19,15:50:00,201500,▲ 500,0.25,28,677147
2022-09-19,15:40:00,201500,▲ 500,0.25,3376,677119
2022-09-19,15:30:00,201500,▲ 500,0.25,31206,673743
2022-09-19,15:10:00,201500,▲ 500,0.25,39026,642537
2022-09-19,15:00:00,200500,▼ 500,-0.25,13693,603511
2022-09-19,14:50:00,200500,▼ 500,-0.25,17135,589818
2022-09-19,14:40:00,200500,▼ 500,-0.25,8390,572683
2022-09-19,14:30:00,201000,0,0.0,14234,564293
2022-09-19,14:20:00,201000,0,0.0,5316,550059
2022-09-19,14:10:00,201500,▲ 500,0.25,6171,544743
2022-09-19,14:00:00,201000,0,0.0,18094,538572
2022-09-19,13:50:00,201000,0,0.0,15335,520478
2022-09-19,13:40:00,201000,0,0.0,23566,505143
2022-09-19,13:30:00,201000,0,0.0,81681,481577
2022-09-19,13:20:00,200500,▼ 500,-0.25,4983,399896
2022-09-19,13:10:00,200000,"▼ 1,000",-0.5,7694,394913
2022-09-19,13:00:00,200000,"▼ 1,000",-0.5,5306,387219
2022-09-19,12:50:00,200000,"▼ 1,000",-0.5,3583,381913
2022-09-19,12:40:00,200000,"▼ 1,000",-0.5,3599,378330
2022-09-19,12:30:00,200500,▼ 500,-0.25,14036,374731
2022-09-19,13:20:00,200500,▼ 500,-0.25,4983,399896
2022-09-19,13:10:00,200000,"▼ 1,000",-0.5,7694,394913
2022-09-19,13:00:00,200000,"▼ 1,000",-0.5,5306,387219
2022-09-19,12:50:00,200000,"▼ 1,000",-0.5,3583,381913
2022-09-19,12:40:00,200000,"▼ 1,000",-0.5,3599,378330
2022-09-19,12:30:00,200500,▼ 500,-0.25,14036,374731
2022-09-19,12:20:00,200500,▼ 500,-0.25,2653,360695
2022-09-19,12:10:00,200500,▼ 500,-0.25,36312,358042
2022-09-19,12:00:00,199500,"▼ 1,500",-0.75,3832,321730
2022-09-19,11:50:00,199500,"▼ 1,500",-0.75,8121,317898
2022-09-19,11:40:00,199000,"▼ 2,000",-1.0,14957,309777
2022-09-19,11:30:00,198500,"▼ 2,500",-1.24,6139,294820
2022-09-19,11:20:00,198500,"▼ 2,500",-1.24,62042,288681
2022-09-19,11:10:00,198500,"▼ 2,500",-1.24,4945,226639
2022-09-19,11:00:00,199000,"▼ 2,000",-1.0,3578,221694
2022-09-19,10:50:00,198500,"▼ 2,500",-1.24,2505,218116
2022-09-19,10:40:00,198500,"▼ 2,500",-1.24,14474,215611
2022-09-19,10:30:00,199000,"▼ 2,000",-1.0,6969,201137
2022-09-19,10:20:00,199000,"▼ 2,000",-1.0,4057,194168
2022-09-19,10:10:00,199000,"▼ 2,000",-1.0,5342,190111
2022-09-19,10:00:00,198500,"▼ 2,500",-1.24,20625,184769
2022-09-19,09:50:00,199000,"▼ 2,000",-1.0,55339,164144
2022-09-19,09:40:00,199500,"▼ 1,500",-0.75,5091,108805
2022-09-19,09:30:00,199500,"▼ 1,500",-0.75,31163,103714
2022-09-19,09:20:00,200500,▼ 500,-0.25,18428,72551
2022-09-19,09:10:00,200500,▼ 500,-0.25,16297,54123
2022-09-19,09:00:00,201000,0,0.0,37779,37826
2022-09-19,08:30:00,201000,0,0.0,47,47
