date,time,price,change,change(%),amount,volume
2022-07-18,15:50:00,81100,▼ 100,-0.12,1,169126
2022-07-18,15:40:00,81100,▼ 100,-0.12,3,169125
2022-07-18,15:30:00,81100,▼ 100,-0.12,17349,169122
2022-07-18,15:10:00,81200,0,0.0,7293,151773
2022-07-18,15:00:00,81100,▼ 100,-0.12,6026,144480
2022-07-18,14:50:00,81000,▼ 200,-0.25,5783,138454
2022-07-18,14:40:00,81200,0,0.0,5670,132671
2022-07-18,14:30:00,81100,▼ 100,-0.12,5252,127001
2022-07-18,14:20:00,81100,▼ 100,-0.12,5126,121749
2022-07-18,14:10:00,81300,▲ 100,0.12,5089,116623
2022-07-18,14:00:00,81300,▲ 100,0.12,2651,111534
2022-07-18,13:50:00,81300,▲ 100,0.12,3060,108883
2022-07-18,13:40:00,81200,0,0.0,2815,105823
2022-07-18,13:30:00,81200,0,0.0,4800,103008
2022-07-18,13:20:00,81200,0,0.0,1911,98208
2022-07-18,13:10:00,81200,0,0.0,1963,96297
2022-07-18,13:00:00,81200,0,0.0,3311,94334
2022-07-18,12:50:00,81300,▲ 100,0.12,3040,91023
2022-07-18,12:40:00,81100,▼ 100,-0.12,4433,87983
2022-07-18,12:30:00,81300,▲ 100,0.12,3925,83550
2022-07-18,13:40:00,81200,0,0.0,2815,105823
2022-07-18,13:30:00,81200,0,0.0,4800,103008
2022-07-18,13:20:00,81200,0,0.0,1911,98208
2022-07-18,13:10:00,81200,0,0.0,1963,96297
2022-07-18,13:00:00,81200,0,0.0,3311,94334
2022-07-18,12:50:00,81300,▲ 100,0.12,3040,91023
2022-07-18,12:40:00,81100,▼ 100,-0.12,4433,87983
2022-07-18,12:30:00,81300,▲ 100,0.12,3925,83550
2022-07-18,12:20:00,81400,▲ 200,0.25,1186,79625
2022-07-18,12:10:00,81500,▲ 300,0.37,1933,78439
2022-07-18,12:00:00,81500,▲ 300,0.37,4043,76506
2022-07-18,11:50:00,81300,▲ 100,0.12,2859,72463
2022-07-18,11:40:00,81200,0,0.0,2133,69604
2022-07-18,11:30:00,81300,▲ 100,0.12,1811,67471
2022-07-18,11:20:00,81200,0,0.0,5738,65660
2022-07-18,11:10:00,81400,▲ 200,0.25,4578,59922
2022-07-18,11:00:00,81200,0,0.0,1516,55344
2022-07-18,10:50:00,81200,0,0.0,1520,53828
2022-07-18,10:40:00,81200,0,0.0,1630,52308
2022-07-18,10:30:00,81200,0,0.0,1877,50678
2022-07-18,10:20:00,81300,▲ 100,0.12,2476,48801
2022-07-18,10:10:00,81200,0,0.0,4833,46325
2022-07-18,10:00:00,81100,▼ 100,-0.12,2010,41492
2022-07-18,09:50:00,81200,0,0.0,5243,39482
2022-07-18,09:40:00,81500,▲ 300,0.37,5231,34239
2022-07-18,09:30:00,81200,0,0.0,7028,29008
2022-07-18,09:20:00,81400,▲ 200,0.25,4402,21980
2022-07-18,09:10:00,81500,▲ 300,0.37,4442,17578
2022-07-18,09:00:00,81200,0,0.0,13136,13136
