date,time,price,change,change(%),amount,volume
2022-08-29,15:50:00,58600,"▼ 1,400",-2.33,898,9791134
2022-08-29,15:40:00,58600,"▼ 1,400",-2.33,8876,9790236
2022-08-29,15:30:00,58600,"▼ 1,400",-2.33,738652,9781360
2022-08-29,15:10:00,58600,"▼ 1,400",-2.33,360216,9042708
2022-08-29,15:00:00,58700,"▼ 1,300",-2.17,182784,8682492
2022-08-29,14:50:00,58700,"▼ 1,300",-2.17,226265,8499708
2022-08-29,14:40:00,58700,"▼ 1,300",-2.17,163050,8273443
2022-08-29,14:30:00,58700,"▼ 1,300",-2.17,112810,8110393
2022-08-29,14:20:00,58700,"▼ 1,300",-2.17,133577,7997583
2022-08-29,14:10:00,58700,"▼ 1,300",-2.17,127579,7864006
2022-08-29,14:00:00,58700,"▼ 1,300",-2.17,119051,7736427
2022-08-29,13:50:00,58700,"▼ 1,300",-2.17,101713,7617376
2022-08-29,13:40:00,58600,"▼ 1,400",-2.33,104041,7515663
2022-08-29,13:30:00,58700,"▼ 1,300",-2.17,94665,7411622
2022-08-29,13:20:00,58700,"▼ 1,300",-2.17,80364,7316957
2022-08-29,13:10:00,58700,"▼ 1,300",-2.17,252241,7236593
2022-08-29,13:00:00,58800,"▼ 1,200",-2.0,272267,6984352
2022-08-29,12:50:00,58700,"▼ 1,300",-2.17,89620,6712085
2022-08-29,12:40:00,58700,"▼ 1,300",-2.17,84730,6622465
2022-08-29,12:30:00,58700,"▼ 1,300",-2.17,77969,6537735
2022-08-29,13:20:00,58700,"▼ 1,300",-2.17,80364,7316957
2022-08-29,13:10:00,58700,"▼ 1,300",-2.17,252241,7236593
2022-08-29,13:00:00,58800,"▼ 1,200",-2.0,272267,6984352
2022-08-29,12:50:00,58700,"▼ 1,300",-2.17,89620,6712085
2022-08-29,12:40:00,58700,"▼ 1,300",-2.17,84730,6622465
2022-08-29,12:30:00,58700,"▼ 1,300",-2.17,77969,6537735
2022-08-29,12:20:00,58700,"▼ 1,300",-2.17,71988,6459766
2022-08-29,12:10:00,58700,"▼ 1,300",-2.17,81445,6387778
2022-08-29,12:00:00,58600,"▼ 1,400",-2.33,73366,6306333
2022-08-29,11:50:00,58700,"▼ 1,300",-2.17,332679,6232967
2022-08-29,11:40:00,58800,"▼ 1,200",-2.0,80115,5900288
2022-08-29,11:30:00,58800,"▼ 1,200",-2.0,107657,5820173
2022-08-29,11:20:00,58800,"▼ 1,200",-2.0,249683,5712516
2022-08-29,11:10:00,58800,"▼ 1,200",-2.0,167100,5462833
2022-08-29,11:00:00,58800,"▼ 1,200",-2.0,344586,5295733
2022-08-29,10:50:00,58700,"▼ 1,300",-2.17,138598,4951147
2022-08-29,10:40:00,58700,"▼ 1,300",-2.17,88934,4812549
2022-08-29,10:30:00,58700,"▼ 1,300",-2.17,127512,4723615
2022-08-29,10:20:00,58700,"▼ 1,300",-2.17,128773,4596103
2022-08-29,10:10:00,58700,"▼ 1,300",-2.17,351441,4467330
2022-08-29,10:00:00,58700,"▼ 1,300",-2.17,120339,4115889
2022-08-29,09:50:00,58800,"▼ 1,200",-2.0,169670,3995550
2022-08-29,09:40:00,58800,"▼ 1,200",-2.0,286376,3825880
2022-08-29,09:30:00,58700,"▼ 1,300",-2.17,674674,3539504
2022-08-29,09:20:00,58800,"▼ 1,200",-2.0,296378,2864830
2022-08-29,09:10:00,58800,"▼ 1,200",-2.0,699216,2568452
2022-08-29,09:00:00,58800,"▼ 1,200",-2.0,1869107,1869236
2022-08-29,08:30:00,60000,0,0.0,129,129
