date,time,price,change,change(%),amount,volume
2022-06-24,15:40:00,59800,▲ 700,1.18,10,191356
2022-06-24,15:30:00,59800,▲ 700,1.18,25526,191346
2022-06-24,15:10:00,59800,▲ 700,1.18,8945,165820
2022-06-24,15:00:00,59700,▲ 600,1.02,10439,156875
2022-06-24,14:50:00,59400,▲ 300,0.51,3321,146436
2022-06-24,14:40:00,59500,▲ 400,0.68,5218,143115
2022-06-24,14:30:00,59300,▲ 200,0.34,4346,137897
2022-06-24,14:20:00,59300,▲ 200,0.34,5456,133551
2022-06-24,14:10:00,59100,0,0.0,2306,128095
2022-06-24,14:00:00,59200,▲ 100,0.17,4220,125789
2022-06-24,13:50:00,59200,▲ 100,0.17,3755,121569
2022-06-24,13:40:00,59100,0,0.0,2628,117814
2022-06-24,13:30:00,59400,▲ 300,0.51,1706,115186
2022-06-24,13:20:00,59300,▲ 200,0.34,1325,113480
2022-06-24,13:10:00,59200,▲ 100,0.17,1450,112155
2022-06-24,13:00:00,59000,▼ 100,-0.17,2744,110705
2022-06-24,12:50:00,58900,▼ 200,-0.34,2138,107961
2022-06-24,12:40:00,58800,▼ 300,-0.51,1877,105823
2022-06-24,12:30:00,59100,0,0.0,1906,103946
2022-06-24,12:20:00,59200,▲ 100,0.17,2337,102040
2022-06-24,13:30:00,59400,▲ 300,0.51,1706,115186
2022-06-24,13:20:00,59300,▲ 200,0.34,1325,113480
2022-06-24,13:10:00,59200,▲ 100,0.17,1450,112155
2022-06-24,13:00:00,59000,▼ 100,-0.17,2744,110705
2022-06-24,12:50:00,58900,▼ 200,-0.34,2138,107961
2022-06-24,12:40:00,58800,▼ 300,-0.51,1877,105823
2022-06-24,12:30:00,59100,0,0.0,1906,103946
2022-06-24,12:20:00,59200,▲ 100,0.17,2337,102040
2022-06-24,12:10:00,59300,▲ 200,0.34,2143,99703
2022-06-24,12:00:00,59400,▲ 300,0.51,1745,97560
2022-06-24,11:50:00,59600,▲ 500,0.85,2295,95815
2022-06-24,11:40:00,59700,▲ 600,1.02,3275,93520
2022-06-24,11:30:00,60000,▲ 900,1.52,1792,90245
2022-06-24,11:20:00,60100,"▲ 1,000",1.69,1853,88453
2022-06-24,11:10:00,60100,"▲ 1,000",1.69,2191,86600
2022-06-24,11:00:00,59900,▲ 800,1.35,3557,84409
2022-06-24,10:50:00,60000,▲ 900,1.52,2610,80852
2022-06-24,10:40:00,60100,"▲ 1,000",1.69,2997,78242
2022-06-24,10:30:00,59900,▲ 800,1.35,5640,75245
2022-06-24,10:20:00,60000,▲ 900,1.52,6323,69605
2022-06-24,10:10:00,59300,▲ 200,0.34,3957,63282
2022-06-24,10:00:00,59100,0,0.0,2685,59325
2022-06-24,09:50:00,59100,0,0.0,3331,56640
2022-06-24,09:40:00,59100,0,0.0,12399,53309
2022-06-24,09:30:00,58300,▼ 800,-1.35,14035,40910
2022-06-24,09:20:00,58300,▼ 800,-1.35,5874,26875
2022-06-24,09:10:00,58700,▼ 400,-0.68,8433,21001
2022-06-24,09:00:00,58700,▼ 400,-0.68,12568,12568
