date,time,price,change,change(%),amount,volume
2022-10-28,15:50:00,164000,"▲ 2,000",1.23,84,749140
2022-10-28,15:40:00,164000,"▲ 2,000",1.23,664,749056
2022-10-28,15:30:00,164000,"▲ 2,000",1.23,75717,748392
2022-10-28,15:10:00,164000,"▲ 2,000",1.23,17987,672675
2022-10-28,15:00:00,164000,"▲ 2,000",1.23,17903,654688
2022-10-28,14:50:00,164000,"▲ 2,000",1.23,36275,636785
2022-10-28,14:40:00,164000,"▲ 2,000",1.23,11523,600510
2022-10-28,14:30:00,164500,"▲ 2,500",1.54,9672,588987
2022-10-28,14:20:00,164500,"▲ 2,500",1.54,7997,579315
2022-10-28,14:10:00,164500,"▲ 2,500",1.54,7730,571318
2022-10-28,14:00:00,164000,"▲ 2,000",1.23,5565,563588
2022-10-28,13:50:00,164500,"▲ 2,500",1.54,12533,558023
2022-10-28,13:40:00,164000,"▲ 2,000",1.23,9227,545490
2022-10-28,13:30:00,164500,"▲ 2,500",1.54,14446,536263
2022-10-28,13:20:00,164500,"▲ 2,500",1.54,31147,521817
2022-10-28,13:10:00,164500,"▲ 2,500",1.54,14354,490670
2022-10-28,13:00:00,164000,"▲ 2,000",1.23,35599,476316
2022-10-28,12:50:00,165000,"▲ 3,000",1.85,6200,440717
2022-10-28,12:40:00,164500,"▲ 2,500",1.54,4374,434517
2022-10-28,12:30:00,164500,"▲ 2,500",1.54,6592,430143
2022-10-28,13:40:00,164000,"▲ 2,000",1.23,9227,545490
2022-10-28,13:30:00,164500,"▲ 2,500",1.54,14446,536263
2022-10-28,13:20:00,164500,"▲ 2,500",1.54,31147,521817
2022-10-28,13:10:00,164500,"▲ 2,500",1.54,14354,490670
2022-10-28,13:00:00,164000,"▲ 2,000",1.23,35599,476316
2022-10-28,12:50:00,165000,"▲ 3,000",1.85,6200,440717
2022-10-28,12:40:00,164500,"▲ 2,500",1.54,4374,434517
2022-10-28,12:30:00,164500,"▲ 2,500",1.54,6592,430143
2022-10-28,12:20:00,164500,"▲ 2,500",1.54,6949,423551
2022-10-28,12:10:00,165000,"▲ 3,000",1.85,4252,416602
2022-10-28,12:00:00,165000,"▲ 3,000",1.85,4061,412350
2022-10-28,11:50:00,164500,"▲ 2,500",1.54,5104,408289
2022-10-28,11:40:00,165000,"▲ 3,000",1.85,11703,403185
2022-10-28,11:30:00,164500,"▲ 2,500",1.54,6892,391482
2022-10-28,11:20:00,165000,"▲ 3,000",1.85,17341,384590
2022-10-28,11:10:00,164500,"▲ 2,500",1.54,12178,367249
2022-10-28,11:00:00,165000,"▲ 3,000",1.85,13623,355071
2022-10-28,10:50:00,165000,"▲ 3,000",1.85,5096,341448
2022-10-28,10:40:00,165500,"▲ 3,500",2.16,12192,336352
2022-10-28,10:30:00,165500,"▲ 3,500",2.16,13579,324160
2022-10-28,10:20:00,165000,"▲ 3,000",1.85,13013,310581
2022-10-28,10:10:00,165000,"▲ 3,000",1.85,11912,297568
2022-10-28,10:00:00,165000,"▲ 3,000",1.85,24737,285656
2022-10-28,09:50:00,165500,"▲ 3,500",2.16,54506,260919
2022-10-28,09:40:00,164500,"▲ 2,500",1.54,41961,206413
2022-10-28,09:30:00,164500,"▲ 2,500",1.54,28973,164452
2022-10-28,09:20:00,163500,"▲ 1,500",0.93,21807,135479
2022-10-28,09:10:00,163500,"▲ 1,500",0.93,53346,113672
2022-10-28,09:00:00,162500,▲ 500,0.31,60164,60326
2022-10-28,08:30:00,162000,0,0.0,162,162
