date,time,price,change,change(%),amount,volume
2022-07-26,15:50:00,82200,▲ 100,0.12,41,186873
2022-07-26,15:40:00,82200,▲ 100,0.12,31,186832
2022-07-26,15:30:00,82200,▲ 100,0.12,15414,186801
2022-07-26,15:10:00,82000,▼ 100,-0.12,8006,171387
2022-07-26,15:00:00,82000,▼ 100,-0.12,3262,163381
2022-07-26,14:50:00,82100,0,0.0,3171,160119
2022-07-26,14:40:00,82100,0,0.0,3614,156948
2022-07-26,14:30:00,82100,0,0.0,2800,153334
2022-07-26,14:20:00,81900,▼ 200,-0.24,6509,150534
2022-07-26,14:10:00,81900,▼ 200,-0.24,6590,144025
2022-07-26,14:00:00,82000,▼ 100,-0.12,6712,137435
2022-07-26,13:50:00,82100,0,0.0,7761,130723
2022-07-26,13:40:00,82100,0,0.0,1952,122962
2022-07-26,13:30:00,82100,0,0.0,2077,121010
2022-07-26,13:20:00,82100,0,0.0,4682,118933
2022-07-26,13:10:00,82200,▲ 100,0.12,2705,114251
2022-07-26,13:00:00,82100,0,0.0,4576,111546
2022-07-26,12:50:00,82100,0,0.0,2652,106970
2022-07-26,12:40:00,82100,0,0.0,5454,104318
2022-07-26,12:30:00,82100,0,0.0,2125,98864
2022-07-26,13:20:00,82100,0,0.0,4682,118933
2022-07-26,13:10:00,82200,▲ 100,0.12,2705,114251
2022-07-26,13:00:00,82100,0,0.0,4576,111546
2022-07-26,12:50:00,82100,0,0.0,2652,106970
2022-07-26,12:40:00,82100,0,0.0,5454,104318
2022-07-26,12:30:00,82100,0,0.0,2125,98864
2022-07-26,12:20:00,82100,0,0.0,2757,96739
2022-07-26,12:10:00,82100,0,0.0,2647,93982
2022-07-26,12:00:00,82000,▼ 100,-0.12,8482,91335
2022-07-26,11:50:00,82100,0,0.0,1736,82853
2022-07-26,11:40:00,82100,0,0.0,2635,81117
2022-07-26,11:30:00,82000,▼ 100,-0.12,970,78482
2022-07-26,11:20:00,82100,0,0.0,8252,77512
2022-07-26,11:10:00,82300,▲ 200,0.24,3758,69260
2022-07-26,11:00:00,82200,▲ 100,0.12,2766,65502
2022-07-26,10:50:00,82200,▲ 100,0.12,2440,62736
2022-07-26,10:40:00,82300,▲ 200,0.24,3718,60296
2022-07-26,10:30:00,82200,▲ 100,0.12,1595,56578
2022-07-26,10:20:00,82200,▲ 100,0.12,2900,54983
2022-07-26,10:10:00,82100,0,0.0,8128,52083
2022-07-26,10:00:00,82200,▲ 100,0.12,1674,43955
2022-07-26,09:50:00,82200,▲ 100,0.12,9359,42281
2022-07-26,09:40:00,82100,0,0.0,3165,32922
2022-07-26,09:30:00,82100,0,0.0,7567,29757
2022-07-26,09:20:00,82000,▼ 100,-0.12,2661,22190
2022-07-26,09:10:00,81900,▼ 200,-0.24,7447,19529
2022-07-26,09:00:00,82100,0,0.0,12082,12082
