date,time,price,change,change(%),amount,volume
2022-09-15,15:50:00,56000,▼ 800,-1.41,2944,11417477
2022-09-15,15:40:00,56000,▼ 800,-1.41,4761,11414533
2022-09-15,15:30:00,56000,▼ 800,-1.41,1080553,11409772
2022-09-15,15:10:00,56200,▼ 600,-1.06,815482,10329219
2022-09-15,15:00:00,56100,▼ 700,-1.23,225918,9513737
2022-09-15,14:50:00,56100,▼ 700,-1.23,241002,9287819
2022-09-15,14:40:00,56100,▼ 700,-1.23,112273,9046817
2022-09-15,14:30:00,56000,▼ 800,-1.41,142769,8934544
2022-09-15,14:20:00,56100,▼ 700,-1.23,649006,8791775
2022-09-15,14:10:00,56100,▼ 700,-1.23,700921,8142769
2022-09-15,14:00:00,56200,▼ 600,-1.06,171382,7441848
2022-09-15,13:50:00,56200,▼ 600,-1.06,138437,7270466
2022-09-15,13:40:00,56200,▼ 600,-1.06,112971,7132029
2022-09-15,13:30:00,56200,▼ 600,-1.06,339466,7019058
2022-09-15,13:20:00,56300,▼ 500,-0.88,205015,6679592
2022-09-15,13:10:00,56200,▼ 600,-1.06,576904,6474577
2022-09-15,13:00:00,56400,▼ 400,-0.7,123254,5897673
2022-09-15,12:50:00,56400,▼ 400,-0.7,161165,5774419
2022-09-15,12:40:00,56400,▼ 400,-0.7,441019,5613254
2022-09-15,12:30:00,56500,▼ 300,-0.53,55504,5172235
2022-09-15,13:20:00,56300,▼ 500,-0.88,205015,6679592
2022-09-15,13:10:00,56200,▼ 600,-1.06,576904,6474577
2022-09-15,13:00:00,56400,▼ 400,-0.7,123254,5897673
2022-09-15,12:50:00,56400,▼ 400,-0.7,161165,5774419
2022-09-15,12:40:00,56400,▼ 400,-0.7,441019,5613254
2022-09-15,12:30:00,56500,▼ 300,-0.53,55504,5172235
2022-09-15,12:20:00,56500,▼ 300,-0.53,56529,5116731
2022-09-15,12:10:00,56500,▼ 300,-0.53,47797,5060202
2022-09-15,12:00:00,56400,▼ 400,-0.7,408709,5012405
2022-09-15,11:50:00,56600,▼ 200,-0.35,66269,4603696
2022-09-15,11:40:00,56500,▼ 300,-0.53,154220,4537427
2022-09-15,11:30:00,56600,▼ 200,-0.35,75897,4383207
2022-09-15,11:20:00,56700,▼ 100,-0.18,44371,4307310
2022-09-15,11:10:00,56700,▼ 100,-0.18,147439,4262939
2022-09-15,11:00:00,56800,0,0.0,75446,4115500
2022-09-15,10:50:00,56700,▼ 100,-0.18,412388,4040054
2022-09-15,10:40:00,56600,▼ 200,-0.35,69537,3627666
2022-09-15,10:30:00,56600,▼ 200,-0.35,654048,3558129
2022-09-15,10:20:00,56500,▼ 300,-0.53,125962,2904081
2022-09-15,10:10:00,56500,▼ 300,-0.53,99638,2778119
2022-09-15,10:00:00,56600,▼ 200,-0.35,214868,2678481
2022-09-15,09:50:00,56600,▼ 200,-0.35,470640,2463613
2022-09-15,09:40:00,56700,▼ 100,-0.18,114998,1992973
2022-09-15,09:30:00,56600,▼ 200,-0.35,112257,1877975
2022-09-15,09:20:00,56700,▼ 100,-0.18,237573,1765718
2022-09-15,09:10:00,56700,▼ 100,-0.18,117448,1528145
2022-09-15,09:00:00,56800,0,0.0,1410563,1410697
2022-09-15,08:30:00,56800,0,0.0,134,134
