date,time,price,change,change(%),amount,volume
2022-11-10,15:40:00,94400,0,0.0,22,377059
2022-11-10,15:30:00,94400,0,0.0,95220,377037
2022-11-10,15:10:00,94300,▼ 100,-0.11,7337,281817
2022-11-10,15:00:00,94600,▲ 200,0.21,6492,274480
2022-11-10,14:50:00,94400,0,0.0,14801,267988
2022-11-10,14:40:00,94800,▲ 400,0.42,9922,253187
2022-11-10,14:30:00,94700,▲ 300,0.32,13113,243265
2022-11-10,14:20:00,94900,▲ 500,0.53,9843,230152
2022-11-10,14:10:00,94900,▲ 500,0.53,5310,220309
2022-11-10,14:00:00,94800,▲ 400,0.42,9623,214999
2022-11-10,13:50:00,94800,▲ 400,0.42,9283,205376
2022-11-10,13:40:00,94600,▲ 200,0.21,3228,196093
2022-11-10,13:30:00,94600,▲ 200,0.21,6145,192865
2022-11-10,13:20:00,94600,▲ 200,0.21,4293,186720
2022-11-10,13:10:00,94600,▲ 200,0.21,6538,182427
2022-11-10,13:00:00,94300,▼ 100,-0.11,7886,175889
2022-11-10,12:50:00,94300,▼ 100,-0.11,7768,168003
2022-11-10,12:40:00,94600,▲ 200,0.21,1566,160235
2022-11-10,12:30:00,94500,▲ 100,0.11,2642,158669
2022-11-10,12:20:00,94600,▲ 200,0.21,6094,156027
2022-11-10,13:10:00,94600,▲ 200,0.21,6538,182427
2022-11-10,13:00:00,94300,▼ 100,-0.11,7886,175889
2022-11-10,12:50:00,94300,▼ 100,-0.11,7768,168003
2022-11-10,12:40:00,94600,▲ 200,0.21,1566,160235
2022-11-10,12:30:00,94500,▲ 100,0.11,2642,158669
2022-11-10,12:20:00,94600,▲ 200,0.21,6094,156027
2022-11-10,12:10:00,94700,▲ 300,0.32,14407,149933
2022-11-10,12:00:00,95100,▲ 700,0.74,9223,135526
2022-11-10,11:50:00,94900,▲ 500,0.53,12848,126303
2022-11-10,11:40:00,94900,▲ 500,0.53,5098,113455
2022-11-10,11:30:00,94900,▲ 500,0.53,6446,108357
2022-11-10,11:20:00,95000,▲ 600,0.64,4693,101911
2022-11-10,11:10:00,95000,▲ 600,0.64,3519,97218
2022-11-10,11:00:00,94900,▲ 500,0.53,10804,93699
2022-11-10,10:50:00,94900,▲ 500,0.53,3940,82895
2022-11-10,10:40:00,94900,▲ 500,0.53,4969,78955
2022-11-10,10:30:00,94800,▲ 400,0.42,2968,73986
2022-11-10,10:20:00,94700,▲ 300,0.32,6480,71018
2022-11-10,10:10:00,94800,▲ 400,0.42,5642,64538
2022-11-10,10:00:00,94700,▲ 300,0.32,6826,58896
2022-11-10,09:50:00,94500,▲ 100,0.11,5486,52070
2022-11-10,09:40:00,94600,▲ 200,0.21,4731,46584
2022-11-10,09:30:00,94500,▲ 100,0.11,8101,41853
2022-11-10,09:20:00,94600,▲ 200,0.21,3961,33752
2022-11-10,09:10:00,94600,▲ 200,0.21,10097,29791
2022-11-10,09:00:00,93700,▼ 700,-0.74,19692,19694
2022-11-10,08:30:00,94400,0,0.0,2,2
