date,time,price,change,change(%),amount,volume
2023-01-25,15:30:00,202000,6000,3.06%,45622,984197
2023-01-25,15:10:00,202000,6000,3.06%,23237,938575
2023-01-25,15:00:00,202000,6000,3.06%,44348,915338
2023-01-25,14:50:00,201500,5500,2.81%,15450,870990
2023-01-25,14:40:00,201500,5500,2.81%,8811,855540
2023-01-25,14:30:00,201500,5500,2.81%,8937,846729
2023-01-25,14:20:00,201500,5500,2.81%,6998,837792
2023-01-25,14:10:00,201500,5500,2.81%,10553,830794
2023-01-25,14:00:00,201500,5500,2.81%,9878,820241
2023-01-25,13:50:00,201500,5500,2.81%,7494,810363
2023-01-25,13:40:00,202000,6000,3.06%,30238,802869
2023-01-25,13:30:00,202000,6000,3.06%,6282,772631
2023-01-25,13:20:00,202000,6000,3.06%,5119,766349
2023-01-25,13:10:00,202000,6000,3.06%,4291,761230
2023-01-25,13:00:00,202000,6000,3.06%,15165,756939
2023-01-25,12:50:00,202000,6000,3.06%,21264,741774
2023-01-25,12:40:00,202000,6000,3.06%,8928,720510
2023-01-25,12:30:00,202000,6000,3.06%,8212,711582
2023-01-25,12:20:00,202000,6000,3.06%,21808,703370
2023-01-25,12:10:00,201500,5500,2.81%,23583,681562
2023-01-25,12:00:00,201500,5500,2.81%,22439,657979
2023-01-25,11:50:00,201500,5500,2.81%,5551,635540
2023-01-25,11:40:00,202000,6000,3.06%,19834,629989
2023-01-25,11:30:00,202500,6500,3.32%,17719,610155
2023-01-25,11:20:00,202500,6500,3.32%,7160,592436
2023-01-25,11:10:00,202500,6500,3.32%,10815,585276
2023-01-25,11:00:00,202500,6500,3.32%,7016,574461
2023-01-25,10:50:00,203000,7000,3.57%,28218,567445
2023-01-25,10:40:00,203000,7000,3.57%,8780,539227
2023-01-25,10:30:00,203000,7000,3.57%,20351,530447
2023-01-25,10:20:00,203000,7000,3.57%,17569,510096
2023-01-25,10:10:00,203500,7500,3.83%,38139,492527
2023-01-25,10:00:00,203500,7500,3.83%,47890,454388
2023-01-25,09:50:00,203000,7000,3.57%,37262,406498
2023-01-25,09:40:00,202500,6500,3.32%,64980,369236
2023-01-25,09:30:00,202500,6500,3.32%,51108,304256
2023-01-25,09:20:00,202500,6500,3.32%,66636,253148
2023-01-25,09:10:00,202000,6000,3.06%,70815,186512
2023-01-25,09:00:00,201000,5000,2.55%,115697,115697
