date,time,price,change,change(%),amount,volume
2023-01-30,15:30:00,170000,3900,-2.24%,74112,788537
2023-01-30,15:10:00,170000,4500,-2.58%,34156,714425
2023-01-30,15:00:00,169900,4400,-2.52%,36842,680269
2023-01-30,14:50:00,170400,4100,-2.35%,37309,643427
2023-01-30,14:40:00,170400,4000,-2.29%,18836,606118
2023-01-30,14:30:00,170500,3800,-2.18%,17924,587282
2023-01-30,14:20:00,170300,4100,-2.35%,36852,569358
2023-01-30,14:10:00,170900,3700,-2.12%,22073,532506
2023-01-30,14:00:00,171200,3400,-1.95%,28382,510433
2023-01-30,13:50:00,171200,2800,-1.61%,7916,482051
2023-01-30,13:40:00,171500,2800,-1.61%,12100,474135
2023-01-30,13:30:00,171600,2600,-1.49%,8023,462035
2023-01-30,13:20:00,171700,2600,-1.49%,8978,454012
2023-01-30,13:10:00,171700,2500,-1.44%,9247,445034
2023-01-30,13:00:00,171500,2800,-1.61%,13226,435787
2023-01-30,12:50:00,171300,2800,-1.61%,10542,422561
2023-01-30,12:40:00,171300,2700,-1.55%,7710,412019
2023-01-30,12:30:00,171400,2700,-1.55%,8652,404309
2023-01-30,12:20:00,171500,2800,-1.61%,10710,395657
2023-01-30,12:10:00,171500,2800,-1.61%,15063,384947
2023-01-30,12:00:00,171700,2500,-1.44%,13631,369884
2023-01-30,11:50:00,171700,2400,-1.38%,8763,356253
2023-01-30,11:40:00,172100,2300,-1.32%,11263,347490
2023-01-30,11:30:00,172400,2100,-1.20%,14611,336227
2023-01-30,11:20:00,172600,1800,-1.03%,14724,321616
2023-01-30,11:10:00,173000,1400,-0.80%,15976,306892
2023-01-30,11:00:00,173300,1000,-0.57%,11157,290916
2023-01-30,10:50:00,173400,1000,-0.57%,8559,279759
2023-01-30,10:40:00,173200,1000,-0.57%,9661,271168
2023-01-30,10:30:00,173500,800,-0.46%,10511,258744
2023-01-30,10:20:00,173700,700,-0.40%,14776,247736
2023-01-30,10:10:00,174000,600,0.35%,17672,232863
2023-01-30,10:00:00,174500,600,0.35%,13384,215136
2023-01-30,09:50:00,174500,800,0.46%,18823,201568
2023-01-30,09:40:00,174900,1000,0.58%,30193,179726
2023-01-30,09:30:00,175500,1600,0.92%,20025,143141
2023-01-30,09:20:00,175600,1700,0.98%,23949,121159
2023-01-30,09:10:00,175400,1500,0.86%,30542,95823
2023-01-30,09:00:00,175700,1800,1.04%,65079,65129
