date,time,price,change,change(%),amount,volume
2022-11-02,15:50:00,165000,▲ 500,0.3,51,925624
2022-11-02,15:40:00,165000,▲ 500,0.3,571,925573
2022-11-02,15:30:00,165000,▲ 500,0.3,35688,925002
2022-11-02,15:10:00,164500,0,0.0,24077,889314
2022-11-02,15:00:00,165000,▲ 500,0.3,12284,865237
2022-11-02,14:50:00,164500,0,0.0,31077,852953
2022-11-02,14:40:00,164500,0,0.0,11035,821876
2022-11-02,14:30:00,164500,0,0.0,20903,810841
2022-11-02,14:20:00,165000,▲ 500,0.3,27219,789938
2022-11-02,14:10:00,164000,▼ 500,-0.3,11878,762719
2022-11-02,14:00:00,164000,▼ 500,-0.3,10177,750841
2022-11-02,13:50:00,164000,▼ 500,-0.3,6771,740664
2022-11-02,13:40:00,164000,▼ 500,-0.3,28768,733893
2022-11-02,13:30:00,164000,▼ 500,-0.3,7557,705125
2022-11-02,13:20:00,164000,▼ 500,-0.3,8848,697568
2022-11-02,13:10:00,164500,0,0.0,21953,688720
2022-11-02,13:00:00,163500,"▼ 1,000",-0.61,24321,666767
2022-11-02,12:50:00,164000,▼ 500,-0.3,7009,642446
2022-11-02,12:40:00,164000,▼ 500,-0.3,33343,635437
2022-11-02,12:30:00,165000,▲ 500,0.3,21764,602094
2022-11-02,13:40:00,164000,▼ 500,-0.3,28768,733893
2022-11-02,13:30:00,164000,▼ 500,-0.3,7557,705125
2022-11-02,13:20:00,164000,▼ 500,-0.3,8848,697568
2022-11-02,13:10:00,164500,0,0.0,21953,688720
2022-11-02,13:00:00,163500,"▼ 1,000",-0.61,24321,666767
2022-11-02,12:50:00,164000,▼ 500,-0.3,7009,642446
2022-11-02,12:40:00,164000,▼ 500,-0.3,33343,635437
2022-11-02,12:30:00,165000,▲ 500,0.3,21764,602094
2022-11-02,12:20:00,164500,0,0.0,40522,580330
2022-11-02,12:10:00,164000,▼ 500,-0.3,22829,539808
2022-11-02,12:00:00,164000,▼ 500,-0.3,7428,516979
2022-11-02,11:50:00,163500,"▼ 1,000",-0.61,17511,509551
2022-11-02,11:40:00,163000,"▼ 1,500",-0.91,13209,492040
2022-11-02,11:30:00,163500,"▼ 1,000",-0.61,7301,478831
2022-11-02,11:20:00,163500,"▼ 1,000",-0.61,8388,471530
2022-11-02,11:10:00,163000,"▼ 1,500",-0.91,11131,463142
2022-11-02,11:00:00,162500,"▼ 2,000",-1.22,20664,452011
2022-11-02,10:50:00,163000,"▼ 1,500",-0.91,27956,431347
2022-11-02,10:40:00,163000,"▼ 1,500",-0.91,16563,403391
2022-11-02,10:30:00,163500,"▼ 1,000",-0.61,12191,386828
2022-11-02,10:20:00,164000,▼ 500,-0.3,33804,374637
2022-11-02,10:10:00,163000,"▼ 1,500",-0.91,12509,340833
2022-11-02,10:00:00,162500,"▼ 2,000",-1.22,13268,328324
2022-11-02,09:50:00,162500,"▼ 2,000",-1.22,23426,315056
2022-11-02,09:40:00,163500,"▼ 1,000",-0.61,9198,291630
2022-11-02,09:30:00,163000,"▼ 1,500",-0.91,13799,282432
2022-11-02,09:20:00,163500,"▼ 1,000",-0.61,62814,268633
2022-11-02,09:10:00,162500,"▼ 2,000",-1.22,29068,205819
2022-11-02,09:00:00,162500,"▼ 2,000",-1.22,175908,176751
2022-11-02,08:30:00,164500,0,0.0,843,843
