date,time,price,change,change(%),amount,volume
2022-12-07,15:50:00,183500,"▼ 2,000",-1.08,320,641301
2022-12-07,15:40:00,183500,"▼ 2,000",-1.08,555,640981
2022-12-07,15:30:00,183500,"▼ 2,000",-1.08,53183,640426
2022-12-07,15:10:00,184500,"▼ 1,000",-0.54,23449,587243
2022-12-07,15:00:00,183500,"▼ 2,000",-1.08,46968,563794
2022-12-07,14:50:00,185000,▼ 500,-0.27,27902,516826
2022-12-07,14:40:00,185500,0,0.0,4644,488924
2022-12-07,14:30:00,185500,0,0.0,11838,484280
2022-12-07,14:20:00,185500,0,0.0,14426,472442
2022-12-07,14:10:00,186000,▲ 500,0.27,6379,458016
2022-12-07,14:00:00,186000,▲ 500,0.27,15668,451637
2022-12-07,13:50:00,185000,▼ 500,-0.27,11476,435969
2022-12-07,13:40:00,186000,▲ 500,0.27,9310,424493
2022-12-07,13:30:00,185500,0,0.0,11323,415183
2022-12-07,13:20:00,186000,▲ 500,0.27,33115,403860
2022-12-07,13:10:00,185500,0,0.0,4771,370745
2022-12-07,13:00:00,185500,0,0.0,3456,365974
2022-12-07,12:50:00,185000,▼ 500,-0.27,3158,362518
2022-12-07,12:40:00,185000,▼ 500,-0.27,15713,359360
2022-12-07,12:30:00,185500,0,0.0,10615,343647
2022-12-07,13:20:00,186000,▲ 500,0.27,33115,403860
2022-12-07,13:10:00,185500,0,0.0,4771,370745
2022-12-07,13:00:00,185500,0,0.0,3456,365974
2022-12-07,12:50:00,185000,▼ 500,-0.27,3158,362518
2022-12-07,12:40:00,185000,▼ 500,-0.27,15713,359360
2022-12-07,12:30:00,185500,0,0.0,10615,343647
2022-12-07,12:20:00,185000,▼ 500,-0.27,3886,333032
2022-12-07,12:10:00,184500,"▼ 1,000",-0.54,7678,329146
2022-12-07,12:00:00,185500,0,0.0,2620,321468
2022-12-07,11:50:00,185000,▼ 500,-0.27,12457,318848
2022-12-07,11:40:00,185500,0,0.0,9808,306391
2022-12-07,11:30:00,185500,0,0.0,8942,296583
2022-12-07,11:20:00,186000,▲ 500,0.27,7588,287641
2022-12-07,11:10:00,186000,▲ 500,0.27,14401,280053
2022-12-07,11:00:00,187500,"▲ 2,000",1.08,9064,265652
2022-12-07,10:50:00,187000,"▲ 1,500",0.81,3025,256588
2022-12-07,10:40:00,187000,"▲ 1,500",0.81,10581,253563
2022-12-07,10:30:00,186500,"▲ 1,000",0.54,4755,242982
2022-12-07,10:20:00,186000,▲ 500,0.27,9726,238227
2022-12-07,10:10:00,185500,0,0.0,3921,228501
2022-12-07,10:00:00,185500,0,0.0,14347,224580
2022-12-07,09:50:00,184500,"▼ 1,000",-0.54,8960,210233
2022-12-07,09:40:00,184500,"▼ 1,000",-0.54,16827,201273
2022-12-07,09:30:00,185500,0,0.0,9880,184446
2022-12-07,09:20:00,186500,"▲ 1,000",0.54,18805,174566
2022-12-07,09:10:00,185500,0,0.0,86328,155761
2022-12-07,09:00:00,184500,"▼ 1,000",-0.54,69331,69433
2022-12-07,08:30:00,185500,0,0.0,102,102
