date,time,price,change,change(%),amount,volume
2022-10-04,15:50:00,55200,"▲ 2,100",3.95,6767,19046734
2022-10-04,15:40:00,55200,"▲ 2,100",3.95,27585,19039967
2022-10-04,15:30:00,55200,"▲ 2,100",3.95,1067955,19012382
2022-10-04,15:10:00,55300,"▲ 2,200",4.14,491659,17944427
2022-10-04,15:00:00,55400,"▲ 2,300",4.33,422187,17452768
2022-10-04,14:50:00,55300,"▲ 2,200",4.14,652009,17030581
2022-10-04,14:40:00,55300,"▲ 2,200",4.14,480305,16378572
2022-10-04,14:30:00,55200,"▲ 2,100",3.95,128104,15898267
2022-10-04,14:20:00,55300,"▲ 2,200",4.14,452528,15770163
2022-10-04,14:10:00,55200,"▲ 2,100",3.95,103279,15317635
2022-10-04,14:00:00,55200,"▲ 2,100",3.95,723527,15214356
2022-10-04,13:50:00,55200,"▲ 2,100",3.95,123879,14490829
2022-10-04,13:40:00,55200,"▲ 2,100",3.95,111496,14366950
2022-10-04,13:30:00,55200,"▲ 2,100",3.95,134124,14255454
2022-10-04,13:20:00,55100,"▲ 2,000",3.77,477367,14121330
2022-10-04,13:10:00,55200,"▲ 2,100",3.95,152965,13643963
2022-10-04,13:00:00,55100,"▲ 2,000",3.77,349817,13490998
2022-10-04,12:50:00,55300,"▲ 2,200",4.14,292677,13141181
2022-10-04,12:40:00,55200,"▲ 2,100",3.95,141098,12848504
2022-10-04,12:30:00,55200,"▲ 2,100",3.95,230026,12707406
2022-10-04,13:20:00,55100,"▲ 2,000",3.77,477367,14121330
2022-10-04,13:10:00,55200,"▲ 2,100",3.95,152965,13643963
2022-10-04,13:00:00,55100,"▲ 2,000",3.77,349817,13490998
2022-10-04,12:50:00,55300,"▲ 2,200",4.14,292677,13141181
2022-10-04,12:40:00,55200,"▲ 2,100",3.95,141098,12848504
2022-10-04,12:30:00,55200,"▲ 2,100",3.95,230026,12707406
2022-10-04,12:20:00,55100,"▲ 2,000",3.77,95814,12477380
2022-10-04,12:10:00,55100,"▲ 2,000",3.77,73380,12381566
2022-10-04,12:00:00,55200,"▲ 2,100",3.95,87789,12308186
2022-10-04,11:50:00,55200,"▲ 2,100",3.95,137234,12220397
2022-10-04,11:40:00,55200,"▲ 2,100",3.95,317291,12083163
2022-10-04,11:30:00,55200,"▲ 2,100",3.95,208457,11765872
2022-10-04,11:20:00,55200,"▲ 2,100",3.95,137895,11557415
2022-10-04,11:10:00,55200,"▲ 2,100",3.95,165792,11419520
2022-10-04,11:00:00,55100,"▲ 2,000",3.77,471113,11253728
2022-10-04,10:50:00,55300,"▲ 2,200",4.14,180765,10782615
2022-10-04,10:40:00,55300,"▲ 2,200",4.14,540964,10601850
2022-10-04,10:30:00,55200,"▲ 2,100",3.95,236174,10060886
2022-10-04,10:20:00,55200,"▲ 2,100",3.95,181940,9824712
2022-10-04,10:10:00,55200,"▲ 2,100",3.95,221696,9642772
2022-10-04,10:00:00,55200,"▲ 2,100",3.95,205739,9421076
2022-10-04,09:50:00,55200,"▲ 2,100",3.95,849696,9215337
2022-10-04,09:40:00,55300,"▲ 2,200",4.14,892610,8365641
2022-10-04,09:30:00,55300,"▲ 2,200",4.14,373572,7473031
2022-10-04,09:20:00,55300,"▲ 2,200",4.14,953448,7099459
2022-10-04,09:10:00,55400,"▲ 2,300",4.33,1439321,6146011
2022-10-04,09:00:00,55200,"▲ 2,100",3.95,4706241,4706690
2022-10-04,08:30:00,53100,0,0.0,449,449
