date,time,price,change,change(%),amount,volume
2022-08-08,15:50:00,196000,"▲ 1,500",0.77,11,631966
2022-08-08,15:40:00,196000,"▲ 1,500",0.77,59,631955
2022-08-08,15:30:00,196000,"▲ 1,500",0.77,34506,631896
2022-08-08,15:10:00,196000,"▲ 1,500",0.77,18192,597390
2022-08-08,15:00:00,195500,"▲ 1,000",0.51,11957,579198
2022-08-08,14:50:00,195500,"▲ 1,000",0.51,18745,567241
2022-08-08,14:40:00,195000,▲ 500,0.26,9289,548496
2022-08-08,14:30:00,195500,"▲ 1,000",0.51,28841,539207
2022-08-08,14:20:00,196000,"▲ 1,500",0.77,27492,510366
2022-08-08,14:10:00,195500,"▲ 1,000",0.51,20155,482874
2022-08-08,14:00:00,195500,"▲ 1,000",0.51,9079,462719
2022-08-08,13:50:00,196000,"▲ 1,500",0.77,36079,453640
2022-08-08,13:40:00,195000,▲ 500,0.26,10357,417561
2022-08-08,13:30:00,195500,"▲ 1,000",0.51,7636,407204
2022-08-08,13:20:00,195500,"▲ 1,000",0.51,9928,399568
2022-08-08,13:10:00,195000,▲ 500,0.26,6075,389640
2022-08-08,13:00:00,195000,▲ 500,0.26,9003,383565
2022-08-08,12:50:00,195500,"▲ 1,000",0.51,5085,374562
2022-08-08,12:40:00,195000,▲ 500,0.26,12733,369477
2022-08-08,12:30:00,195000,▲ 500,0.26,10037,356744
2022-08-08,13:20:00,195500,"▲ 1,000",0.51,9928,399568
2022-08-08,13:10:00,195000,▲ 500,0.26,6075,389640
2022-08-08,13:00:00,195000,▲ 500,0.26,9003,383565
2022-08-08,12:50:00,195500,"▲ 1,000",0.51,5085,374562
2022-08-08,12:40:00,195000,▲ 500,0.26,12733,369477
2022-08-08,12:30:00,195000,▲ 500,0.26,10037,356744
2022-08-08,12:20:00,195500,"▲ 1,000",0.51,4309,346707
2022-08-08,12:10:00,195500,"▲ 1,000",0.51,18688,342398
2022-08-08,12:00:00,194500,0,0.0,5553,323710
2022-08-08,11:50:00,194500,0,0.0,6054,318157
2022-08-08,11:40:00,194500,0,0.0,5869,312103
2022-08-08,11:30:00,194500,0,0.0,5221,306234
2022-08-08,11:20:00,194500,0,0.0,15331,301013
2022-08-08,11:10:00,194000,▼ 500,-0.26,5853,285682
2022-08-08,11:00:00,194500,0,0.0,18151,279829
2022-08-08,10:50:00,195000,▲ 500,0.26,5718,261678
2022-08-08,10:40:00,194500,0,0.0,8183,255960
2022-08-08,10:30:00,195000,▲ 500,0.26,5801,247777
2022-08-08,10:20:00,195000,▲ 500,0.26,22080,241976
2022-08-08,10:10:00,195000,▲ 500,0.26,7363,219896
2022-08-08,10:00:00,195000,▲ 500,0.26,41324,212533
2022-08-08,09:50:00,195500,"▲ 1,000",0.51,11293,171209
2022-08-08,09:40:00,195000,▲ 500,0.26,6982,159916
2022-08-08,09:30:00,195500,"▲ 1,000",0.51,20411,152934
2022-08-08,09:20:00,194000,▼ 500,-0.26,14554,132523
2022-08-08,09:10:00,194500,0,0.0,44274,117969
2022-08-08,09:00:00,194000,▼ 500,-0.26,73420,73695
2022-08-08,08:30:00,194500,0,0.0,275,275
