,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-06-15,13577,-3785,-10192,3837,-2194,-10136,-585,-6,-1091,-16,340,61
1,2022-06-16,-12347,22335,-10144,-5770,389,-4947,-250,-7,407,35,119,38
2,2022-06-17,10522,-10915,149,5455,-1407,-3854,24,221,-289,0,227,17
3,2022-06-18,0,0,0,0,0,0,0,0,0,0,0,0
4,2022-06-19,0,0,0,0,0,0,0,0,0,0,0,0
5,2022-06-20,20863,-14183,-7948,6541,-6707,-6057,-599,-57,-988,-80,989,278
6,2022-06-21,12860,-9506,-3425,6798,-1511,-7782,-867,-3,-59,0,69,2
7,2022-06-22,10500,-4604,-7784,2275,-3891,-5628,-468,-34,89,-127,1820,67
8,2022-06-23,1517,-4709,3001,19691,-1858,-5453,-1207,-6434,-1574,-164,201,-9
9,2022-06-24,10206,-7493,-3765,9440,-2264,-12213,959,1482,-1097,-72,1036,16
10,2022-06-25,0,0,0,0,0,0,0,0,0,0,0,0
11,2022-06-26,0,0,0,0,0,0,0,0,0,0,0,0
12,2022-06-27,27307,-12436,-15044,-5055,-3292,-5438,-678,-27,-496,-56,163,11
13,2022-06-28,-63,437,-401,4473,-145,-6489,1433,-1,212,116,58,-31
14,2022-06-29,28234,-8578,-23019,-9040,-1177,-10205,-2573,-6,-100,82,3269,94
15,2022-06-30,4063,5752,-10449,-4351,-6,-5217,255,8,-848,-291,653,-18
16,2022-07-01,-10262,8529,1587,-292,168,-284,1522,-3,485,-9,179,-33
17,2022-07-02,0,0,0,0,0,0,0,0,0,0,0,0
18,2022-07-03,0,0,0,0,0,0,0,0,0,0,0,0
19,2022-07-04,-1329,-5031,6456,7239,-948,958,43,-287,-532,-17,-108,12
20,2022-07-05,-24536,16669,7842,793,1855,3449,1017,64,886,-224,39,-13
21,2022-07-06,15454,6161,-21655,-8406,-1745,-5269,-442,-3410,-2668,286,30,10
22,2022-07-07,12582,-16406,3238,1682,-1576,613,35,-1223,3713,-8,561,25
23,2022-07-08,485,1500,-1989,-261,-249,-1655,239,-4,-10,-49,6,-3
24,2022-07-09,0,0,0,0,0,0,0,0,0,0,0,0
25,2022-07-10,0,0,0,0,0,0,0,0,0,0,0,0
26,2022-07-11,5327,1278,-6568,-603,-2333,-2829,-26,0,-738,-40,-16,-21
27,2022-07-12,14112,-2003,-12266,-747,-2947,-6208,-966,-7,-1515,124,174,-17
28,2022-07-13,-7536,7546,192,2517,-1123,-1102,-114,0,15,0,-235,33
29,2022-07-14,17235,17186,-35263,-22807,-1143,-10043,138,17,-1345,-81,704,139
30,2022-07-15,-187,2772,-1904,-2121,-1563,3040,-894,0,-366,0,-676,-6
31,2022-07-16,0,0,0,0,0,0,0,0,0,0,0,0
32,2022-07-17,0,0,0,0,0,0,0,0,0,0,0,0
33,2022-07-18,8507,-6182,-2995,1275,-1814,-1942,-1,122,-281,-355,622,49
34,2022-07-19,-6642,-323,6046,623,1987,64,648,185,2539,0,952,-32
35,2022-07-20,3399,-1427,-2487,-270,-720,-478,-370,170,-841,21,498,17
36,2022-07-21,-2807,-63,2754,-1116,1878,1781,229,0,-54,37,315,-198
37,2022-07-22,4182,-856,-3532,-421,-1510,-1780,-168,0,-657,1003,202,4
38,2022-07-23,0,0,0,0,0,0,0,0,0,0,0,0
39,2022-07-24,0,0,0,0,0,0,0,0,0,0,0,0
40,2022-07-25,-3230,-977,2976,2537,451,-940,597,32,298,0,1217,15
41,2022-07-26,-1657,64,1385,1852,54,-1182,-292,-14,42,925,38,169
42,2022-07-27,745,3785,-3702,2712,900,-2333,-3,-7,-4972,0,-865,36
43,2022-07-28,2250,-456,-2197,-303,-157,-1354,481,-10,-869,15,339,63
44,2022-07-29,-4402,-3454,8499,5658,1120,463,947,0,301,11,-590,-53
45,2022-07-30,0,0,0,0,0,0,0,0,0,0,0,0
46,2022-07-31,0,0,0,0,0,0,0,0,0,0,0,0
