,date,retail,foreigner,institution,financial,invtrust,pension,privequity,bank,insurance,financeetc,corporateetc,foreigneretc
0,2022-01-01,0,0,0,0,0,0,0,0,0,0,0,0
1,2022-01-02,0,0,0,0,0,0,0,0,0,0,0,0
2,2022-01-03,184943,138671,-329792,-278652,9593,-55133,-5273,-81,-464,219,4774,1403
3,2022-01-04,91959,112018,-206327,-242045,7151,5136,20127,858,2197,249,1909,442
4,2022-01-05,649420,-45785,-598004,-382375,-6363,-61256,-117518,-430,-30197,135,-8063,2432
5,2022-01-06,-3255,170804,-171751,-106154,13986,-25225,-13284,-23282,-18062,271,3977,225
6,2022-01-07,-171572,340429,-165044,-140362,6467,-50417,11568,-1074,6251,2523,-3881,68
7,2022-01-08,0,0,0,0,0,0,0,0,0,0,0,0
8,2022-01-09,0,0,0,0,0,0,0,0,0,0,0,0
9,2022-01-10,-17957,110220,-94246,-48445,-7239,-28581,-11127,5,1140,0,1411,571
10,2022-01-11,-242142,287135,-36364,-29794,15151,-9408,-2243,-35,-9970,-65,-7705,-924
11,2022-01-12,-65788,-38568,101839,157330,-5747,-20720,-21314,82,-7981,188,2921,-405
12,2022-01-13,126482,-1486,-127152,-50032,-7081,-61503,6506,0,-14991,-51,1783,374
13,2022-01-14,108537,75104,-189985,-139193,-7441,-30656,-6930,846,-3773,-2839,5613,731
14,2022-01-15,0,0,0,0,0,0,0,0,0,0,0,0
15,2022-01-16,0,0,0,0,0,0,0,0,0,0,0,0
16,2022-01-17,-6737,58505,-54424,-5899,-7327,-34418,-1070,0,-5829,119,2855,-198
17,2022-01-18,49716,-6807,-38444,-3354,-14546,-12430,1608,0,-9743,21,-4904,438
18,2022-01-19,32156,-2397,-26280,37325,-10348,-36196,-4578,-6346,-6000,-136,-4090,610
19,2022-01-20,14947,-43058,29476,87482,-6383,-12075,-37941,334,-1941,0,-1500,135
20,2022-01-21,215162,-60140,-153408,-62842,-9969,-58451,-9702,713,-14419,1262,-2084,470
21,2022-01-22,0,0,0,0,0,0,0,0,0,0,0,0
22,2022-01-23,0,0,0,0,0,0,0,0,0,0,0,0
23,2022-01-24,-130709,-93608,228636,240052,2018,14559,-4950,-111,-23355,423,-4297,-22
24,2022-01-25,122260,-110697,-12576,-210,10570,-22281,-279,-1111,794,-59,567,445
25,2022-01-26,52254,-47737,-5228,67286,-4423,-42250,-3104,-306,-22475,42,898,-187
26,2022-01-27,372223,-113731,-261331,-32986,-29248,-177679,-1610,1624,-19973,-1460,1783,1055
27,2022-01-28,36771,-107641,66130,38446,24503,-37774,23555,-1262,18688,-28,4491,249
28,2022-01-29,0,0,0,0,0,0,0,0,0,0,0,0
29,2022-01-30,0,0,0,0,0,0,0,0,0,0,0,0
30,2022-01-31,0,0,0,0,0,0,0,0,0,0,0,0
31,2022-02-01,0,0,0,0,0,0,0,0,0,0,0,0
32,2022-02-02,0,0,0,0,0,0,0,0,0,0,0,0
33,2022-02-03,108225,-123363,14237,-39905,24094,17790,2601,2105,7145,407,500,402
34,2022-02-04,-29951,61687,-30493,-42181,10237,-11272,9853,869,2049,-48,-695,-547
35,2022-02-05,0,0,0,0,0,0,0,0,0,0,0,0
36,2022-02-06,0,0,0,0,0,0,0,0,0,0,0,0
37,2022-02-07,252414,25655,-283483,-226296,5094,-58492,-9007,407,4382,428,4863,550
38,2022-02-08,-75113,68568,6858,-9124,13393,-14739,28992,-288,-11544,168,-141,-172
39,2022-02-09,-174158,104907,69757,57145,3175,2525,1780,-355,5087,399,-203,-303
40,2022-02-10,-165535,228649,-56889,-74356,-16099,-14026,45592,-371,1991,381,-5954,-272
41,2022-02-11,-19064,131663,-111537,-91155,6621,-23676,-6486,201,4188,-1230,-1019,-43
42,2022-02-12,0,0,0,0,0,0,0,0,0,0,0,0
43,2022-02-13,0,0,0,0,0,0,0,0,0,0,0,0
44,2022-02-14,68893,-129307,60523,38331,-12694,50516,-15205,637,-180,-884,-391,283
45,2022-02-15,-31446,363,31952,65336,4512,-27081,-9631,4,-1187,-2,-937,67
46,2022-02-16,-36673,9197,31706,54895,10756,-3901,-27361,-294,-2371,-19,-4136,-93
47,2022-02-17,-225728,152782,79856,15094,43427,245,23125,-354,-2242,561,-6449,-461
48,2022-02-18,70624,-61485,-10774,10269,3606,-25501,2898,395,-2409,-33,1264,371
49,2022-02-19,0,0,0,0,0,0,0,0,0,0,0,0
50,2022-02-20,0,0,0,0,0,0,0,0,0,0,0,0
51,2022-02-21,80938,8763,-91242,-38449,1888,-47228,-13558,4,6153,-51,721,819
52,2022-02-22,116220,36012,-157262,-93555,-4727,-45538,-10120,980,-3193,-1109,4685,344
53,2022-02-23,134035,-76969,-55856,36755,-11001,-33706,-38370,29,-9482,-81,-1406,195
54,2022-02-24,345734,-165745,-187613,-114568,-5606,-41824,-24612,890,-1595,-297,6122,1502
55,2022-02-25,92420,-127987,34269,69658,-7023,-26617,-7,-215,-1516,-11,903,396
56,2022-02-26,0,0,0,0,0,0,0,0,0,0,0,0
57,2022-02-27,0,0,0,0,0,0,0,0,0,0,0,0
58,2022-02-28,242401,-145843,-102212,-56753,-10779,-28306,-4245,-2294,243,-77,5034,620
59,2022-03-01,0,0,0,0,0,0,0,0,0,0,0,0
60,2022-03-02,131719,-57117,-77828,-36498,2072,-42014,-5324,-18,4360,-405,2946,279
61,2022-03-03,-147191,45619,97839,72658,-9052,7921,13588,-228,12783,169,3733,0
62,2022-03-04,427956,-246891,-185600,-118208,-18065,-45203,-14032,471,7113,2325,3142,1393
63,2022-03-05,0,0,0,0,0,0,0,0,0,0,0,0
64,2022-03-06,0,0,0,0,0,0,0,0,0,0,0,0
65,2022-03-07,627723,-255477,-385173,-245676,-16983,-95170,-27834,276,-126,340,10509,2418
66,2022-03-08,311722,-204358,-118299,-27102,-4619,-65304,-19758,7,20,-1542,9241,1693
67,2022-03-09,0,0,0,0,0,0,0,0,0,0,0,0
68,2022-03-10,-601,-187109,185444,257392,-22297,-40744,-14978,2391,3681,0,2233,33
69,2022-03-11,455952,-260106,-205270,-68424,-24505,-103042,-10048,842,288,-381,7651,1772
70,2022-03-12,0,0,0,0,0,0,0,0,0,0,0,0
71,2022-03-13,0,0,0,0,0,0,0,0,0,0,0,0
72,2022-03-14,41854,38523,-81824,-14714,-7888,-58115,-2855,131,1673,-55,2139,-693
73,2022-03-15,205518,-153625,-49730,-21178,-4304,-14637,-8051,-484,-1075,0,-2374,210
74,2022-03-16,8560,-89714,80773,70912,-10386,7890,15628,143,-3389,-25,219,162
75,2022-03-17,-75912,-25313,96494,93493,-4169,-12861,24910,619,-4473,-1024,4920,-189
76,2022-03-18,152458,-77288,-72939,-4482,-9854,-50858,-9845,12,2182,-95,-2565,333
77,2022-03-19,0,0,0,0,0,0,0,0,0,0,0,0
78,2022-03-20,0,0,0,0,0,0,0,0,0,0,0,0
79,2022-03-21,314054,-180669,-138108,-60996,-12444,-45058,-12252,-4817,-2541,0,3764,958
80,2022-03-22,-5586,757,6685,71253,-5930,-56725,2598,35,-4786,240,-1389,-468
81,2022-03-23,10744,-38546,26784,67994,-10772,-36722,10442,-307,-3852,0,846,172
82,2022-03-24,466387,952511,-1422741,-9230,11539,-51611,-57,-1371806,-1108,-466,1991,1852
83,2022-03-25,346398,-290152,-67313,-17073,-10203,-31942,-2043,-380,-5671,-1,9230,1837
84,2022-03-26,0,0,0,0,0,0,0,0,0,0,0,0
85,2022-03-27,0,0,0,0,0,0,0,0,0,0,0,0
86,2022-03-28,216561,-214662,-5128,53087,-10357,-40408,-3673,1206,-4883,-101,2083,1146
87,2022-03-29,-17613,-44246,66459,124774,-11692,-42720,-1324,-535,-2100,56,-4720,120
88,2022-03-30,131766,-122980,-11550,61665,-25643,-48175,-4595,542,4005,652,2225,539
89,2022-03-31,220107,-224717,119,45932,-13216,-18769,-1767,21,-11922,-160,4106,384
90,2022-04-01,450369,-160639,-294467,-196079,-13927,-74216,-7299,-1007,-1940,0,3267,1469
91,2022-04-02,0,0,0,0,0,0,0,0,0,0,0,0
92,2022-04-03,0,0,0,0,0,0,0,0,0,0,0,0
93,2022-04-04,126387,-93262,-35011,-9429,-1878,-21840,389,243,-2393,-103,1324,562
94,2022-04-05,102342,-21920,-84474,-54012,-5050,-23643,2197,3,-3957,-12,3657,394
95,2022-04-06,535513,-363161,-182182,-107285,-17314,-44348,-3757,-2366,-6966,-146,7701,2130
96,2022-04-07,558964,-395069,-167255,-120663,-34624,-11108,-2933,-887,2831,129,1211,2150
97,2022-04-08,349742,-340388,-17703,-18158,-9282,19431,-2371,-944,-6447,68,6456,1892
98,2022-04-09,0,0,0,0,0,0,0,0,0,0,0,0
99,2022-04-10,0,0,0,0,0,0,0,0,0,0,0,0
100,2022-04-11,112148,-87082,-31235,-17490,-3752,927,-3641,-17,-4736,-2527,5794,376
101,2022-04-12,269191,-176789,-96839,-32542,-14947,-37058,-2205,2583,-14299,1628,3554,883
102,2022-04-13,-82730,-2193,84182,62939,8998,-1439,19207,-690,-6809,1976,665,76
103,2022-04-14,310909,-187290,-134374,3513,-7919,-128986,-1188,512,296,-601,10034,720
104,2022-04-15,435884,-204014,-241856,-160312,-2801,-65979,-11625,1047,-2246,59,8694,1292
105,2022-04-16,0,0,0,0,0,0,0,0,0,0,0,0
106,2022-04-17,0,0,0,0,0,0,0,0,0,0,0,0
107,2022-04-18,89393,-83005,-6216,-10898,7905,109,-3301,2,-33,0,-452,280
108,2022-04-19,11591,-120998,100366,31973,14759,38029,8371,1243,6016,-25,8630,412
109,2022-04-20,211059,-128476,-85891,-80358,3710,-7137,-7943,301,4870,665,2609,700
110,2022-04-21,-79887,-48304,135745,136227,-11259,13365,-74,-949,-1964,398,-7066,-489
111,2022-04-22,209460,-30046,-183096,-168053,-1244,-8497,-5399,202,-3,-103,3285,397
112,2022-04-23,0,0,0,0,0,0,0,0,0,0,0,0
113,2022-04-24,0,0,0,0,0,0,0,0,0,0,0,0
114,2022-04-25,293513,-199201,-101900,-60159,-4332,-30456,-6938,139,44,-199,6578,1010
115,2022-04-26,234095,-300752,55792,44525,1607,16076,-938,127,-5883,277,10437,428
116,2022-04-27,407860,-337766,-79343,-33177,-12922,-23648,-7525,-335,-1630,-106,8353,896
117,2022-04-28,262410,-244616,-28412,-23399,188,-1834,-1940,-74,-1353,0,9648,969
118,2022-04-29,-285105,100749,206280,56615,46566,46839,42315,831,12968,146,-21969,45
119,2022-04-30,0,0,0,0,0,0,0,0,0,0,0,0
120,2022-05-01,0,0,0,0,0,0,0,0,0,0,0,0
121,2022-05-02,78512,-55857,-25317,-30596,19728,-8124,5282,-94,-5084,-6429,3070,-408
122,2022-05-03,-26516,35564,-9630,-55170,25215,-12389,30350,-160,2394,130,114,467
123,2022-05-04,37303,-20682,-17963,12217,1467,-31554,4455,-1387,-101,-3061,938,404
124,2022-05-05,0,0,0,0,0,0,0,0,0,0,0,0
125,2022-05-06,338739,-279102,-68304,-51758,-3812,4792,-13268,-955,-3303,0,6143,2524
126,2022-05-07,0,0,0,0,0,0,0,0,0,0,0,0
127,2022-05-08,0,0,0,0,0,0,0,0,0,0,0,0
128,2022-05-09,86573,-67171,-22321,23227,14757,-54138,-526,-933,-4436,-272,2178,740
129,2022-05-10,126699,-134023,7143,14029,-932,1130,-1226,-56,-2004,-3798,127,54
130,2022-05-11,75420,-17712,-63890,-60596,7262,-7313,-1076,11,-1722,-454,5541,640
131,2022-05-12,182695,-118755,-73433,-40283,-3895,-24061,-5106,782,659,-1529,8339,1153
132,2022-05-13,-163653,-82179,244451,181351,7791,35396,26289,-295,-4207,-1874,1648,-266
133,2022-05-14,0,0,0,0,0,0,0,0,0,0,0,0
134,2022-05-15,0,0,0,0,0,0,0,0,0,0,0,0
135,2022-05-16,20132,-6509,-18889,-47649,1856,14080,19882,207,-3751,-3514,4716,550
136,2022-05-17,-232086,12050,220247,149427,34938,8688,28327,-11,30,-1152,1517,-1728
137,2022-05-18,-36863,113235,-77646,-91736,19448,-11762,5815,1028,1229,-1668,1402,-128
138,2022-05-19,93991,1105,-94454,-103104,4581,8680,-5216,799,1330,-1523,-410,-232
139,2022-05-20,-68657,-99145,168088,195242,3492,563,-21600,496,-6524,-3581,-592,306
140,2022-05-21,0,0,0,0,0,0,0,0,0,0,0,0
141,2022-05-22,0,0,0,0,0,0,0,0,0,0,0,0
142,2022-05-23,23371,-20482,-221,83524,-14621,-17871,-51711,-744,25,1177,-3111,443
143,2022-05-24,267193,-160457,-104705,-44412,-6284,-30943,-24260,605,-684,1272,-3165,1134
144,2022-05-25,90727,-150193,58818,138240,-3730,-39050,-37825,133,1094,-44,449,199
