,date,open,high,low,close,close_cr,vol
0,2022-01-01,,,,,,
1,2022-01-02,,,,,,
2,2022-01-03,211500.0,212500.0,209000.0,210500.0,0.72,98500.0
3,2022-01-04,212500.0,212500.0,208500.0,210000.0,-0.24,105028.0
4,2022-01-05,214000.0,217500.0,212000.0,213500.0,1.67,252036.0
5,2022-01-06,210000.0,216500.0,210000.0,214000.0,0.23,186008.0
6,2022-01-07,214500.0,216500.0,213500.0,215000.0,0.47,124276.0
7,2022-01-08,,,,,,
8,2022-01-09,,,,,,
9,2022-01-10,214000.0,215000.0,209000.0,209500.0,-2.56,157184.0
10,2022-01-11,209500.0,211500.0,209000.0,210500.0,0.48,101312.0
11,2022-01-12,211500.0,213000.0,210500.0,211500.0,0.48,99519.0
12,2022-01-13,211500.0,213000.0,210000.0,210000.0,-0.71,105273.0
13,2022-01-14,209500.0,211000.0,208000.0,209000.0,-0.48,85051.0
14,2022-01-15,,,,,,
15,2022-01-16,,,,,,
16,2022-01-17,208500.0,209000.0,202500.0,205000.0,-1.91,147896.0
17,2022-01-18,206000.0,206000.0,201500.0,202500.0,-1.22,117841.0
18,2022-01-19,200500.0,203500.0,200000.0,200500.0,-0.99,105692.0
19,2022-01-20,200500.0,202500.0,199500.0,202000.0,0.75,90743.0
20,2022-01-21,199500.0,201000.0,198500.0,200000.0,-0.99,102511.0
21,2022-01-22,,,,,,
22,2022-01-23,,,,,,
23,2022-01-24,197500.0,200000.0,195000.0,197000.0,-1.5,129557.0
24,2022-01-25,196500.0,197000.0,190000.0,194500.0,-1.27,226501.0
25,2022-01-26,193000.0,194500.0,189500.0,190000.0,-2.31,227716.0
26,2022-01-27,190000.0,191500.0,185500.0,186500.0,-1.84,201399.0
27,2022-01-28,186500.0,190500.0,180000.0,189500.0,1.61,262933.0
28,2022-01-29,,,,,,
29,2022-01-30,,,,,,
30,2022-01-31,,,,,,
31,2022-02-01,,,,,,
32,2022-02-02,,,,,,
33,2022-02-03,193000.0,195500.0,191500.0,191500.0,1.06,162360.0
34,2022-02-04,190500.0,192000.0,188000.0,190000.0,-0.78,158837.0
35,2022-02-05,,,,,,
36,2022-02-06,,,,,,
37,2022-02-07,189500.0,190000.0,184500.0,186500.0,-1.84,154256.0
38,2022-02-08,186500.0,188000.0,183500.0,184500.0,-1.07,213483.0
39,2022-02-09,186000.0,186000.0,182500.0,185000.0,0.27,187269.0
40,2022-02-10,186000.0,187000.0,182500.0,185500.0,0.27,236067.0
41,2022-02-11,183000.0,184500.0,181000.0,183000.0,-1.35,182882.0
42,2022-02-12,,,,,,
43,2022-02-13,,,,,,
44,2022-02-14,179500.0,181000.0,176000.0,176500.0,-3.55,245693.0
45,2022-02-15,177000.0,183000.0,176500.0,180500.0,2.27,173765.0
46,2022-02-16,184500.0,185500.0,181000.0,182000.0,0.83,102666.0
47,2022-02-17,183000.0,186000.0,181000.0,183500.0,0.82,141278.0
48,2022-02-18,181000.0,184000.0,180500.0,183500.0,0.0,77861.0
49,2022-02-19,,,,,,
50,2022-02-20,,,,,,
