date,time,price,change,change(%),amount,volume
2022-10-21,15:50:00,167000,"▼ 1,500",-0.89,108,693069
2022-10-21,15:40:00,167000,"▼ 1,500",-0.89,850,692961
2022-10-21,15:30:00,167000,"▼ 1,500",-0.89,39456,692111
2022-10-21,15:10:00,167000,"▼ 1,500",-0.89,24491,652655
2022-10-21,15:00:00,166000,"▼ 2,500",-1.48,27732,628164
2022-10-21,14:50:00,166000,"▼ 2,500",-1.48,6540,600432
2022-10-21,14:40:00,166000,"▼ 2,500",-1.48,5500,593892
2022-10-21,14:30:00,166000,"▼ 2,500",-1.48,20033,588392
2022-10-21,14:20:00,166000,"▼ 2,500",-1.48,18417,568359
2022-10-21,14:10:00,166500,"▼ 2,000",-1.19,15631,549942
2022-10-21,14:00:00,166500,"▼ 2,000",-1.19,13536,534311
2022-10-21,13:50:00,166500,"▼ 2,000",-1.19,2499,520775
2022-10-21,13:40:00,167000,"▼ 1,500",-0.89,33896,518276
2022-10-21,13:30:00,166000,"▼ 2,500",-1.48,20929,484380
2022-10-21,13:20:00,167000,"▼ 1,500",-0.89,7443,463451
2022-10-21,13:10:00,167000,"▼ 1,500",-0.89,1782,456008
2022-10-21,13:00:00,166500,"▼ 2,000",-1.19,1774,454226
2022-10-21,12:50:00,166500,"▼ 2,000",-1.19,8463,452452
2022-10-21,12:40:00,167500,"▼ 1,000",-0.59,29303,443989
2022-10-21,12:30:00,167500,"▼ 1,000",-0.59,2286,414686
2022-10-21,13:20:00,167000,"▼ 1,500",-0.89,7443,463451
2022-10-21,13:10:00,167000,"▼ 1,500",-0.89,1782,456008
2022-10-21,13:00:00,166500,"▼ 2,000",-1.19,1774,454226
2022-10-21,12:50:00,166500,"▼ 2,000",-1.19,8463,452452
2022-10-21,12:40:00,167500,"▼ 1,000",-0.59,29303,443989
2022-10-21,12:30:00,167500,"▼ 1,000",-0.59,2286,414686
2022-10-21,12:20:00,168000,▼ 500,-0.3,3953,412400
2022-10-21,12:10:00,167500,"▼ 1,000",-0.59,12676,408447
2022-10-21,12:00:00,167000,"▼ 1,500",-0.89,4058,395771
2022-10-21,11:50:00,167000,"▼ 1,500",-0.89,2710,391713
2022-10-21,11:40:00,167000,"▼ 1,500",-0.89,2456,389003
2022-10-21,11:30:00,167500,"▼ 1,000",-0.59,4721,386547
2022-10-21,11:20:00,167500,"▼ 1,000",-0.59,3263,381826
2022-10-21,11:10:00,167500,"▼ 1,000",-0.59,4524,378563
2022-10-21,11:00:00,167000,"▼ 1,500",-0.89,23866,374039
2022-10-21,10:50:00,166500,"▼ 2,000",-1.19,4428,350173
2022-10-21,10:40:00,166500,"▼ 2,000",-1.19,3645,345745
2022-10-21,10:30:00,166500,"▼ 2,000",-1.19,12911,342100
2022-10-21,10:20:00,166500,"▼ 2,000",-1.19,1984,329189
2022-10-21,10:10:00,166500,"▼ 2,000",-1.19,21719,327205
2022-10-21,10:00:00,166500,"▼ 2,000",-1.19,24046,305486
2022-10-21,09:50:00,167000,"▼ 1,500",-0.89,1762,281440
2022-10-21,09:40:00,167500,"▼ 1,000",-0.59,23926,279678
2022-10-21,09:30:00,166500,"▼ 2,000",-1.19,6139,255752
2022-10-21,09:20:00,166500,"▼ 2,000",-1.19,42288,249613
2022-10-21,09:10:00,166000,"▼ 2,500",-1.48,62659,207325
2022-10-21,09:00:00,166500,"▼ 2,000",-1.19,144527,144666
2022-10-21,08:30:00,168500,0,0.0,139,139
