date,time,price,change,change(%),amount,volume
2022-11-03,15:50:00,93900,▼ 600,-0.63,421,339166
2022-11-03,15:40:00,93900,▼ 600,-0.63,229,338745
2022-11-03,15:30:00,93900,▼ 600,-0.63,31635,338516
2022-11-03,15:10:00,93900,▼ 600,-0.63,11656,306881
2022-11-03,15:00:00,94200,▼ 300,-0.32,19982,295225
2022-11-03,14:50:00,94300,▼ 200,-0.21,16123,275243
2022-11-03,14:40:00,94100,▼ 400,-0.42,5085,259120
2022-11-03,14:30:00,94100,▼ 400,-0.42,12570,254035
2022-11-03,14:20:00,94100,▼ 400,-0.42,12919,241465
2022-11-03,14:10:00,93800,▼ 700,-0.74,5927,228546
2022-11-03,14:00:00,94000,▼ 500,-0.53,6230,222619
2022-11-03,13:50:00,94000,▼ 500,-0.53,14029,216389
2022-11-03,13:40:00,93900,▼ 600,-0.63,7016,202360
2022-11-03,13:30:00,93800,▼ 700,-0.74,4422,195344
2022-11-03,13:20:00,94000,▼ 500,-0.53,2211,190922
2022-11-03,13:10:00,94000,▼ 500,-0.53,5764,188711
2022-11-03,13:00:00,93800,▼ 700,-0.74,4367,182947
2022-11-03,12:50:00,94000,▼ 500,-0.53,7106,178580
2022-11-03,12:40:00,93900,▼ 600,-0.63,3621,171474
2022-11-03,12:30:00,93800,▼ 700,-0.74,8361,167853
2022-11-03,13:40:00,93900,▼ 600,-0.63,7016,202360
2022-11-03,13:30:00,93800,▼ 700,-0.74,4422,195344
2022-11-03,13:20:00,94000,▼ 500,-0.53,2211,190922
2022-11-03,13:10:00,94000,▼ 500,-0.53,5764,188711
2022-11-03,13:00:00,93800,▼ 700,-0.74,4367,182947
2022-11-03,12:50:00,94000,▼ 500,-0.53,7106,178580
2022-11-03,12:40:00,93900,▼ 600,-0.63,3621,171474
2022-11-03,12:30:00,93800,▼ 700,-0.74,8361,167853
2022-11-03,12:20:00,93800,▼ 700,-0.74,1324,159492
2022-11-03,12:10:00,94000,▼ 500,-0.53,2750,158168
2022-11-03,12:00:00,93800,▼ 700,-0.74,2915,155418
2022-11-03,11:50:00,93700,▼ 800,-0.85,3989,152503
2022-11-03,11:40:00,94000,▼ 500,-0.53,5869,148514
2022-11-03,11:30:00,94000,▼ 500,-0.53,3140,142645
2022-11-03,11:20:00,93900,▼ 600,-0.63,5015,139505
2022-11-03,11:10:00,93800,▼ 700,-0.74,1657,134490
2022-11-03,11:00:00,93700,▼ 800,-0.85,3315,132833
2022-11-03,10:50:00,94000,▼ 500,-0.53,4537,129518
2022-11-03,10:40:00,93800,▼ 700,-0.74,4337,124981
2022-11-03,10:30:00,93700,▼ 800,-0.85,7628,120644
2022-11-03,10:20:00,94100,▼ 400,-0.42,7943,113016
2022-11-03,10:10:00,93900,▼ 600,-0.63,6399,105073
2022-11-03,10:00:00,93300,"▼ 1,200",-1.27,5085,98674
2022-11-03,09:50:00,93200,"▼ 1,300",-1.38,3187,93589
2022-11-03,09:40:00,93300,"▼ 1,200",-1.27,9073,90402
2022-11-03,09:30:00,92900,"▼ 1,600",-1.69,8250,81329
2022-11-03,09:20:00,93000,"▼ 1,500",-1.59,18804,73079
2022-11-03,09:10:00,93300,"▼ 1,200",-1.27,18650,54275
2022-11-03,09:00:00,93000,"▼ 1,500",-1.59,35475,35625
2022-11-03,08:30:00,94500,0,0.0,150,150
