date,time,price,change,change(%),amount,volume
2022-12-07,15:50:00,163000,"▼ 1,500",-0.91,11,371409
2022-12-07,15:40:00,163000,"▼ 1,500",-0.91,347,371398
2022-12-07,15:30:00,163000,"▼ 1,500",-0.91,74527,371051
2022-12-07,15:10:00,164000,▼ 500,-0.3,15555,296524
2022-12-07,15:00:00,164000,▼ 500,-0.3,3248,280969
2022-12-07,14:50:00,163500,"▼ 1,000",-0.61,9782,277721
2022-12-07,14:40:00,164000,▼ 500,-0.3,2349,267939
2022-12-07,14:30:00,164000,▼ 500,-0.3,19627,265590
2022-12-07,14:20:00,164000,▼ 500,-0.3,3953,245963
2022-12-07,14:10:00,163500,"▼ 1,000",-0.61,5841,242010
2022-12-07,14:00:00,164000,▼ 500,-0.3,2026,236169
2022-12-07,13:50:00,164000,▼ 500,-0.3,5685,234143
2022-12-07,13:40:00,163500,"▼ 1,000",-0.61,6282,228458
2022-12-07,13:30:00,164000,▼ 500,-0.3,2360,222176
2022-12-07,13:20:00,163500,"▼ 1,000",-0.61,5131,219816
2022-12-07,13:10:00,163500,"▼ 1,000",-0.61,7574,214685
2022-12-07,13:00:00,164000,▼ 500,-0.3,23923,207111
2022-12-07,12:50:00,164000,▼ 500,-0.3,8235,183188
2022-12-07,12:40:00,164000,▼ 500,-0.3,3671,174953
2022-12-07,12:30:00,164000,▼ 500,-0.3,2379,171282
2022-12-07,13:20:00,163500,"▼ 1,000",-0.61,5131,219816
2022-12-07,13:10:00,163500,"▼ 1,000",-0.61,7574,214685
2022-12-07,13:00:00,164000,▼ 500,-0.3,23923,207111
2022-12-07,12:50:00,164000,▼ 500,-0.3,8235,183188
2022-12-07,12:40:00,164000,▼ 500,-0.3,3671,174953
2022-12-07,12:30:00,164000,▼ 500,-0.3,2379,171282
2022-12-07,12:20:00,163500,"▼ 1,000",-0.61,3521,168903
2022-12-07,12:10:00,163500,"▼ 1,000",-0.61,3592,165382
2022-12-07,12:00:00,163500,"▼ 1,000",-0.61,8114,161790
2022-12-07,11:50:00,163500,"▼ 1,000",-0.61,4119,153676
2022-12-07,11:40:00,164000,▼ 500,-0.3,3735,149557
2022-12-07,11:30:00,163500,"▼ 1,000",-0.61,2822,145822
2022-12-07,11:20:00,163500,"▼ 1,000",-0.61,4228,143000
2022-12-07,11:10:00,164000,▼ 500,-0.3,14531,138772
2022-12-07,11:00:00,164500,0,0.0,4044,124241
2022-12-07,10:50:00,164500,0,0.0,5744,120197
2022-12-07,10:40:00,164500,0,0.0,5928,114453
2022-12-07,10:30:00,164000,▼ 500,-0.3,4497,108525
2022-12-07,10:20:00,164000,▼ 500,-0.3,22377,104028
2022-12-07,10:10:00,164000,▼ 500,-0.3,9264,81651
2022-12-07,10:00:00,163500,"▼ 1,000",-0.61,6024,72387
2022-12-07,09:50:00,164000,▼ 500,-0.3,3168,66363
2022-12-07,09:40:00,164000,▼ 500,-0.3,7847,63195
2022-12-07,09:30:00,164000,▼ 500,-0.3,10146,55348
2022-12-07,09:20:00,164000,▼ 500,-0.3,6373,45202
2022-12-07,09:10:00,164000,▼ 500,-0.3,10343,38829
2022-12-07,09:00:00,164000,▼ 500,-0.3,28455,28486
2022-12-07,08:30:00,164500,0,0.0,31,31
