date,time,price,change,change(%),amount,volume
2022-09-05,15:50:00,236000,"▲ 2,000",0.85,373,235682
2022-09-05,15:40:00,236000,"▲ 2,000",0.85,496,235309
2022-09-05,15:30:00,236000,"▲ 2,000",0.85,13561,234813
2022-09-05,15:10:00,236000,"▲ 2,000",0.85,4041,221252
2022-09-05,15:00:00,236000,"▲ 2,000",0.85,8439,217211
2022-09-05,14:50:00,234500,▲ 500,0.21,5023,208772
2022-09-05,14:40:00,234500,▲ 500,0.21,3475,203749
2022-09-05,14:30:00,234500,▲ 500,0.21,8173,200274
2022-09-05,14:20:00,235000,"▲ 1,000",0.43,1372,192101
2022-09-05,14:10:00,235000,"▲ 1,000",0.43,4515,190729
2022-09-05,14:00:00,234000,0,0.0,7491,186214
2022-09-05,13:50:00,235000,"▲ 1,000",0.43,1395,178723
2022-09-05,13:40:00,235000,"▲ 1,000",0.43,3600,177328
2022-09-05,13:30:00,235000,"▲ 1,000",0.43,1449,173728
2022-09-05,13:20:00,234500,▲ 500,0.21,5221,172279
2022-09-05,13:10:00,235000,"▲ 1,000",0.43,3686,167058
2022-09-05,13:00:00,235000,"▲ 1,000",0.43,1367,163372
2022-09-05,12:50:00,235500,"▲ 1,500",0.64,1669,162005
2022-09-05,12:40:00,235500,"▲ 1,500",0.64,3888,160336
2022-09-05,12:30:00,235000,"▲ 1,000",0.43,2903,156448
2022-09-05,13:20:00,234500,▲ 500,0.21,5221,172279
2022-09-05,13:10:00,235000,"▲ 1,000",0.43,3686,167058
2022-09-05,13:00:00,235000,"▲ 1,000",0.43,1367,163372
2022-09-05,12:50:00,235500,"▲ 1,500",0.64,1669,162005
2022-09-05,12:40:00,235500,"▲ 1,500",0.64,3888,160336
2022-09-05,12:30:00,235000,"▲ 1,000",0.43,2903,156448
2022-09-05,12:20:00,235000,"▲ 1,000",0.43,879,153545
2022-09-05,12:10:00,235000,"▲ 1,000",0.43,6827,152666
2022-09-05,12:00:00,235000,"▲ 1,000",0.43,2522,145839
2022-09-05,11:50:00,235500,"▲ 1,500",0.64,7405,143317
2022-09-05,11:40:00,236000,"▲ 2,000",0.85,1475,135912
2022-09-05,11:30:00,236000,"▲ 2,000",0.85,4590,134437
2022-09-05,11:20:00,236000,"▲ 2,000",0.85,6620,129847
2022-09-05,11:10:00,236000,"▲ 2,000",0.85,1151,123227
2022-09-05,11:00:00,235500,"▲ 1,500",0.64,2502,122076
2022-09-05,10:50:00,236000,"▲ 2,000",0.85,5489,119574
2022-09-05,10:40:00,236500,"▲ 2,500",1.07,12025,114085
2022-09-05,10:30:00,236500,"▲ 2,500",1.07,5515,102060
2022-09-05,10:20:00,237500,"▲ 3,500",1.5,5469,96545
2022-09-05,10:10:00,237500,"▲ 3,500",1.5,14285,91076
2022-09-05,10:00:00,236500,"▲ 2,500",1.07,4050,76791
2022-09-05,09:50:00,236000,"▲ 2,000",0.85,7243,72741
2022-09-05,09:40:00,235500,"▲ 1,500",0.64,7114,65498
2022-09-05,09:30:00,235500,"▲ 1,500",0.64,13811,58384
2022-09-05,09:20:00,236000,"▲ 2,000",0.85,8943,44573
2022-09-05,09:10:00,236500,"▲ 2,500",1.07,13759,35630
2022-09-05,09:00:00,234500,▲ 500,0.21,21844,21871
2022-09-05,08:30:00,234000,0,0.0,27,27
