date,time,price,change,change(%),amount,volume
2022-09-30,15:50:00,193500,"▼ 3,000",-1.53,25,911232
2022-09-30,15:40:00,193500,"▼ 3,000",-1.53,794,911207
2022-09-30,15:30:00,193500,"▼ 3,000",-1.53,144053,910413
2022-09-30,15:10:00,193500,"▼ 3,000",-1.53,32023,766360
2022-09-30,15:00:00,194000,"▼ 2,500",-1.27,24764,734337
2022-09-30,14:50:00,194500,"▼ 2,000",-1.02,28806,709573
2022-09-30,14:40:00,196000,▼ 500,-0.25,15707,680767
2022-09-30,14:30:00,195000,"▼ 1,500",-0.76,15315,665060
2022-09-30,14:20:00,195500,"▼ 1,000",-0.51,11654,649745
2022-09-30,14:10:00,195000,"▼ 1,500",-0.76,19633,638091
2022-09-30,14:00:00,194500,"▼ 2,000",-1.02,6811,618458
2022-09-30,13:50:00,194500,"▼ 2,000",-1.02,10781,611647
2022-09-30,13:40:00,195000,"▼ 1,500",-0.76,14457,600866
2022-09-30,13:30:00,195000,"▼ 1,500",-0.76,10440,586409
2022-09-30,13:20:00,195000,"▼ 1,500",-0.76,12072,575969
2022-09-30,13:10:00,195000,"▼ 1,500",-0.76,14016,563897
2022-09-30,13:00:00,194000,"▼ 2,500",-1.27,16532,549881
2022-09-30,12:50:00,194500,"▼ 2,000",-1.02,8031,533349
2022-09-30,12:40:00,195000,"▼ 1,500",-0.76,12807,525318
2022-09-30,12:30:00,195000,"▼ 1,500",-0.76,11938,512511
2022-09-30,13:20:00,195000,"▼ 1,500",-0.76,12072,575969
2022-09-30,13:10:00,195000,"▼ 1,500",-0.76,14016,563897
2022-09-30,13:00:00,194000,"▼ 2,500",-1.27,16532,549881
2022-09-30,12:50:00,194500,"▼ 2,000",-1.02,8031,533349
2022-09-30,12:40:00,195000,"▼ 1,500",-0.76,12807,525318
2022-09-30,12:30:00,195000,"▼ 1,500",-0.76,11938,512511
2022-09-30,12:20:00,195000,"▼ 1,500",-0.76,3664,500573
2022-09-30,12:10:00,195500,"▼ 1,000",-0.51,16320,496909
2022-09-30,12:00:00,196000,▼ 500,-0.25,5324,480589
2022-09-30,11:50:00,195000,"▼ 1,500",-0.76,7195,475265
2022-09-30,11:40:00,196000,▼ 500,-0.25,11041,468070
2022-09-30,11:30:00,196000,▼ 500,-0.25,4477,457029
2022-09-30,11:20:00,195000,"▼ 1,500",-0.76,24707,452552
2022-09-30,11:10:00,196000,▼ 500,-0.25,13579,427845
2022-09-30,11:00:00,197000,▲ 500,0.25,29558,414266
2022-09-30,10:50:00,195500,"▼ 1,000",-0.51,8510,384708
2022-09-30,10:40:00,196000,▼ 500,-0.25,9866,376198
2022-09-30,10:30:00,195500,"▼ 1,000",-0.51,12464,366332
2022-09-30,10:20:00,197000,▲ 500,0.25,26266,353868
2022-09-30,10:10:00,196500,0,0.0,26516,327602
2022-09-30,10:00:00,195000,"▼ 1,500",-0.76,17444,301086
2022-09-30,09:50:00,195500,"▼ 1,000",-0.51,23082,283642
2022-09-30,09:40:00,195000,"▼ 1,500",-0.76,17477,260560
2022-09-30,09:30:00,195000,"▼ 1,500",-0.76,19745,243083
2022-09-30,09:20:00,196500,0,0.0,29882,223338
2022-09-30,09:10:00,195500,"▼ 1,000",-0.51,31226,193456
2022-09-30,09:00:00,194000,"▼ 2,500",-1.27,162214,162230
2022-09-30,08:30:00,196500,0,0.0,16,16
