date,time,price,change,change(%),amount,volume
2023-01-02,15:50:00,157000,"▲ 6,000",3.97,1007,1128107
2023-01-02,15:40:00,157000,"▲ 6,000",3.97,1914,1127100
2023-01-02,15:30:00,157000,"▲ 6,000",3.97,38573,1125186
2023-01-02,15:10:00,157500,"▲ 6,500",4.3,24200,1086613
2023-01-02,15:00:00,158000,"▲ 7,000",4.64,11782,1062413
2023-01-02,14:50:00,158000,"▲ 7,000",4.64,21250,1050631
2023-01-02,14:40:00,158500,"▲ 7,500",4.97,25640,1029381
2023-01-02,14:30:00,157500,"▲ 6,500",4.3,25887,1003741
2023-01-02,14:20:00,157500,"▲ 6,500",4.3,22135,977854
2023-01-02,14:10:00,157500,"▲ 6,500",4.3,18884,955719
2023-01-02,14:00:00,157500,"▲ 6,500",4.3,33748,936835
2023-01-02,13:50:00,157500,"▲ 6,500",4.3,36219,903087
2023-01-02,13:40:00,159000,"▲ 8,000",5.3,12750,866868
2023-01-02,13:30:00,158500,"▲ 7,500",4.97,10654,854118
2023-01-02,13:20:00,158500,"▲ 7,500",4.97,9075,843464
2023-01-02,13:10:00,159000,"▲ 8,000",5.3,12748,834389
2023-01-02,13:00:00,158500,"▲ 7,500",4.97,6829,821641
2023-01-02,12:50:00,158000,"▲ 7,000",4.64,9672,814812
2023-01-02,12:40:00,158500,"▲ 7,500",4.97,8907,805140
2023-01-02,12:30:00,159000,"▲ 8,000",5.3,18642,796233
2023-01-02,13:20:00,158500,"▲ 7,500",4.97,9075,843464
2023-01-02,13:10:00,159000,"▲ 8,000",5.3,12748,834389
2023-01-02,13:00:00,158500,"▲ 7,500",4.97,6829,821641
2023-01-02,12:50:00,158000,"▲ 7,000",4.64,9672,814812
2023-01-02,12:40:00,158500,"▲ 7,500",4.97,8907,805140
2023-01-02,12:30:00,159000,"▲ 8,000",5.3,18642,796233
2023-01-02,12:20:00,159500,"▲ 8,500",5.63,14807,777591
2023-01-02,12:10:00,160000,"▲ 9,000",5.96,16669,762784
2023-01-02,12:00:00,160000,"▲ 9,000",5.96,14591,746115
2023-01-02,11:50:00,160500,"▲ 9,500",6.29,29653,731524
2023-01-02,11:40:00,160500,"▲ 9,500",6.29,29561,701871
2023-01-02,11:30:00,160000,"▲ 9,000",5.96,36724,672310
2023-01-02,11:20:00,160000,"▲ 9,000",5.96,25296,635586
2023-01-02,11:10:00,160000,"▲ 9,000",5.96,30047,610290
2023-01-02,11:00:00,160000,"▲ 9,000",5.96,37032,580243
2023-01-02,10:50:00,161000,"▲ 10,000",6.62,49681,543211
2023-01-02,10:40:00,161000,"▲ 10,000",6.62,87354,493530
2023-01-02,10:30:00,159500,"▲ 8,500",5.63,71299,406176
2023-01-02,10:20:00,159500,"▲ 8,500",5.63,81955,334877
2023-01-02,10:10:00,158500,"▲ 7,500",4.97,105594,252922
2023-01-02,10:00:00,157500,"▲ 6,500",4.3,147326,147328
2023-01-02,09:30:00,151000,0,0.0,2,2
