date,time,price,change,change(%),amount,volume
2022-12-20,15:50:00,157000,"▼ 2,000",-1.26,73,896691
2022-12-20,15:40:00,157000,"▼ 2,000",-1.26,1274,896618
2022-12-20,15:30:00,157000,"▼ 2,000",-1.26,41796,895344
2022-12-20,15:10:00,156500,"▼ 2,500",-1.57,28325,853548
2022-12-20,15:00:00,157500,"▼ 1,500",-0.94,20866,825223
2022-12-20,14:50:00,157000,"▼ 2,000",-1.26,16722,804357
2022-12-20,14:40:00,157500,"▼ 1,500",-0.94,22554,787635
2022-12-20,14:30:00,156500,"▼ 2,500",-1.57,14391,765081
2022-12-20,14:20:00,156500,"▼ 2,500",-1.57,21967,750690
2022-12-20,14:10:00,157500,"▼ 1,500",-0.94,10363,728723
2022-12-20,14:00:00,157500,"▼ 1,500",-0.94,18552,718360
2022-12-20,13:50:00,158000,"▼ 1,000",-0.63,45220,699808
2022-12-20,13:40:00,157000,"▼ 2,000",-1.26,9637,654588
2022-12-20,13:30:00,156500,"▼ 2,500",-1.57,18338,644951
2022-12-20,13:20:00,156500,"▼ 2,500",-1.57,8007,626613
2022-12-20,13:10:00,156000,"▼ 3,000",-1.89,6724,618606
2022-12-20,13:00:00,156500,"▼ 2,500",-1.57,20811,611882
2022-12-20,12:50:00,156500,"▼ 2,500",-1.57,31393,591071
2022-12-20,12:40:00,156500,"▼ 2,500",-1.57,6425,559678
2022-12-20,12:30:00,156500,"▼ 2,500",-1.57,3152,553253
2022-12-20,13:20:00,156500,"▼ 2,500",-1.57,8007,626613
2022-12-20,13:10:00,156000,"▼ 3,000",-1.89,6724,618606
2022-12-20,13:00:00,156500,"▼ 2,500",-1.57,20811,611882
2022-12-20,12:50:00,156500,"▼ 2,500",-1.57,31393,591071
2022-12-20,12:40:00,156500,"▼ 2,500",-1.57,6425,559678
2022-12-20,12:30:00,156500,"▼ 2,500",-1.57,3152,553253
2022-12-20,12:20:00,156500,"▼ 2,500",-1.57,20854,550101
2022-12-20,12:10:00,156500,"▼ 2,500",-1.57,7522,529247
2022-12-20,12:00:00,157000,"▼ 2,000",-1.26,21163,521725
2022-12-20,11:50:00,157000,"▼ 2,000",-1.26,4458,500562
2022-12-20,11:40:00,157000,"▼ 2,000",-1.26,3217,496104
2022-12-20,11:30:00,157000,"▼ 2,000",-1.26,34754,492887
2022-12-20,11:20:00,156500,"▼ 2,500",-1.57,6547,458133
2022-12-20,11:10:00,157000,"▼ 2,000",-1.26,6181,451586
2022-12-20,11:00:00,157000,"▼ 2,000",-1.26,18243,445405
2022-12-20,10:50:00,156500,"▼ 2,500",-1.57,9972,427162
2022-12-20,10:40:00,156500,"▼ 2,500",-1.57,8653,417190
2022-12-20,10:30:00,156500,"▼ 2,500",-1.57,4469,408537
2022-12-20,10:20:00,156000,"▼ 3,000",-1.89,21271,404068
2022-12-20,10:10:00,155500,"▼ 3,500",-2.2,20700,382797
2022-12-20,10:00:00,155500,"▼ 3,500",-2.2,4949,362097
2022-12-20,09:50:00,155000,"▼ 4,000",-2.52,31460,357148
2022-12-20,09:40:00,155000,"▼ 4,000",-2.52,18637,325688
2022-12-20,09:30:00,155000,"▼ 4,000",-2.52,48354,307051
2022-12-20,09:20:00,155000,"▼ 4,000",-2.52,137278,258697
2022-12-20,09:10:00,156500,"▼ 2,500",-1.57,85962,121419
2022-12-20,09:00:00,157500,"▼ 1,500",-0.94,35407,35457
2022-12-20,08:30:00,159000,0,0.0,50,50
