date,time,price,change,change(%),amount,volume
2022-08-11,15:50:00,59900,▲ 800,1.35,3330,15096973
2022-08-11,15:40:00,59900,▲ 800,1.35,12115,15093643
2022-08-11,15:30:00,59900,▲ 800,1.35,2832166,15081528
2022-08-11,15:10:00,59500,▲ 400,0.68,627668,12249362
2022-08-11,15:00:00,59500,▲ 400,0.68,117650,11621694
2022-08-11,14:50:00,59500,▲ 400,0.68,164324,11504044
2022-08-11,14:40:00,59600,▲ 500,0.85,307303,11339720
2022-08-11,14:30:00,59400,▲ 300,0.51,302148,11032417
2022-08-11,14:20:00,59600,▲ 500,0.85,548534,10730269
2022-08-11,14:10:00,59500,▲ 400,0.68,104397,10181735
2022-08-11,14:00:00,59400,▲ 300,0.51,370101,10077338
2022-08-11,13:50:00,59500,▲ 400,0.68,99140,9707237
2022-08-11,13:40:00,59600,▲ 500,0.85,827964,9608097
2022-08-11,13:30:00,59700,▲ 600,1.02,72242,8780133
2022-08-11,13:20:00,59600,▲ 500,0.85,69713,8707891
2022-08-11,13:10:00,59700,▲ 600,1.02,66414,8638178
2022-08-11,13:00:00,59600,▲ 500,0.85,61032,8571764
2022-08-11,12:50:00,59700,▲ 600,1.02,95112,8510732
2022-08-11,12:40:00,59700,▲ 600,1.02,39610,8415620
2022-08-11,12:30:00,59600,▲ 500,0.85,48196,8376010
2022-08-11,13:40:00,59600,▲ 500,0.85,827964,9608097
2022-08-11,13:30:00,59700,▲ 600,1.02,72242,8780133
2022-08-11,13:20:00,59600,▲ 500,0.85,69713,8707891
2022-08-11,13:10:00,59700,▲ 600,1.02,66414,8638178
2022-08-11,13:00:00,59600,▲ 500,0.85,61032,8571764
2022-08-11,12:50:00,59700,▲ 600,1.02,95112,8510732
2022-08-11,12:40:00,59700,▲ 600,1.02,39610,8415620
2022-08-11,12:30:00,59600,▲ 500,0.85,48196,8376010
2022-08-11,12:20:00,59700,▲ 600,1.02,41311,8327814
2022-08-11,12:10:00,59700,▲ 600,1.02,464127,8286503
2022-08-11,12:00:00,59600,▲ 500,0.85,60176,7822376
2022-08-11,11:50:00,59700,▲ 600,1.02,73546,7762200
2022-08-11,11:40:00,59700,▲ 600,1.02,361846,7688654
2022-08-11,11:30:00,59800,▲ 700,1.18,46638,7326808
2022-08-11,11:20:00,59700,▲ 600,1.02,315538,7280170
2022-08-11,11:10:00,59800,▲ 700,1.18,341041,6964632
2022-08-11,11:00:00,59700,▲ 600,1.02,429811,6623591
2022-08-11,10:50:00,59800,▲ 700,1.18,82299,6193780
2022-08-11,10:40:00,59800,▲ 700,1.18,123830,6111481
2022-08-11,10:30:00,59800,▲ 700,1.18,90184,5987651
2022-08-11,10:20:00,59800,▲ 700,1.18,334903,5897467
2022-08-11,10:10:00,59800,▲ 700,1.18,100431,5562564
2022-08-11,10:00:00,59900,▲ 800,1.35,152273,5462133
2022-08-11,09:50:00,60000,▲ 900,1.52,564086,5309860
2022-08-11,09:40:00,59800,▲ 700,1.18,327715,4745774
2022-08-11,09:30:00,59800,▲ 700,1.18,558474,4418059
2022-08-11,09:20:00,59900,▲ 800,1.35,669437,3859585
2022-08-11,09:10:00,59700,▲ 600,1.02,953277,3190148
2022-08-11,09:00:00,59600,▲ 500,0.85,2236844,2236871
2022-08-11,08:30:00,59100,0,0.0,27,27
