date,time,price,change,change(%),amount,volume
2022-11-28,15:50:00,60100,▼ 900,-1.48,1464,8569769
2022-11-28,15:40:00,60100,▼ 900,-1.48,21768,8568305
2022-11-28,15:30:00,60100,▼ 900,-1.48,817042,8546537
2022-11-28,15:10:00,60100,▼ 900,-1.48,327042,7729495
2022-11-28,15:00:00,59900,"▼ 1,100",-1.8,135483,7402453
2022-11-28,14:50:00,59900,"▼ 1,100",-1.8,209918,7266970
2022-11-28,14:40:00,60000,"▼ 1,000",-1.64,515360,7057052
2022-11-28,14:30:00,60000,"▼ 1,000",-1.64,270083,6541692
2022-11-28,14:20:00,59900,"▼ 1,100",-1.8,73441,6271609
2022-11-28,14:10:00,60000,"▼ 1,000",-1.64,170954,6198168
2022-11-28,14:00:00,60000,"▼ 1,000",-1.64,280050,6027214
2022-11-28,13:50:00,60000,"▼ 1,000",-1.64,71974,5747164
2022-11-28,13:40:00,60000,"▼ 1,000",-1.64,48026,5675190
2022-11-28,13:30:00,60000,"▼ 1,000",-1.64,218296,5627164
2022-11-28,13:20:00,60000,"▼ 1,000",-1.64,35196,5408868
2022-11-28,13:10:00,59900,"▼ 1,100",-1.8,28993,5373672
2022-11-28,13:00:00,59900,"▼ 1,100",-1.8,296137,5344679
2022-11-28,12:50:00,60000,"▼ 1,000",-1.64,31819,5048542
2022-11-28,12:40:00,60000,"▼ 1,000",-1.64,27544,5016723
2022-11-28,12:30:00,60000,"▼ 1,000",-1.64,71325,4989179
2022-11-28,13:40:00,60000,"▼ 1,000",-1.64,48026,5675190
2022-11-28,13:30:00,60000,"▼ 1,000",-1.64,218296,5627164
2022-11-28,13:20:00,60000,"▼ 1,000",-1.64,35196,5408868
2022-11-28,13:10:00,59900,"▼ 1,100",-1.8,28993,5373672
2022-11-28,13:00:00,59900,"▼ 1,100",-1.8,296137,5344679
2022-11-28,12:50:00,60000,"▼ 1,000",-1.64,31819,5048542
2022-11-28,12:40:00,60000,"▼ 1,000",-1.64,27544,5016723
2022-11-28,12:30:00,60000,"▼ 1,000",-1.64,71325,4989179
2022-11-28,12:20:00,59900,"▼ 1,100",-1.8,27865,4917854
2022-11-28,12:10:00,59900,"▼ 1,100",-1.8,137081,4889989
2022-11-28,12:00:00,59900,"▼ 1,100",-1.8,28978,4752908
2022-11-28,11:50:00,60000,"▼ 1,000",-1.64,71930,4723930
2022-11-28,11:40:00,59900,"▼ 1,100",-1.8,30651,4652000
2022-11-28,11:30:00,59900,"▼ 1,100",-1.8,27870,4621349
2022-11-28,11:20:00,60000,"▼ 1,000",-1.64,34599,4593479
2022-11-28,11:10:00,60000,"▼ 1,000",-1.64,302341,4558880
2022-11-28,11:00:00,59800,"▼ 1,200",-1.97,50884,4256539
2022-11-28,10:50:00,59900,"▼ 1,100",-1.8,76771,4205655
2022-11-28,10:40:00,59900,"▼ 1,100",-1.8,67217,4128884
2022-11-28,10:30:00,59800,"▼ 1,200",-1.97,93545,4061667
2022-11-28,10:20:00,59900,"▼ 1,100",-1.8,211441,3968122
2022-11-28,10:10:00,59800,"▼ 1,200",-1.97,91953,3756681
2022-11-28,10:00:00,59900,"▼ 1,100",-1.8,287644,3664728
2022-11-28,09:50:00,59900,"▼ 1,100",-1.8,244793,3377084
2022-11-28,09:40:00,60000,"▼ 1,000",-1.64,316529,3132291
2022-11-28,09:30:00,60000,"▼ 1,000",-1.64,373163,2815762
2022-11-28,09:20:00,59900,"▼ 1,100",-1.8,103765,2442599
2022-11-28,09:10:00,60000,"▼ 1,000",-1.64,566347,2338834
2022-11-28,09:00:00,59900,"▼ 1,100",-1.8,1770836,1772487
2022-11-28,08:30:00,61000,0,0.0,1651,1651
