date,time,price,change,change(%),amount,volume
2022-10-26,15:50:00,59400,"▲ 1,700",2.95,1761,20686478
2022-10-26,15:40:00,59400,"▲ 1,700",2.95,18713,20684717
2022-10-26,15:30:00,59400,"▲ 1,700",2.95,1340444,20666004
2022-10-26,15:10:00,59400,"▲ 1,700",2.95,848124,19325560
2022-10-26,15:00:00,59600,"▲ 1,900",3.29,754490,18477436
2022-10-26,14:50:00,59400,"▲ 1,700",2.95,610344,17722946
2022-10-26,14:40:00,59400,"▲ 1,700",2.95,388057,17112602
2022-10-26,14:30:00,59400,"▲ 1,700",2.95,593353,16724545
2022-10-26,14:20:00,59400,"▲ 1,700",2.95,324818,16131192
2022-10-26,14:10:00,59400,"▲ 1,700",2.95,341440,15806374
2022-10-26,14:00:00,59400,"▲ 1,700",2.95,269603,15464934
2022-10-26,13:50:00,59300,"▲ 1,600",2.77,353650,15195331
2022-10-26,13:40:00,59300,"▲ 1,600",2.77,196291,14841681
2022-10-26,13:30:00,59400,"▲ 1,700",2.95,193940,14645390
2022-10-26,13:20:00,59300,"▲ 1,600",2.77,404245,14451450
2022-10-26,13:10:00,59400,"▲ 1,700",2.95,367200,14047205
2022-10-26,13:00:00,59500,"▲ 1,800",3.12,682366,13680005
2022-10-26,12:50:00,59400,"▲ 1,700",2.95,186747,12997639
2022-10-26,12:40:00,59400,"▲ 1,700",2.95,157056,12810892
2022-10-26,12:30:00,59400,"▲ 1,700",2.95,278712,12653836
2022-10-26,13:40:00,59300,"▲ 1,600",2.77,196291,14841681
2022-10-26,13:30:00,59400,"▲ 1,700",2.95,193940,14645390
2022-10-26,13:20:00,59300,"▲ 1,600",2.77,404245,14451450
2022-10-26,13:10:00,59400,"▲ 1,700",2.95,367200,14047205
2022-10-26,13:00:00,59500,"▲ 1,800",3.12,682366,13680005
2022-10-26,12:50:00,59400,"▲ 1,700",2.95,186747,12997639
2022-10-26,12:40:00,59400,"▲ 1,700",2.95,157056,12810892
2022-10-26,12:30:00,59400,"▲ 1,700",2.95,278712,12653836
2022-10-26,12:20:00,59400,"▲ 1,700",2.95,559985,12375124
2022-10-26,12:10:00,59300,"▲ 1,600",2.77,159902,11815139
2022-10-26,12:00:00,59200,"▲ 1,500",2.6,165523,11655237
2022-10-26,11:50:00,59200,"▲ 1,500",2.6,189188,11489714
2022-10-26,11:40:00,59300,"▲ 1,600",2.77,387602,11300526
2022-10-26,11:30:00,59100,"▲ 1,400",2.43,223877,10912924
2022-10-26,11:20:00,59200,"▲ 1,500",2.6,481299,10689047
2022-10-26,11:10:00,59300,"▲ 1,600",2.77,719632,10207748
2022-10-26,11:00:00,59100,"▲ 1,400",2.43,1112344,9488116
2022-10-26,10:50:00,58900,"▲ 1,200",2.08,886148,8375772
2022-10-26,10:40:00,58800,"▲ 1,100",1.91,557338,7489624
2022-10-26,10:30:00,58700,"▲ 1,000",1.73,677064,6932286
2022-10-26,10:20:00,58400,▲ 700,1.21,275138,6255222
2022-10-26,10:10:00,58400,▲ 700,1.21,253601,5980084
2022-10-26,10:00:00,58300,▲ 600,1.04,486520,5726483
2022-10-26,09:50:00,58500,▲ 800,1.39,309066,5239963
2022-10-26,09:40:00,58300,▲ 600,1.04,715927,4930897
2022-10-26,09:30:00,58500,▲ 800,1.39,811569,4214970
2022-10-26,09:20:00,58300,▲ 600,1.04,794532,3403401
2022-10-26,09:10:00,58100,▲ 400,0.69,644023,2608869
2022-10-26,09:00:00,58000,▲ 300,0.52,1959893,1964846
2022-10-26,08:30:00,57700,0,0.0,4953,4953
