date,time,price,change,change(%),amount,volume
2022-12-20,15:50:00,180500,"▼ 3,000",-1.63,802,621133
2022-12-20,15:40:00,180500,"▼ 3,000",-1.63,953,620331
2022-12-20,15:30:00,180500,"▼ 3,000",-1.63,23219,619378
2022-12-20,15:10:00,180000,"▼ 3,500",-1.91,17155,596159
2022-12-20,15:00:00,180500,"▼ 3,000",-1.63,18790,579004
2022-12-20,14:50:00,180000,"▼ 3,500",-1.91,25128,560214
2022-12-20,14:40:00,179500,"▼ 4,000",-2.18,27231,535086
2022-12-20,14:30:00,180000,"▼ 3,500",-1.91,58214,507855
2022-12-20,14:20:00,180500,"▼ 3,000",-1.63,14612,449641
2022-12-20,14:10:00,181000,"▼ 2,500",-1.36,9071,435029
2022-12-20,14:00:00,181500,"▼ 2,000",-1.09,2819,425958
2022-12-20,13:50:00,181500,"▼ 2,000",-1.09,19549,423139
2022-12-20,13:40:00,181500,"▼ 2,000",-1.09,10233,403590
2022-12-20,13:30:00,181000,"▼ 2,500",-1.36,13294,393357
2022-12-20,13:20:00,181000,"▼ 2,500",-1.36,35004,380063
2022-12-20,13:10:00,181000,"▼ 2,500",-1.36,31155,345059
2022-12-20,13:00:00,182000,"▼ 1,500",-0.82,4153,313904
2022-12-20,12:50:00,182000,"▼ 1,500",-0.82,11581,309751
2022-12-20,12:40:00,182000,"▼ 1,500",-0.82,19592,298170
2022-12-20,12:30:00,183000,▼ 500,-0.27,4540,278578
2022-12-20,13:20:00,181000,"▼ 2,500",-1.36,35004,380063
2022-12-20,13:10:00,181000,"▼ 2,500",-1.36,31155,345059
2022-12-20,13:00:00,182000,"▼ 1,500",-0.82,4153,313904
2022-12-20,12:50:00,182000,"▼ 1,500",-0.82,11581,309751
2022-12-20,12:40:00,182000,"▼ 1,500",-0.82,19592,298170
2022-12-20,12:30:00,183000,▼ 500,-0.27,4540,278578
2022-12-20,12:20:00,182000,"▼ 1,500",-0.82,7737,274038
2022-12-20,12:10:00,182000,"▼ 1,500",-0.82,22500,266301
2022-12-20,12:00:00,182500,"▼ 1,000",-0.54,16516,243801
2022-12-20,11:50:00,183000,▼ 500,-0.27,1133,227285
2022-12-20,11:40:00,183000,▼ 500,-0.27,1294,226152
2022-12-20,11:30:00,183500,0,0.0,1556,224858
2022-12-20,11:20:00,183000,▼ 500,-0.27,5836,223302
2022-12-20,11:10:00,184000,▲ 500,0.27,2977,217466
2022-12-20,11:00:00,184000,▲ 500,0.27,3026,214489
2022-12-20,10:50:00,183500,0,0.0,9861,211463
2022-12-20,10:40:00,184000,▲ 500,0.27,21958,201602
2022-12-20,10:30:00,183000,▼ 500,-0.27,5152,179644
2022-12-20,10:20:00,183000,▼ 500,-0.27,17545,174492
2022-12-20,10:10:00,183000,▼ 500,-0.27,7607,156947
2022-12-20,10:00:00,182000,"▼ 1,500",-0.82,14935,149340
2022-12-20,09:50:00,181500,"▼ 2,000",-1.09,5039,134405
2022-12-20,09:40:00,181500,"▼ 2,000",-1.09,23449,129366
2022-12-20,09:30:00,180500,"▼ 3,000",-1.63,27441,105917
2022-12-20,09:20:00,181500,"▼ 2,000",-1.09,21127,78476
2022-12-20,09:10:00,182500,"▼ 1,000",-0.54,22175,57349
2022-12-20,09:00:00,183000,▼ 500,-0.27,35114,35174
2022-12-20,08:30:00,183500,0,0.0,60,60
