date,time,price,change,change(%),amount,volume
2022-06-27,15:50:00,82400,▼ 600,-0.72,2,387757
2022-06-27,15:40:00,82400,▼ 600,-0.72,132,387755
2022-06-27,15:30:00,82400,▼ 600,-0.72,31080,387623
2022-06-27,15:10:00,82500,▼ 500,-0.6,15624,356543
2022-06-27,15:00:00,82500,▼ 500,-0.6,19648,340919
2022-06-27,14:50:00,82400,▼ 600,-0.72,17582,321271
2022-06-27,14:40:00,82400,▼ 600,-0.72,16668,303689
2022-06-27,14:30:00,82500,▼ 500,-0.6,12620,287021
2022-06-27,14:20:00,82500,▼ 500,-0.6,13315,274401
2022-06-27,14:10:00,82400,▼ 600,-0.72,17594,261086
2022-06-27,14:00:00,82400,▼ 600,-0.72,12988,243492
2022-06-27,13:50:00,82300,▼ 700,-0.84,10908,230504
2022-06-27,13:40:00,82500,▼ 500,-0.6,11361,219596
2022-06-27,13:30:00,82400,▼ 600,-0.72,10186,208235
2022-06-27,13:20:00,82400,▼ 600,-0.72,7235,198049
2022-06-27,13:10:00,82500,▼ 500,-0.6,9372,190814
2022-06-27,13:00:00,82500,▼ 500,-0.6,10450,181442
2022-06-27,12:50:00,82600,▼ 400,-0.48,13542,170992
2022-06-27,12:40:00,82500,▼ 500,-0.6,6296,157450
2022-06-27,12:30:00,82600,▼ 400,-0.48,4212,151154
2022-06-27,13:20:00,82400,▼ 600,-0.72,7235,198049
2022-06-27,13:10:00,82500,▼ 500,-0.6,9372,190814
2022-06-27,13:00:00,82500,▼ 500,-0.6,10450,181442
2022-06-27,12:50:00,82600,▼ 400,-0.48,13542,170992
2022-06-27,12:40:00,82500,▼ 500,-0.6,6296,157450
2022-06-27,12:30:00,82600,▼ 400,-0.48,4212,151154
2022-06-27,12:20:00,82800,▼ 200,-0.24,9524,146942
2022-06-27,12:10:00,82600,▼ 400,-0.48,5492,137418
2022-06-27,12:00:00,82700,▼ 300,-0.36,4419,131926
2022-06-27,11:50:00,82800,▼ 200,-0.24,8108,127507
2022-06-27,11:40:00,82900,▼ 100,-0.12,4999,119399
2022-06-27,11:30:00,82900,▼ 100,-0.12,6034,114400
2022-06-27,11:20:00,82900,▼ 100,-0.12,4309,108366
2022-06-27,11:10:00,83000,0,0.0,9214,104057
2022-06-27,11:00:00,83000,0,0.0,7291,94843
2022-06-27,10:50:00,82900,▼ 100,-0.12,3383,87552
2022-06-27,10:40:00,82900,▼ 100,-0.12,5752,84169
2022-06-27,10:30:00,82900,▼ 100,-0.12,4962,78417
2022-06-27,10:20:00,82800,▼ 200,-0.24,8452,73455
2022-06-27,10:10:00,83000,0,0.0,3102,65003
2022-06-27,10:00:00,83100,▲ 100,0.12,4567,61901
2022-06-27,09:50:00,82800,▼ 200,-0.24,4795,57334
2022-06-27,09:40:00,83000,0,0.0,6598,52539
2022-06-27,09:30:00,83100,▲ 100,0.12,6814,45941
2022-06-27,09:20:00,83200,▲ 200,0.24,2881,39127
2022-06-27,09:10:00,83000,0,0.0,12853,36246
2022-06-27,09:00:00,83200,▲ 200,0.24,23345,23393
2022-06-27,08:30:00,83000,0,0.0,48,48
