date,time,price,change,change(%),amount,volume
2022-09-01,15:50:00,195500,▼ 500,-0.26,1200,781956
2022-09-01,15:40:00,195500,▼ 500,-0.26,1771,780756
2022-09-01,15:30:00,195500,▼ 500,-0.26,32722,778985
2022-09-01,15:10:00,195000,"▼ 1,000",-0.51,25701,746263
2022-09-01,15:00:00,196500,▲ 500,0.26,31895,720562
2022-09-01,14:50:00,196000,0,0.0,36999,688667
2022-09-01,14:40:00,196500,▲ 500,0.26,43621,651668
2022-09-01,14:30:00,197000,"▲ 1,000",0.51,77562,608047
2022-09-01,14:20:00,196000,0,0.0,28579,530485
2022-09-01,14:10:00,196000,0,0.0,12525,501906
2022-09-01,14:00:00,195500,▼ 500,-0.26,18978,489381
2022-09-01,13:50:00,194500,"▼ 1,500",-0.77,8171,470403
2022-09-01,13:40:00,195000,"▼ 1,000",-0.51,16033,462232
2022-09-01,13:30:00,194500,"▼ 1,500",-0.77,11547,446199
2022-09-01,13:20:00,194500,"▼ 1,500",-0.77,13125,434652
2022-09-01,13:10:00,194500,"▼ 1,500",-0.77,4255,421527
2022-09-01,13:00:00,194000,"▼ 2,000",-1.02,17815,417272
2022-09-01,12:50:00,193500,"▼ 2,500",-1.28,13642,399457
2022-09-01,12:40:00,193500,"▼ 2,500",-1.28,10635,385815
2022-09-01,12:30:00,194000,"▼ 2,000",-1.02,10440,375180
2022-09-01,13:40:00,195000,"▼ 1,000",-0.51,16033,462232
2022-09-01,13:30:00,194500,"▼ 1,500",-0.77,11547,446199
2022-09-01,13:20:00,194500,"▼ 1,500",-0.77,13125,434652
2022-09-01,13:10:00,194500,"▼ 1,500",-0.77,4255,421527
2022-09-01,13:00:00,194000,"▼ 2,000",-1.02,17815,417272
2022-09-01,12:50:00,193500,"▼ 2,500",-1.28,13642,399457
2022-09-01,12:40:00,193500,"▼ 2,500",-1.28,10635,385815
2022-09-01,12:30:00,194000,"▼ 2,000",-1.02,10440,375180
2022-09-01,12:20:00,194000,"▼ 2,000",-1.02,12153,364740
2022-09-01,12:10:00,194000,"▼ 2,000",-1.02,2863,352587
2022-09-01,12:00:00,194000,"▼ 2,000",-1.02,11463,349724
2022-09-01,11:50:00,194500,"▼ 1,500",-0.77,14505,338261
2022-09-01,11:40:00,194000,"▼ 2,000",-1.02,10355,323756
2022-09-01,11:30:00,193000,"▼ 3,000",-1.53,17274,313401
2022-09-01,11:20:00,194000,"▼ 2,000",-1.02,6021,296127
2022-09-01,11:10:00,194500,"▼ 1,500",-0.77,5756,290106
2022-09-01,11:00:00,194500,"▼ 1,500",-0.77,6800,284350
2022-09-01,10:50:00,194000,"▼ 2,000",-1.02,5687,277550
2022-09-01,10:40:00,194500,"▼ 1,500",-0.77,12211,271863
2022-09-01,10:30:00,194500,"▼ 1,500",-0.77,11542,259652
2022-09-01,10:20:00,194500,"▼ 1,500",-0.77,13275,248110
2022-09-01,10:10:00,193500,"▼ 2,500",-1.28,13406,234835
2022-09-01,10:00:00,193500,"▼ 2,500",-1.28,9607,221429
2022-09-01,09:50:00,194000,"▼ 2,000",-1.02,22741,211822
2022-09-01,09:40:00,193500,"▼ 2,500",-1.28,46475,189081
2022-09-01,09:30:00,191500,"▼ 4,500",-2.3,69456,142606
2022-09-01,09:20:00,192500,"▼ 3,500",-1.79,16945,73150
2022-09-01,09:10:00,193000,"▼ 3,000",-1.53,15103,56205
2022-09-01,09:00:00,193000,"▼ 3,000",-1.53,41085,41102
2022-09-01,08:30:00,196000,0,0.0,17,17
