date,time,price,change,change(%),amount,volume
2023-01-26,15:30:00,63900,500,0.79%,993665,13219456
2023-01-26,15:10:00,63900,500,0.79%,595500,12225791
2023-01-26,15:00:00,63900,500,0.79%,292538,11630291
2023-01-26,14:50:00,63900,500,0.79%,269490,11337753
2023-01-26,14:40:00,63900,500,0.79%,203251,11068263
2023-01-26,14:30:00,63900,500,0.79%,446609,10865012
2023-01-26,14:20:00,63900,500,0.79%,832478,10418403
2023-01-26,14:10:00,63800,400,0.63%,161051,9585925
2023-01-26,14:00:00,63800,400,0.63%,191771,9424874
2023-01-26,13:50:00,63800,400,0.63%,181343,9233103
2023-01-26,13:40:00,63800,400,0.63%,143145,9051760
2023-01-26,13:30:00,63800,400,0.63%,458568,8908615
2023-01-26,13:20:00,63700,300,0.47%,107155,8450047
2023-01-26,13:10:00,63700,300,0.47%,84220,8342892
2023-01-26,13:00:00,63700,300,0.47%,76021,8258672
2023-01-26,12:50:00,63700,300,0.47%,168308,8182651
2023-01-26,12:40:00,63700,300,0.47%,87019,8014343
2023-01-26,12:30:00,63700,300,0.47%,85518,7927324
2023-01-26,12:20:00,63700,300,0.47%,63031,7841806
2023-01-26,12:10:00,63700,300,0.47%,79718,7778775
2023-01-26,12:00:00,63800,400,0.63%,845145,7699057
2023-01-26,11:50:00,63800,400,0.63%,108012,6853912
2023-01-26,11:40:00,63800,400,0.63%,93161,6745900
2023-01-26,11:30:00,63800,400,0.63%,114392,6652739
2023-01-26,11:20:00,63800,400,0.63%,118815,6538347
2023-01-26,11:10:00,63900,500,0.79%,657889,6419532
2023-01-26,11:00:00,63800,400,0.63%,139810,5761643
2023-01-26,10:50:00,63800,400,0.63%,139959,5621833
2023-01-26,10:40:00,63800,400,0.63%,185235,5481874
2023-01-26,10:30:00,63800,400,0.63%,410502,5296639
2023-01-26,10:20:00,63800,400,0.63%,136629,4886137
2023-01-26,10:10:00,63900,500,0.79%,439517,4749508
2023-01-26,10:00:00,63900,500,0.79%,75197,4309991
2023-01-26,9:50:00,63600,200,0.32%,12076,2978594
2023-01-26,9:40:00,63600,200,0.32%,37535,2817535
2023-01-26,9:30:00,63500,100,0.16%,23064,2251655
2023-01-26,9:20:00,63600,200,0.32%,46569,2074156
2023-01-26,9:10:00,63400,0,0.00%,69993,1633097
2023-01-26,9:00:00,63800,400,0.63%,211342,882410
