date,time,price,change,change(%),amount,volume
2022-11-04,15:50:00,174000,"▲ 5,000",2.96,516,1241854
2022-11-04,15:40:00,174000,"▲ 5,000",2.96,2287,1241338
2022-11-04,15:30:00,174000,"▲ 5,000",2.96,49417,1239051
2022-11-04,15:10:00,174000,"▲ 5,000",2.96,40042,1189634
2022-11-04,15:00:00,174000,"▲ 5,000",2.96,66922,1149592
2022-11-04,14:50:00,173500,"▲ 4,500",2.66,36549,1082670
2022-11-04,14:40:00,173000,"▲ 4,000",2.37,18688,1046121
2022-11-04,14:30:00,173000,"▲ 4,000",2.37,28494,1027433
2022-11-04,14:20:00,173500,"▲ 4,500",2.66,14274,998939
2022-11-04,14:10:00,174000,"▲ 5,000",2.96,17041,984665
2022-11-04,14:00:00,173500,"▲ 4,500",2.66,25999,967624
2022-11-04,13:50:00,174000,"▲ 5,000",2.96,33563,941625
2022-11-04,13:40:00,174000,"▲ 5,000",2.96,25794,908062
2022-11-04,13:30:00,173500,"▲ 4,500",2.66,21144,882268
2022-11-04,13:20:00,173500,"▲ 4,500",2.66,37508,861124
2022-11-04,13:10:00,173500,"▲ 4,500",2.66,17150,823616
2022-11-04,13:00:00,173000,"▲ 4,000",2.37,8928,806466
2022-11-04,12:50:00,173000,"▲ 4,000",2.37,12490,797538
2022-11-04,12:40:00,173000,"▲ 4,000",2.37,14440,785048
2022-11-04,12:30:00,174000,"▲ 5,000",2.96,70827,770608
2022-11-04,13:20:00,173500,"▲ 4,500",2.66,37508,861124
2022-11-04,13:10:00,173500,"▲ 4,500",2.66,17150,823616
2022-11-04,13:00:00,173000,"▲ 4,000",2.37,8928,806466
2022-11-04,12:50:00,173000,"▲ 4,000",2.37,12490,797538
2022-11-04,12:40:00,173000,"▲ 4,000",2.37,14440,785048
2022-11-04,12:30:00,174000,"▲ 5,000",2.96,70827,770608
2022-11-04,12:20:00,173000,"▲ 4,000",2.37,27242,699781
2022-11-04,12:10:00,172500,"▲ 3,500",2.07,7378,672539
2022-11-04,12:00:00,173000,"▲ 4,000",2.37,6172,665161
2022-11-04,11:50:00,172500,"▲ 3,500",2.07,7112,658989
2022-11-04,11:40:00,173000,"▲ 4,000",2.37,5668,651877
2022-11-04,11:30:00,172500,"▲ 3,500",2.07,10797,646209
2022-11-04,11:20:00,173500,"▲ 4,500",2.66,23790,635412
2022-11-04,11:10:00,173000,"▲ 4,000",2.37,17754,611622
2022-11-04,11:00:00,173000,"▲ 4,000",2.37,9982,593868
2022-11-04,10:50:00,172500,"▲ 3,500",2.07,45952,583886
2022-11-04,10:40:00,172000,"▲ 3,000",1.78,7719,537934
2022-11-04,10:30:00,172000,"▲ 3,000",1.78,11575,530215
2022-11-04,10:20:00,171500,"▲ 2,500",1.48,40267,518640
2022-11-04,10:10:00,171500,"▲ 2,500",1.48,57685,478373
2022-11-04,10:00:00,173000,"▲ 4,000",2.37,28605,420688
2022-11-04,09:50:00,172500,"▲ 3,500",2.07,12088,392083
2022-11-04,09:40:00,172000,"▲ 3,000",1.78,10748,379995
2022-11-04,09:30:00,172000,"▲ 3,000",1.78,58684,369247
2022-11-04,09:20:00,172000,"▲ 3,000",1.78,55768,310563
2022-11-04,09:10:00,172500,"▲ 3,500",2.07,131380,254795
2022-11-04,09:00:00,173000,"▲ 4,000",2.37,123310,123415
2022-11-04,08:30:00,169000,0,0.0,105,105
