date,time,price,change,change(%),amount,volume
2022-07-11,15:50:00,81000,▲ 300,0.37,159,160747
2022-07-11,15:40:00,81000,▲ 300,0.37,166,160588
2022-07-11,15:30:00,81000,▲ 300,0.37,25482,160422
2022-07-11,15:10:00,80900,▲ 200,0.25,14656,134940
2022-07-11,15:00:00,80700,0,0.0,3053,120284
2022-07-11,14:50:00,80700,0,0.0,3437,117231
2022-07-11,14:40:00,80800,▲ 100,0.12,6902,113794
2022-07-11,14:30:00,80700,0,0.0,2379,106892
2022-07-11,14:20:00,80600,▼ 100,-0.12,1425,104513
2022-07-11,14:10:00,80600,▼ 100,-0.12,4634,103088
2022-07-11,14:00:00,80700,0,0.0,1796,98454
2022-07-11,13:50:00,80600,▼ 100,-0.12,1206,96658
2022-07-11,13:40:00,80700,0,0.0,11517,95452
2022-07-11,13:30:00,80600,▼ 100,-0.12,1013,83935
2022-07-11,13:20:00,80500,▼ 200,-0.25,764,82922
2022-07-11,13:10:00,80500,▼ 200,-0.25,4218,82158
2022-07-11,13:00:00,80600,▼ 100,-0.12,507,77940
2022-07-11,12:50:00,80600,▼ 100,-0.12,299,77433
2022-07-11,12:40:00,80600,▼ 100,-0.12,529,77134
2022-07-11,12:30:00,80700,0,0.0,3111,76605
2022-07-11,13:20:00,80500,▼ 200,-0.25,764,82922
2022-07-11,13:10:00,80500,▼ 200,-0.25,4218,82158
2022-07-11,13:00:00,80600,▼ 100,-0.12,507,77940
2022-07-11,12:50:00,80600,▼ 100,-0.12,299,77433
2022-07-11,12:40:00,80600,▼ 100,-0.12,529,77134
2022-07-11,12:30:00,80700,0,0.0,3111,76605
2022-07-11,12:20:00,80500,▼ 200,-0.25,384,73494
2022-07-11,12:10:00,80600,▼ 100,-0.12,10958,73110
2022-07-11,12:00:00,80500,▼ 200,-0.25,3030,62152
2022-07-11,11:50:00,80500,▼ 200,-0.25,2034,59122
2022-07-11,11:40:00,80500,▼ 200,-0.25,2818,57088
2022-07-11,11:30:00,80600,▼ 100,-0.12,715,54270
2022-07-11,11:20:00,80600,▼ 100,-0.12,274,53555
2022-07-11,11:10:00,80600,▼ 100,-0.12,171,53281
2022-07-11,11:00:00,80700,0,0.0,2426,53110
2022-07-11,10:50:00,80700,0,0.0,8076,50684
2022-07-11,10:40:00,80700,0,0.0,2102,42608
2022-07-11,10:30:00,80700,0,0.0,383,40506
2022-07-11,10:20:00,80700,0,0.0,2770,40123
2022-07-11,10:10:00,80700,0,0.0,6471,37353
2022-07-11,10:00:00,80800,▲ 100,0.12,1837,30882
2022-07-11,09:50:00,80800,▲ 100,0.12,11365,29045
2022-07-11,09:40:00,80600,▼ 100,-0.12,643,17680
2022-07-11,09:30:00,80600,▼ 100,-0.12,3314,17037
2022-07-11,09:20:00,80700,0,0.0,2671,13723
2022-07-11,09:10:00,80700,0,0.0,4027,11052
2022-07-11,09:00:00,80700,0,0.0,7025,7025
