date,time,price,change,change(%),amount,volume
2022-07-21,15:50:00,189000,0,0.0,1342,2128495
2022-07-21,15:40:00,189000,0,0.0,2087,2127153
2022-07-21,15:30:00,189000,0,0.0,65650,2125066
2022-07-21,15:10:00,189000,0,0.0,67247,2059416
2022-07-21,15:00:00,188500,▼ 500,-0.26,44566,1992169
2022-07-21,14:50:00,187000,"▼ 2,000",-1.06,50392,1947603
2022-07-21,14:40:00,187500,"▼ 1,500",-0.79,54590,1897211
2022-07-21,14:30:00,188500,▼ 500,-0.26,43061,1842621
2022-07-21,14:20:00,188000,"▼ 1,000",-0.53,96207,1799560
2022-07-21,14:10:00,188000,"▼ 1,000",-0.53,103988,1703353
2022-07-21,14:00:00,189000,0,0.0,146709,1599365
2022-07-21,13:50:00,190500,"▲ 1,500",0.79,162079,1452656
2022-07-21,13:40:00,192000,"▲ 3,000",1.59,157454,1290577
2022-07-21,13:30:00,192500,"▲ 3,500",1.85,443662,1133123
2022-07-21,13:20:00,191000,"▲ 2,000",1.06,53207,689461
2022-07-21,13:10:00,190000,"▲ 1,000",0.53,43324,636254
2022-07-21,13:00:00,189500,▲ 500,0.26,37581,592930
2022-07-21,12:50:00,189000,0,0.0,39069,555349
2022-07-21,12:40:00,188000,"▼ 1,000",-0.53,4211,516280
2022-07-21,12:30:00,188000,"▼ 1,000",-0.53,11642,512069
2022-07-21,13:40:00,192000,"▲ 3,000",1.59,157454,1290577
2022-07-21,13:30:00,192500,"▲ 3,500",1.85,443662,1133123
2022-07-21,13:20:00,191000,"▲ 2,000",1.06,53207,689461
2022-07-21,13:10:00,190000,"▲ 1,000",0.53,43324,636254
2022-07-21,13:00:00,189500,▲ 500,0.26,37581,592930
2022-07-21,12:50:00,189000,0,0.0,39069,555349
2022-07-21,12:40:00,188000,"▼ 1,000",-0.53,4211,516280
2022-07-21,12:30:00,188000,"▼ 1,000",-0.53,11642,512069
2022-07-21,12:20:00,188000,"▼ 1,000",-0.53,3254,500427
2022-07-21,12:10:00,188000,"▼ 1,000",-0.53,4083,497173
2022-07-21,12:00:00,188000,"▼ 1,000",-0.53,11277,493090
2022-07-21,11:50:00,188500,▼ 500,-0.26,14986,481813
2022-07-21,11:40:00,189000,0,0.0,59786,466827
2022-07-21,11:30:00,188000,"▼ 1,000",-0.53,15549,407041
2022-07-21,11:20:00,187000,"▼ 2,000",-1.06,20528,391492
2022-07-21,11:10:00,186500,"▼ 2,500",-1.32,6786,370964
2022-07-21,11:00:00,186500,"▼ 2,500",-1.32,9539,364178
2022-07-21,10:50:00,186500,"▼ 2,500",-1.32,54577,354639
2022-07-21,10:40:00,186000,"▼ 3,000",-1.59,30735,300062
2022-07-21,10:30:00,186000,"▼ 3,000",-1.59,21719,269327
2022-07-21,10:20:00,187000,"▼ 2,000",-1.06,28143,247608
2022-07-21,10:10:00,187000,"▼ 2,000",-1.06,24699,219465
2022-07-21,10:00:00,188000,"▼ 1,000",-0.53,25097,194766
2022-07-21,09:50:00,188500,▼ 500,-0.26,4360,169669
2022-07-21,09:40:00,188500,▼ 500,-0.26,15422,165309
2022-07-21,09:30:00,187500,"▼ 1,500",-0.79,16485,149887
2022-07-21,09:20:00,188000,"▼ 1,000",-0.53,23800,133402
2022-07-21,09:10:00,187000,"▼ 2,000",-1.06,70029,109602
2022-07-21,09:00:00,189000,0,0.0,39209,39573
2022-07-21,08:30:00,189000,0,0.0,364,364
