date,time,price,change,change(%),amount,volume
2022-07-21,15:50:00,61800,"▲ 1,300",2.15,2724,11995512
2022-07-21,15:40:00,61800,"▲ 1,300",2.15,10625,11992788
2022-07-21,15:30:00,61800,"▲ 1,300",2.15,883616,11982163
2022-07-21,15:10:00,61900,"▲ 1,400",2.31,556549,11098547
2022-07-21,15:00:00,61800,"▲ 1,300",2.15,573040,10541998
2022-07-21,14:50:00,61700,"▲ 1,200",1.98,490447,9968958
2022-07-21,14:40:00,61700,"▲ 1,200",1.98,321571,9478511
2022-07-21,14:30:00,61500,"▲ 1,000",1.65,399988,9156940
2022-07-21,14:20:00,61500,"▲ 1,000",1.65,131290,8756952
2022-07-21,14:10:00,61400,▲ 900,1.49,216678,8625662
2022-07-21,14:00:00,61500,"▲ 1,000",1.65,245026,8408984
2022-07-21,13:50:00,61300,▲ 800,1.32,54023,8163958
2022-07-21,13:40:00,61400,▲ 900,1.49,133987,8109935
2022-07-21,13:30:00,61400,▲ 900,1.49,193936,7975948
2022-07-21,13:20:00,61300,▲ 800,1.32,99470,7782012
2022-07-21,13:10:00,61300,▲ 800,1.32,152341,7682542
2022-07-21,13:00:00,61300,▲ 800,1.32,67699,7530201
2022-07-21,12:50:00,61300,▲ 800,1.32,82505,7462502
2022-07-21,12:40:00,61200,▲ 700,1.16,47713,7379997
2022-07-21,12:30:00,61100,▲ 600,0.99,95229,7332284
2022-07-21,13:40:00,61400,▲ 900,1.49,133987,8109935
2022-07-21,13:30:00,61400,▲ 900,1.49,193936,7975948
2022-07-21,13:20:00,61300,▲ 800,1.32,99470,7782012
2022-07-21,13:10:00,61300,▲ 800,1.32,152341,7682542
2022-07-21,13:00:00,61300,▲ 800,1.32,67699,7530201
2022-07-21,12:50:00,61300,▲ 800,1.32,82505,7462502
2022-07-21,12:40:00,61200,▲ 700,1.16,47713,7379997
2022-07-21,12:30:00,61100,▲ 600,0.99,95229,7332284
2022-07-21,12:20:00,61200,▲ 700,1.16,188665,7237055
2022-07-21,12:10:00,61300,▲ 800,1.32,45898,7048390
2022-07-21,12:00:00,61300,▲ 800,1.32,148356,7002492
2022-07-21,11:50:00,61100,▲ 600,0.99,41141,6854136
2022-07-21,11:40:00,61200,▲ 700,1.16,124118,6812995
2022-07-21,11:30:00,61300,▲ 800,1.32,57052,6688877
2022-07-21,11:20:00,61300,▲ 800,1.32,50619,6631825
2022-07-21,11:10:00,61300,▲ 800,1.32,49162,6581206
2022-07-21,11:00:00,61300,▲ 800,1.32,113684,6532044
2022-07-21,10:50:00,61100,▲ 600,0.99,277900,6418360
2022-07-21,10:40:00,61200,▲ 700,1.16,156705,6140460
2022-07-21,10:30:00,61200,▲ 700,1.16,263309,5983755
2022-07-21,10:20:00,61200,▲ 700,1.16,301258,5720446
2022-07-21,10:10:00,61300,▲ 800,1.32,74032,5419188
2022-07-21,10:00:00,61300,▲ 800,1.32,314342,5345156
2022-07-21,09:50:00,61400,▲ 900,1.49,412544,5030814
2022-07-21,09:40:00,61600,"▲ 1,100",1.82,693438,4618270
2022-07-21,09:30:00,61300,▲ 800,1.32,316752,3924832
2022-07-21,09:20:00,61300,▲ 800,1.32,372336,3608080
2022-07-21,09:10:00,61200,▲ 700,1.16,694801,3235744
2022-07-21,09:00:00,61400,▲ 900,1.49,2540832,2540943
2022-07-21,08:30:00,60500,0,0.0,111,111
