date,time,price,change,change(%),amount,volume
2022-11-29,15:50:00,96700,"▲ 1,000",1.04,10,341063
2022-11-29,15:40:00,96700,"▲ 1,000",1.04,27,341053
2022-11-29,15:30:00,96700,"▲ 1,000",1.04,21575,341026
2022-11-29,15:10:00,96700,"▲ 1,000",1.04,5473,319451
2022-11-29,15:00:00,96500,▲ 800,0.84,9264,313978
2022-11-29,14:50:00,96600,▲ 900,0.94,11321,304714
2022-11-29,14:40:00,96900,"▲ 1,200",1.25,7735,293393
2022-11-29,14:30:00,96800,"▲ 1,100",1.15,10737,285658
2022-11-29,14:20:00,96700,"▲ 1,000",1.04,18892,274921
2022-11-29,14:10:00,96900,"▲ 1,200",1.25,6214,256029
2022-11-29,14:00:00,97000,"▲ 1,300",1.36,4373,249815
2022-11-29,13:50:00,96900,"▲ 1,200",1.25,3688,245442
2022-11-29,13:40:00,96900,"▲ 1,200",1.25,5018,241754
2022-11-29,13:30:00,96900,"▲ 1,200",1.25,1758,236736
2022-11-29,13:20:00,97000,"▲ 1,300",1.36,49305,234978
2022-11-29,13:10:00,97000,"▲ 1,300",1.36,23321,185673
2022-11-29,13:00:00,96900,"▲ 1,200",1.25,3031,162352
2022-11-29,12:50:00,96900,"▲ 1,200",1.25,2106,159321
2022-11-29,12:40:00,96800,"▲ 1,100",1.15,3424,157215
2022-11-29,12:30:00,96900,"▲ 1,200",1.25,15406,153791
2022-11-29,13:20:00,97000,"▲ 1,300",1.36,49305,234978
2022-11-29,13:10:00,97000,"▲ 1,300",1.36,23321,185673
2022-11-29,13:00:00,96900,"▲ 1,200",1.25,3031,162352
2022-11-29,12:50:00,96900,"▲ 1,200",1.25,2106,159321
2022-11-29,12:40:00,96800,"▲ 1,100",1.15,3424,157215
2022-11-29,12:30:00,96900,"▲ 1,200",1.25,15406,153791
2022-11-29,12:20:00,96800,"▲ 1,100",1.15,2737,138385
2022-11-29,12:10:00,96800,"▲ 1,100",1.15,3265,135648
2022-11-29,12:00:00,96800,"▲ 1,100",1.15,8603,132383
2022-11-29,11:50:00,96700,"▲ 1,000",1.04,11110,123780
2022-11-29,11:40:00,96600,▲ 900,0.94,2258,112670
2022-11-29,11:30:00,96500,▲ 800,0.84,3236,110412
2022-11-29,11:20:00,96500,▲ 800,0.84,3832,107176
2022-11-29,11:10:00,96600,▲ 900,0.94,17869,103344
2022-11-29,11:00:00,96400,▲ 700,0.73,2092,85475
2022-11-29,10:50:00,96500,▲ 800,0.84,8518,83383
2022-11-29,10:40:00,96400,▲ 700,0.73,1496,74865
2022-11-29,10:30:00,96300,▲ 600,0.63,8189,73369
2022-11-29,10:20:00,96300,▲ 600,0.63,2902,65180
2022-11-29,10:10:00,96400,▲ 700,0.73,5303,62278
2022-11-29,10:00:00,96400,▲ 700,0.73,3853,56975
2022-11-29,09:50:00,96400,▲ 700,0.73,6138,53122
2022-11-29,09:40:00,96500,▲ 800,0.84,6118,46984
2022-11-29,09:30:00,96300,▲ 600,0.63,6625,40866
2022-11-29,09:20:00,96300,▲ 600,0.63,10546,34241
2022-11-29,09:10:00,96000,▲ 300,0.31,7814,23695
2022-11-29,09:00:00,96100,▲ 400,0.42,15881,15881
