date,time,price,change,change(%),amount,volume
2022-09-28,15:50:00,179500,"▼ 6,500",-3.49,161,1159431
2022-09-28,15:40:00,179500,"▼ 6,500",-3.49,1054,1159270
2022-09-28,15:30:00,179500,"▼ 6,500",-3.49,64165,1158216
2022-09-28,15:10:00,178500,"▼ 7,500",-4.03,31359,1094051
2022-09-28,15:00:00,179500,"▼ 6,500",-3.49,15876,1062692
2022-09-28,14:50:00,179500,"▼ 6,500",-3.49,22987,1046816
2022-09-28,14:40:00,179000,"▼ 7,000",-3.76,28450,1023829
2022-09-28,14:30:00,178500,"▼ 7,500",-4.03,22642,995379
2022-09-28,14:20:00,178500,"▼ 7,500",-4.03,10648,972737
2022-09-28,14:10:00,178000,"▼ 8,000",-4.3,20824,962089
2022-09-28,14:00:00,178500,"▼ 7,500",-4.03,10850,941265
2022-09-28,13:50:00,178500,"▼ 7,500",-4.03,20961,930415
2022-09-28,13:40:00,178500,"▼ 7,500",-4.03,17667,909454
2022-09-28,13:30:00,178000,"▼ 8,000",-4.3,16612,891787
2022-09-28,13:20:00,178500,"▼ 7,500",-4.03,23789,875175
2022-09-28,13:10:00,177500,"▼ 8,500",-4.57,9492,851386
2022-09-28,13:00:00,177500,"▼ 8,500",-4.57,4803,841894
2022-09-28,12:50:00,177500,"▼ 8,500",-4.57,33423,837091
2022-09-28,12:40:00,178000,"▼ 8,000",-4.3,9507,803668
2022-09-28,12:30:00,178000,"▼ 8,000",-4.3,43775,794161
2022-09-28,13:20:00,178500,"▼ 7,500",-4.03,23789,875175
2022-09-28,13:10:00,177500,"▼ 8,500",-4.57,9492,851386
2022-09-28,13:00:00,177500,"▼ 8,500",-4.57,4803,841894
2022-09-28,12:50:00,177500,"▼ 8,500",-4.57,33423,837091
2022-09-28,12:40:00,178000,"▼ 8,000",-4.3,9507,803668
2022-09-28,12:30:00,178000,"▼ 8,000",-4.3,43775,794161
2022-09-28,12:20:00,178500,"▼ 7,500",-4.03,11554,750386
2022-09-28,12:10:00,178500,"▼ 7,500",-4.03,29189,738832
2022-09-28,12:00:00,178500,"▼ 7,500",-4.03,7529,709643
2022-09-28,11:50:00,178000,"▼ 8,000",-4.3,16777,702114
2022-09-28,11:40:00,178500,"▼ 7,500",-4.03,24070,685337
2022-09-28,11:30:00,178000,"▼ 8,000",-4.3,13547,661267
2022-09-28,11:20:00,178500,"▼ 7,500",-4.03,38001,647720
2022-09-28,11:10:00,179000,"▼ 7,000",-3.76,21067,609719
2022-09-28,11:00:00,179000,"▼ 7,000",-3.76,90756,588652
2022-09-28,10:50:00,180000,"▼ 6,000",-3.23,36248,497896
2022-09-28,10:40:00,179500,"▼ 6,500",-3.49,75751,461648
2022-09-28,10:30:00,180500,"▼ 5,500",-2.96,48464,385897
2022-09-28,10:20:00,182000,"▼ 4,000",-2.15,29355,337433
2022-09-28,10:10:00,183000,"▼ 3,000",-1.61,8709,308078
2022-09-28,10:00:00,183500,"▼ 2,500",-1.34,23933,299369
2022-09-28,09:50:00,184000,"▼ 2,000",-1.08,14450,275436
2022-09-28,09:40:00,183500,"▼ 2,500",-1.34,14613,260986
2022-09-28,09:30:00,183500,"▼ 2,500",-1.34,29206,246373
2022-09-28,09:20:00,182000,"▼ 4,000",-2.15,50793,217167
2022-09-28,09:10:00,182500,"▼ 3,500",-1.88,26717,166374
2022-09-28,09:00:00,182500,"▼ 3,500",-1.88,139113,139657
2022-09-28,08:30:00,186000,0,0.0,544,544
