date,time,price,change,change(%),amount,volume
2023-01-02,15:50:00,89000,"▼ 2,500",-2.73,5,191638
2023-01-02,15:40:00,89000,"▼ 2,500",-2.73,181,191633
2023-01-02,15:30:00,89000,"▼ 2,500",-2.73,7317,191452
2023-01-02,15:10:00,89200,"▼ 2,300",-2.51,8086,184135
2023-01-02,15:00:00,89200,"▼ 2,300",-2.51,5497,176049
2023-01-02,14:50:00,89500,"▼ 2,000",-2.19,7081,170552
2023-01-02,14:40:00,89300,"▼ 2,200",-2.4,4624,163471
2023-01-02,14:30:00,89600,"▼ 1,900",-2.08,5388,158847
2023-01-02,14:20:00,89300,"▼ 2,200",-2.4,2698,153459
2023-01-02,14:10:00,89500,"▼ 2,000",-2.19,3026,150761
2023-01-02,14:00:00,89500,"▼ 2,000",-2.19,2492,147735
2023-01-02,13:50:00,89500,"▼ 2,000",-2.19,3070,145243
2023-01-02,13:40:00,89500,"▼ 2,000",-2.19,6364,142173
2023-01-02,13:30:00,89200,"▼ 2,300",-2.51,3310,135809
2023-01-02,13:20:00,89100,"▼ 2,400",-2.62,4242,132499
2023-01-02,13:10:00,89200,"▼ 2,300",-2.51,4211,128257
2023-01-02,13:00:00,89200,"▼ 2,300",-2.51,5727,124046
2023-01-02,12:50:00,89400,"▼ 2,100",-2.3,4310,118319
2023-01-02,12:40:00,89400,"▼ 2,100",-2.3,3130,114009
2023-01-02,12:30:00,89300,"▼ 2,200",-2.4,3354,110879
2023-01-02,13:20:00,89100,"▼ 2,400",-2.62,4242,132499
2023-01-02,13:10:00,89200,"▼ 2,300",-2.51,4211,128257
2023-01-02,13:00:00,89200,"▼ 2,300",-2.51,5727,124046
2023-01-02,12:50:00,89400,"▼ 2,100",-2.3,4310,118319
2023-01-02,12:40:00,89400,"▼ 2,100",-2.3,3130,114009
2023-01-02,12:30:00,89300,"▼ 2,200",-2.4,3354,110879
2023-01-02,12:20:00,89500,"▼ 2,000",-2.19,4243,107525
2023-01-02,12:10:00,89500,"▼ 2,000",-2.19,5108,103282
2023-01-02,12:00:00,89500,"▼ 2,000",-2.19,10574,98174
2023-01-02,11:50:00,89800,"▼ 1,700",-1.86,2680,87600
2023-01-02,11:40:00,89900,"▼ 1,600",-1.75,4927,84920
2023-01-02,11:30:00,90000,"▼ 1,500",-1.64,2495,79993
2023-01-02,11:20:00,90100,"▼ 1,400",-1.53,1714,77498
2023-01-02,11:10:00,90100,"▼ 1,400",-1.53,3618,75784
2023-01-02,11:00:00,90100,"▼ 1,400",-1.53,4541,72166
2023-01-02,10:50:00,90400,"▼ 1,100",-1.2,6686,67625
2023-01-02,10:40:00,90000,"▼ 1,500",-1.64,5535,60939
2023-01-02,10:30:00,90200,"▼ 1,300",-1.42,10750,55404
2023-01-02,10:20:00,89900,"▼ 1,600",-1.75,14430,44654
2023-01-02,10:10:00,90200,"▼ 1,300",-1.42,12651,30224
2023-01-02,10:00:00,90400,"▼ 1,100",-1.2,17569,17573
2023-01-02,09:30:00,91500,0,0.0,4,4
