date,time,price,change,change(%),amount,volume
2022-12-28,15:50:00,180000,"▼ 1,000",-0.55,9,575825
2022-12-28,15:40:00,180000,"▼ 1,000",-0.55,2086,575816
2022-12-28,15:30:00,180000,"▼ 1,000",-0.55,27164,573730
2022-12-28,15:10:00,180500,▼ 500,-0.28,14577,546566
2022-12-28,15:00:00,180000,"▼ 1,000",-0.55,17358,531989
2022-12-28,14:50:00,180500,▼ 500,-0.28,16097,514631
2022-12-28,14:40:00,180500,▼ 500,-0.28,15041,498534
2022-12-28,14:30:00,181000,0,0.0,17984,483493
2022-12-28,14:20:00,181500,▲ 500,0.28,7540,465509
2022-12-28,14:10:00,181000,0,0.0,4875,457969
2022-12-28,14:00:00,181500,▲ 500,0.28,14249,453094
2022-12-28,13:50:00,181000,0,0.0,4541,438845
2022-12-28,13:40:00,181500,▲ 500,0.28,12514,434304
2022-12-28,13:30:00,181000,0,0.0,1977,421790
2022-12-28,13:20:00,181000,0,0.0,12434,419813
2022-12-28,13:10:00,181500,▲ 500,0.28,11633,407379
2022-12-28,13:00:00,180500,▼ 500,-0.28,2503,395746
2022-12-28,12:50:00,180500,▼ 500,-0.28,1015,393243
2022-12-28,12:40:00,181000,0,0.0,5688,392228
2022-12-28,12:30:00,181500,▲ 500,0.28,7138,386540
2022-12-28,13:20:00,181000,0,0.0,12434,419813
2022-12-28,13:10:00,181500,▲ 500,0.28,11633,407379
2022-12-28,13:00:00,180500,▼ 500,-0.28,2503,395746
2022-12-28,12:50:00,180500,▼ 500,-0.28,1015,393243
2022-12-28,12:40:00,181000,0,0.0,5688,392228
2022-12-28,12:30:00,181500,▲ 500,0.28,7138,386540
2022-12-28,12:20:00,181000,0,0.0,18561,379402
2022-12-28,12:10:00,181500,▲ 500,0.28,2068,360841
2022-12-28,12:00:00,181500,▲ 500,0.28,1805,358773
2022-12-28,11:50:00,181000,0,0.0,10978,356968
2022-12-28,11:40:00,181500,▲ 500,0.28,10506,345990
2022-12-28,11:30:00,182000,"▲ 1,000",0.55,5658,335484
2022-12-28,11:20:00,182000,"▲ 1,000",0.55,5798,329826
2022-12-28,11:10:00,182500,"▲ 1,500",0.83,4658,324028
2022-12-28,11:00:00,182500,"▲ 1,500",0.83,8685,319370
2022-12-28,10:50:00,182500,"▲ 1,500",0.83,14168,310685
2022-12-28,10:40:00,182000,"▲ 1,000",0.55,11407,296517
2022-12-28,10:30:00,182500,"▲ 1,500",0.83,14693,285110
2022-12-28,10:20:00,182500,"▲ 1,500",0.83,21966,270417
2022-12-28,10:10:00,182000,"▲ 1,000",0.55,13063,248451
2022-12-28,10:00:00,181500,▲ 500,0.28,16972,235388
2022-12-28,09:50:00,182500,"▲ 1,500",0.83,38192,218416
2022-12-28,09:40:00,181500,▲ 500,0.28,47602,180224
2022-12-28,09:30:00,179500,"▼ 1,500",-0.83,26999,132622
2022-12-28,09:20:00,179500,"▼ 1,500",-0.83,9595,105623
2022-12-28,09:10:00,178500,"▼ 2,500",-1.38,42787,96028
2022-12-28,09:00:00,180000,"▼ 1,000",-0.55,53232,53241
2022-12-28,08:30:00,181000,0,0.0,9,9
