date,time,price,change,change(%),amount,volume
2022-11-23,15:50:00,181500,"▲ 1,000",0.55,51,775591
2022-11-23,15:40:00,181500,"▲ 1,000",0.55,480,775540
2022-11-23,15:30:00,181500,"▲ 1,000",0.55,70723,775060
2022-11-23,15:10:00,181500,"▲ 1,000",0.55,15968,704337
2022-11-23,15:00:00,181500,"▲ 1,000",0.55,16164,688369
2022-11-23,14:50:00,182000,"▲ 1,500",0.83,20170,672205
2022-11-23,14:40:00,181500,"▲ 1,000",0.55,8524,652035
2022-11-23,14:30:00,182000,"▲ 1,500",0.83,22270,643511
2022-11-23,14:20:00,181500,"▲ 1,000",0.55,20814,621241
2022-11-23,14:10:00,182000,"▲ 1,500",0.83,8943,600427
2022-11-23,14:00:00,181500,"▲ 1,000",0.55,20422,591484
2022-11-23,13:50:00,181500,"▲ 1,000",0.55,3928,571062
2022-11-23,13:40:00,182000,"▲ 1,500",0.83,10561,567134
2022-11-23,13:30:00,181000,▲ 500,0.28,5121,556573
2022-11-23,13:20:00,181500,"▲ 1,000",0.55,17534,551452
2022-11-23,13:10:00,181000,▲ 500,0.28,17212,533918
2022-11-23,13:00:00,182000,"▲ 1,500",0.83,3301,516706
2022-11-23,12:50:00,182000,"▲ 1,500",0.83,6704,513405
2022-11-23,12:40:00,182000,"▲ 1,500",0.83,2828,506701
2022-11-23,12:30:00,182000,"▲ 1,500",0.83,14443,503873
2022-11-23,13:40:00,182000,"▲ 1,500",0.83,10561,567134
2022-11-23,13:30:00,181000,▲ 500,0.28,5121,556573
2022-11-23,13:20:00,181500,"▲ 1,000",0.55,17534,551452
2022-11-23,13:10:00,181000,▲ 500,0.28,17212,533918
2022-11-23,13:00:00,182000,"▲ 1,500",0.83,3301,516706
2022-11-23,12:50:00,182000,"▲ 1,500",0.83,6704,513405
2022-11-23,12:40:00,182000,"▲ 1,500",0.83,2828,506701
2022-11-23,12:30:00,182000,"▲ 1,500",0.83,14443,503873
2022-11-23,12:20:00,182000,"▲ 1,500",0.83,4045,489430
2022-11-23,12:10:00,182000,"▲ 1,500",0.83,2229,485385
2022-11-23,12:00:00,182000,"▲ 1,500",0.83,5201,483156
2022-11-23,11:50:00,182000,"▲ 1,500",0.83,2540,477955
2022-11-23,11:40:00,181500,"▲ 1,000",0.55,17241,475415
2022-11-23,11:30:00,181000,▲ 500,0.28,5523,458174
2022-11-23,11:20:00,181000,▲ 500,0.28,14057,452651
2022-11-23,11:10:00,181500,"▲ 1,000",0.55,20153,438594
2022-11-23,11:00:00,182500,"▲ 2,000",1.11,18486,418441
2022-11-23,10:50:00,183000,"▲ 2,500",1.39,20605,399955
2022-11-23,10:40:00,182500,"▲ 2,000",1.11,11286,379350
2022-11-23,10:30:00,182500,"▲ 2,000",1.11,17306,368064
2022-11-23,10:20:00,182500,"▲ 2,000",1.11,24951,350758
2022-11-23,10:10:00,183000,"▲ 2,500",1.39,4812,325807
2022-11-23,10:00:00,183000,"▲ 2,500",1.39,10577,320995
2022-11-23,09:50:00,184000,"▲ 3,500",1.94,32984,310418
2022-11-23,09:40:00,184000,"▲ 3,500",1.94,9768,277434
2022-11-23,09:30:00,184500,"▲ 4,000",2.22,19659,267666
2022-11-23,09:20:00,184000,"▲ 3,500",1.94,18966,248007
2022-11-23,09:10:00,184500,"▲ 4,000",2.22,17767,229041
2022-11-23,09:00:00,184500,"▲ 4,000",2.22,211243,211274
2022-11-23,08:30:00,180500,0,0.0,31,31
