date,time,price,change,change(%),amount,volume
2022-11-10,15:50:00,169500,0,0.0,113,1014258
2022-11-10,15:40:00,169500,0,0.0,462,1014145
2022-11-10,15:30:00,169500,0,0.0,203908,1013683
2022-11-10,15:10:00,170000,▲ 500,0.29,18287,809775
2022-11-10,15:00:00,170500,"▲ 1,000",0.59,10387,791488
2022-11-10,14:50:00,170000,▲ 500,0.29,6001,781101
2022-11-10,14:40:00,170500,"▲ 1,000",0.59,26637,775100
2022-11-10,14:30:00,170500,"▲ 1,000",0.59,21831,748463
2022-11-10,14:20:00,170500,"▲ 1,000",0.59,14087,726632
2022-11-10,14:10:00,171000,"▲ 1,500",0.88,5575,712545
2022-11-10,14:00:00,171000,"▲ 1,500",0.88,4975,706970
2022-11-10,13:50:00,171000,"▲ 1,500",0.88,4850,701995
2022-11-10,13:40:00,171000,"▲ 1,500",0.88,9723,697145
2022-11-10,13:30:00,171000,"▲ 1,500",0.88,12617,687422
2022-11-10,13:20:00,171000,"▲ 1,500",0.88,11559,674805
2022-11-10,13:10:00,170500,"▲ 1,000",0.59,8925,663246
2022-11-10,13:00:00,171000,"▲ 1,500",0.88,3357,654321
2022-11-10,12:50:00,171500,"▲ 2,000",1.18,8526,650964
2022-11-10,12:40:00,171500,"▲ 2,000",1.18,21063,642438
2022-11-10,12:30:00,171000,"▲ 1,500",0.88,18720,621375
2022-11-10,13:20:00,171000,"▲ 1,500",0.88,11559,674805
2022-11-10,13:10:00,170500,"▲ 1,000",0.59,8925,663246
2022-11-10,13:00:00,171000,"▲ 1,500",0.88,3357,654321
2022-11-10,12:50:00,171500,"▲ 2,000",1.18,8526,650964
2022-11-10,12:40:00,171500,"▲ 2,000",1.18,21063,642438
2022-11-10,12:30:00,171000,"▲ 1,500",0.88,18720,621375
2022-11-10,12:20:00,170000,▲ 500,0.29,38413,602655
2022-11-10,12:10:00,171000,"▲ 1,500",0.88,4871,564242
2022-11-10,12:00:00,170500,"▲ 1,000",0.59,3548,559371
2022-11-10,11:50:00,170500,"▲ 1,000",0.59,3433,555823
2022-11-10,11:40:00,171000,"▲ 1,500",0.88,7001,552390
2022-11-10,11:30:00,171000,"▲ 1,500",0.88,3646,545389
2022-11-10,11:20:00,171000,"▲ 1,500",0.88,9363,541743
2022-11-10,11:10:00,171000,"▲ 1,500",0.88,32883,532380
2022-11-10,11:00:00,171000,"▲ 1,500",0.88,13831,499497
2022-11-10,10:50:00,171500,"▲ 2,000",1.18,8015,485666
2022-11-10,10:40:00,171500,"▲ 2,000",1.18,11810,477651
2022-11-10,10:30:00,171500,"▲ 2,000",1.18,11734,465841
2022-11-10,10:20:00,172000,"▲ 2,500",1.47,28395,454107
2022-11-10,10:10:00,172000,"▲ 2,500",1.47,18142,425712
2022-11-10,10:00:00,172000,"▲ 2,500",1.47,32552,407570
2022-11-10,09:50:00,171500,"▲ 2,000",1.18,23823,375018
2022-11-10,09:40:00,172000,"▲ 2,500",1.47,81185,351195
2022-11-10,09:30:00,171500,"▲ 2,000",1.18,39228,270010
2022-11-10,09:20:00,170500,"▲ 1,000",0.59,47444,230782
2022-11-10,09:10:00,170500,"▲ 1,000",0.59,69803,183338
2022-11-10,09:00:00,168000,"▼ 1,500",-0.88,113432,113535
2022-11-10,08:30:00,169500,0,0.0,103,103
