date,time,price,change,change(%),amount,volume
2023-01-30,15:30:00,63300,1300,-2.01%,1782041,19128685
2023-01-30,15:10:00,63500,1300,-2.01%,476303,17346644
2023-01-30,15:00:00,63600,1200,-1.85%,278288,16870341
2023-01-30,14:50:00,63700,1100,-1.70%,493628,16592053
2023-01-30,14:40:00,63600,1100,-1.70%,124794,16098425
2023-01-30,14:30:00,63700,1300,-2.00%,508081,15973631
2023-01-30,14:20:00,63400,1400,-2.16%,493701,15465550
2023-01-30,14:10:00,63500,1300,-2.01%,259668,14971849
2023-01-30,14:00:00,63500,1300,-2.01%,207889,14712181
2023-01-30,13:50:00,63500,1200,-1.85%,126633,14504292
2023-01-30,13:40:00,63500,1300,-2.01%,424035,14377659
2023-01-30,13:30:00,63500,1300,-2.01%,171883,13953624
2023-01-30,13:20:00,63500,1300,-2.01%,291419,13781741
2023-01-30,13:10:00,63500,1300,-2.01%,586065,13490322
2023-01-30,13:00:00,63400,1300,-2.01%,60359,12904257
2023-01-30,12:50:00,63400,1300,-2.01%,73274,12843898
2023-01-30,12:40:00,63400,1300,-2.01%,54254,12770624
2023-01-30,12:30:00,63500,1300,-2.01%,287572,12716370
2023-01-30,12:20:00,63500,1300,-2.01%,148564,12428798
2023-01-30,12:10:00,63500,1300,-2.01%,386153,12280234
2023-01-30,12:00:00,63400,1300,-2.01%,69559,11894081
2023-01-30,11:50:00,63400,1400,-2.16%,448460,11824522
2023-01-30,11:40:00,63400,1300,-2.01%,73128,11376062
2023-01-30,11:30:00,63500,1300,-2.01%,302025,11302934
2023-01-30,11:20:00,63600,1200,-1.85%,288684,11000909
2023-01-30,11:10:00,63600,1100,-1.70%,132873,10712225
2023-01-30,11:00:00,63800,1100,-1.69%,411385,10579352
2023-01-30,10:50:00,63700,1200,-1.85%,635713,10167967
2023-01-30,10:40:00,63500,1400,-2.16%,308493,9526225
2023-01-30,10:30:00,63300,1500,-2.31%,455147,9199126
2023-01-30,10:20:00,63600,1500,-2.30%,1407522,8738124
2023-01-30,10:10:00,63600,1100,-1.70%,150983,7249013
2023-01-30,10:00:00,63700,1100,-1.70%,523531,7097231
2023-01-30,09:50:00,63800,1000,-1.54%,954959,6570886
2023-01-30,09:40:00,64000,900,-1.39%,381629,5500655
2023-01-30,09:30:00,64500,700,-1.07%,829565,4871150
2023-01-30,09:20:00,64500,300,-0.46%,458713,3936983
2023-01-30,09:10:00,64700,400,0.62%,1364155,3442247
2023-01-30,09:00:00,64900,300,0.46%,2076486,2077245
