,date,time,price,change,change(%),amount,volume
0,2024-09-19,15:30:00,160600,500,0.31%,45823,598126
1,2024-09-19,15:15:00,160400,300,0.19%,5372,552303
2,2024-09-19,15:10:00,160600,500,0.31%,5344,546931
3,2024-09-19,15:05:00,160600,500,0.31%,4787,541587
4,2024-09-19,15:00:00,160500,400,0.25%,3445,536800
5,2024-09-19,14:55:00,160600,500,0.31%,4114,533355
6,2024-09-19,14:50:00,160600,500,0.31%,4514,529241
7,2024-09-19,14:45:00,160900,800,0.50%,6638,524727
8,2024-09-19,14:40:00,160700,600,0.37%,2448,518089
9,2024-09-19,14:35:00,160700,600,0.37%,2877,515641
10,2024-09-19,14:30:00,160700,600,0.37%,3821,512764
11,2024-09-19,14:25:00,160400,300,0.19%,4366,508943
12,2024-09-19,14:20:00,160400,300,0.19%,1668,504577
13,2024-09-19,14:15:00,160400,300,0.19%,3191,502909
14,2024-09-19,14:10:00,160600,500,0.31%,3106,499718
15,2024-09-19,14:05:00,160600,500,0.31%,6326,496612
16,2024-09-19,14:00:00,160600,500,0.31%,5883,490286
17,2024-09-19,13:55:00,160600,500,0.31%,3499,484403
18,2024-09-19,13:50:00,160500,400,0.25%,3425,480904
19,2024-09-19,13:45:00,160500,400,0.25%,1524,477479
20,2024-09-19,13:40:00,160500,400,0.25%,1786,475955
21,2024-09-19,13:35:00,160500,400,0.25%,1771,474169
22,2024-09-19,13:30:00,160600,500,0.31%,3275,472398
23,2024-09-19,13:25:00,160400,300,0.19%,7789,469123
24,2024-09-19,13:20:00,160500,400,0.25%,8843,461334
25,2024-09-19,13:15:00,160700,600,0.37%,10979,452491
26,2024-09-19,13:10:00,160600,500,0.31%,3877,441512
27,2024-09-19,13:05:00,160700,600,0.37%,4236,437635
28,2024-09-19,13:00:00,160600,500,0.31%,3524,433399
29,2024-09-19,12:55:00,160600,500,0.31%,2206,429875
30,2024-09-19,12:50:00,160800,700,0.44%,3669,427669
31,2024-09-19,12:45:00,160700,600,0.37%,2488,424000
32,2024-09-19,12:40:00,160600,500,0.31%,1648,421512
33,2024-09-19,12:35:00,160900,800,0.50%,7012,419864
34,2024-09-19,12:30:00,160700,600,0.37%,3925,412852
35,2024-09-19,12:25:00,160800,700,0.44%,2030,408927
36,2024-09-19,12:20:00,160700,600,0.37%,3742,406897
37,2024-09-19,12:15:00,160600,500,0.31%,1972,403155
38,2024-09-19,12:10:00,160800,700,0.44%,4908,401183
39,2024-09-19,12:05:00,161000,900,0.56%,2175,396275
40,2024-09-19,12:00:00,161000,900,0.56%,2163,394100
41,2024-09-19,11:55:00,161100,1000,0.62%,8099,391937
42,2024-09-19,11:50:00,160900,800,0.50%,6701,383838
43,2024-09-19,11:45:00,161200,1100,0.69%,3049,377137
44,2024-09-19,11:40:00,161200,1100,0.69%,4029,374088
45,2024-09-19,11:35:00,161100,1000,0.62%,9027,370059
46,2024-09-19,11:30:00,160600,500,0.31%,3172,361032
47,2024-09-19,11:25:00,160300,200,0.12%,1434,357860
48,2024-09-19,11:20:00,160800,700,0.44%,2975,356426
49,2024-09-19,11:15:00,160800,700,0.44%,2464,353451
50,2024-09-19,11:10:00,160800,700,0.44%,2315,350987
51,2024-09-19,11:05:00,160800,700,0.44%,3338,348672
52,2024-09-19,11:00:00,160800,700,0.44%,3682,345334
53,2024-09-19,10:55:00,160500,400,0.25%,5013,341652
54,2024-09-19,10:50:00,160800,700,0.44%,6418,336639
55,2024-09-19,10:45:00,160600,500,0.31%,4473,330221
56,2024-09-19,10:40:00,160500,400,0.00%,3897,325748
57,2024-09-19,10:35:00,160300,400,-0.25%,7175,321851
58,2024-09-19,10:30:00,160000,500,-0.31%,3389,314676
59,2024-09-19,10:25:00,160000,600,-0.37%,16564,311287
60,2024-09-19,10:20:00,160500,400,-0.25%,7345,294723
61,2024-09-19,10:15:00,160400,300,-0.19%,6942,287378
62,2024-09-19,10:10:00,160100,300,-0.19%,8557,280436
63,2024-09-19,10:05:00,160100,200,-0.12%,6310,271879
64,2024-09-19,10:00:00,160400,300,0.19%,8103,265569
65,2024-09-19,09:55:00,161000,900,0.56%,4599,257466
66,2024-09-19,09:50:00,161000,900,0.56%,5291,252867
67,2024-09-19,09:45:00,161200,1100,0.69%,8750,247576
68,2024-09-19,09:40:00,161000,900,0.56%,10005,238826
69,2024-09-19,09:35:00,160600,500,0.31%,9120,228821
70,2024-09-19,09:30:00,160300,300,0.19%,13004,219701
71,2024-09-19,09:25:00,160800,700,0.44%,13488,206697
72,2024-09-19,09:20:00,160300,200,0.00%,7269,193209
73,2024-09-19,09:15:00,160400,500,0.31%,16768,185940
74,2024-09-19,09:10:00,160400,400,-0.25%,23871,169172
75,2024-09-19,09:05:00,162000,1900,1.19%,50219,145301
76,2024-09-19,09:00:00,162600,2500,1.56%,95082,95082
