,date,time,price,change,change(%),amount,volume
0,2023-05-16,15:30:00,84100,600,-0.71%,6842,165321
1,2023-05-16,15:15:00,84100,700,-0.83%,5083,158479
2,2023-05-16,15:10:00,84100,700,-0.83%,5158,153396
3,2023-05-16,15:05:00,84100,700,-0.83%,1054,148238
4,2023-05-16,15:00:00,84100,700,-0.83%,1889,147184
5,2023-05-16,14:55:00,84200,700,-0.82%,4105,145295
6,2023-05-16,14:50:00,84200,600,-0.71%,3160,141190
7,2023-05-16,14:45:00,84200,600,-0.71%,1494,138030
8,2023-05-16,14:40:00,84200,600,-0.71%,1335,136536
9,2023-05-16,14:35:00,84200,600,-0.71%,1549,135201
10,2023-05-16,14:30:00,84200,600,-0.71%,1147,133652
11,2023-05-16,14:25:00,84200,600,-0.71%,1377,132505
12,2023-05-16,14:20:00,84200,600,-0.71%,1580,131128
13,2023-05-16,14:15:00,84200,600,-0.71%,994,129548
14,2023-05-16,14:10:00,84200,600,-0.71%,2524,128554
15,2023-05-16,14:05:00,84300,600,-0.71%,12408,126030
16,2023-05-16,14:00:00,84300,500,-0.59%,976,113622
17,2023-05-16,13:55:00,84300,500,-0.59%,1189,112646
18,2023-05-16,13:50:00,84300,500,-0.59%,899,111457
19,2023-05-16,13:45:00,84400,500,-0.59%,11460,110558
20,2023-05-16,13:40:00,84400,400,-0.47%,1826,99098
21,2023-05-16,13:35:00,84400,400,-0.47%,977,97272
22,2023-05-16,13:30:00,84400,400,-0.47%,686,96295
23,2023-05-16,13:25:00,84400,400,-0.47%,988,95609
24,2023-05-16,13:20:00,84400,400,-0.47%,1124,94621
25,2023-05-16,13:15:00,84400,400,-0.47%,912,93497
26,2023-05-16,13:10:00,84400,400,-0.47%,832,92585
27,2023-05-16,13:05:00,84500,400,-0.47%,5837,91753
28,2023-05-16,13:00:00,84500,300,-0.35%,677,85916
29,2023-05-16,12:55:00,84500,300,-0.35%,654,85239
30,2023-05-16,12:50:00,84500,300,-0.35%,946,84585
31,2023-05-16,12:45:00,84500,300,-0.35%,1325,83639
32,2023-05-16,12:40:00,84500,300,-0.35%,1029,82314
33,2023-05-16,12:35:00,84500,300,-0.35%,534,81285
34,2023-05-16,12:30:00,84500,300,-0.35%,781,80751
35,2023-05-16,12:25:00,84500,300,-0.35%,779,79970
36,2023-05-16,12:20:00,84500,300,-0.35%,705,79191
37,2023-05-16,12:15:00,84500,300,-0.35%,812,78486
38,2023-05-16,12:10:00,84500,300,-0.35%,878,77674
39,2023-05-16,12:05:00,84500,300,-0.35%,677,76796
40,2023-05-16,12:00:00,84500,300,-0.35%,791,76119
41,2023-05-16,11:55:00,84500,300,-0.35%,607,75328
42,2023-05-16,11:50:00,84500,300,-0.35%,380,74721
43,2023-05-16,11:45:00,84500,300,-0.35%,1219,74341
44,2023-05-16,11:40:00,84500,300,-0.35%,618,73122
45,2023-05-16,11:35:00,84500,300,-0.35%,248,72504
46,2023-05-16,11:30:00,84500,400,-0.47%,11992,72256
47,2023-05-16,11:25:00,84500,300,-0.35%,1135,60264
48,2023-05-16,11:20:00,84500,300,-0.35%,654,59129
49,2023-05-16,11:15:00,84500,300,-0.35%,456,58475
50,2023-05-16,11:10:00,84500,300,-0.35%,320,58019
51,2023-05-16,11:05:00,84500,300,-0.35%,367,57699
52,2023-05-16,11:00:00,84500,300,-0.35%,808,57332
53,2023-05-16,10:55:00,84500,300,-0.35%,593,56524
54,2023-05-16,10:50:00,84500,400,-0.47%,935,55931
55,2023-05-16,10:45:00,84500,400,-0.47%,3918,54996
56,2023-05-16,10:40:00,84400,400,-0.47%,2477,51078
57,2023-05-16,10:35:00,84400,400,-0.47%,2039,48601
58,2023-05-16,10:30:00,84400,400,-0.47%,732,46562
59,2023-05-16,10:25:00,84500,400,-0.47%,4282,45830
60,2023-05-16,10:20:00,84500,300,-0.35%,785,41548
61,2023-05-16,10:15:00,84500,300,-0.35%,835,40763
62,2023-05-16,10:10:00,84500,300,-0.35%,1172,39928
63,2023-05-16,10:05:00,84600,300,-0.35%,5206,38756
64,2023-05-16,10:00:00,84800,300,0.36%,4576,33550
65,2023-05-16,09:55:00,84800,100,0.00%,454,28974
66,2023-05-16,09:50:00,84800,100,0.00%,914,28520
67,2023-05-16,09:45:00,85000,300,0.35%,3037,27606
68,2023-05-16,09:40:00,85000,300,0.35%,482,24569
69,2023-05-16,09:35:00,85000,300,0.35%,210,24087
70,2023-05-16,09:30:00,85000,300,0.35%,297,23877
71,2023-05-16,09:25:00,85000,300,0.35%,1549,23580
72,2023-05-16,09:20:00,85000,300,0.35%,2122,22031
73,2023-05-16,09:15:00,85100,400,0.47%,2787,19909
74,2023-05-16,09:10:00,85200,500,0.59%,3630,17122
75,2023-05-16,09:05:00,85300,600,0.71%,3777,13492
76,2023-05-16,09:00:00,85100,400,-0.47%,9715,9715
