,date,time,price,change,change(%),amount,volume
0,2025-07-23,15:30:00,66400,400,0.61%,1373093,15668486
1,2025-07-23,15:15:00,66400,400,0.61%,192794,14295393
2,2025-07-23,15:10:00,66400,400,0.61%,82317,14102599
3,2025-07-23,15:05:00,66400,400,0.61%,148690,14020282
4,2025-07-23,15:00:00,66400,400,0.61%,239131,13871592
5,2025-07-23,14:55:00,66400,400,0.61%,134543,13632461
6,2025-07-23,14:50:00,66300,300,0.45%,41103,13497918
7,2025-07-23,14:45:00,66400,400,0.61%,212821,13456815
8,2025-07-23,14:40:00,66400,400,0.61%,192864,13243994
9,2025-07-23,14:35:00,66400,400,0.61%,125743,13051130
10,2025-07-23,14:30:00,66400,400,0.61%,159712,12925387
11,2025-07-23,14:25:00,66300,300,0.45%,136917,12765675
12,2025-07-23,14:20:00,66200,200,0.30%,116103,12628758
13,2025-07-23,14:15:00,66100,100,0.15%,100481,12512655
14,2025-07-23,14:10:00,66150,150,0.23%,132212,12412174
15,2025-07-23,14:05:00,66200,200,0.30%,29357,12279962
16,2025-07-23,14:00:00,66200,200,0.30%,82017,12250605
17,2025-07-23,13:55:00,66100,100,0.15%,94628,12168588
18,2025-07-23,13:50:00,66000,100,0.00%,39052,12073960
19,2025-07-23,13:45:00,66000,200,0.00%,229804,12034908
20,2025-07-23,13:40:00,66000,100,0.00%,26307,11805104
21,2025-07-23,13:35:00,66000,200,0.00%,198635,11778797
22,2025-07-23,13:30:00,66000,100,0.00%,50339,11580162
23,2025-07-23,13:25:00,66000,100,0.00%,121419,11529823
24,2025-07-23,13:20:00,66000,100,0.00%,54675,11408404
25,2025-07-23,13:15:00,66000,100,0.00%,46407,11353729
26,2025-07-23,13:10:00,66100,100,0.15%,169835,11307322
27,2025-07-23,13:05:00,66100,100,0.15%,113805,11137487
28,2025-07-23,13:00:00,66250,250,0.38%,127063,11023682
29,2025-07-23,12:55:00,66300,300,0.45%,333124,10896619
30,2025-07-23,12:50:00,66000,100,0.00%,48091,10563495
31,2025-07-23,12:45:00,66000,100,0.00%,45844,10515404
32,2025-07-23,12:40:00,65950,100,-0.15%,28395,10469560
33,2025-07-23,12:35:00,66000,100,0.00%,22464,10441165
34,2025-07-23,12:30:00,66100,100,0.15%,59279,10418701
35,2025-07-23,12:25:00,66000,200,0.00%,142864,10359422
36,2025-07-23,12:20:00,66000,100,0.00%,25297,10216558
37,2025-07-23,12:15:00,66100,100,0.15%,98874,10191261
38,2025-07-23,12:10:00,66100,200,0.30%,88994,10092387
39,2025-07-23,12:05:00,65900,300,-0.45%,71463,10003393
40,2025-07-23,12:00:00,65850,300,-0.45%,85924,9931930
41,2025-07-23,11:55:00,65800,400,-0.60%,80358,9846006
42,2025-07-23,11:50:00,65700,500,-0.76%,184645,9765648
43,2025-07-23,11:45:00,65800,400,-0.60%,115381,9581003
44,2025-07-23,11:40:00,65850,300,-0.45%,78744,9465622
45,2025-07-23,11:35:00,65900,200,-0.30%,44034,9386878
46,2025-07-23,11:30:00,65900,200,-0.30%,39756,9342844
47,2025-07-23,11:25:00,65900,300,-0.45%,94015,9303088
48,2025-07-23,11:20:00,65900,200,-0.30%,35900,9209073
49,2025-07-23,11:15:00,66000,300,0.00%,151111,9173173
50,2025-07-23,11:10:00,66000,200,0.00%,97083,9022062
51,2025-07-23,11:05:00,66000,300,0.00%,132417,8924979
52,2025-07-23,11:00:00,66000,300,0.00%,150746,8792562
53,2025-07-23,10:55:00,66000,200,0.00%,166799,8641816
54,2025-07-23,10:50:00,66100,200,0.30%,157197,8475017
55,2025-07-23,10:45:00,66200,200,0.30%,311169,8317820
56,2025-07-23,10:40:00,66000,300,0.00%,169754,8006651
57,2025-07-23,10:35:00,66000,400,0.00%,235275,7836897
58,2025-07-23,10:30:00,65800,600,-0.90%,275903,7601622
59,2025-07-23,10:25:00,65900,500,-0.75%,210316,7325719
60,2025-07-23,10:20:00,65900,300,-0.45%,102951,7115403
61,2025-07-23,10:15:00,66000,300,0.00%,316223,7012452
62,2025-07-23,10:10:00,65800,600,-0.90%,241481,6696229
63,2025-07-23,10:05:00,65600,1000,-1.50%,647838,6454748
64,2025-07-23,10:00:00,65100,1100,-1.66%,437792,5806910
65,2025-07-23,09:55:00,65300,1000,-1.51%,574822,5369118
66,2025-07-23,09:50:00,65500,800,-1.21%,432533,4794296
67,2025-07-23,09:45:00,65650,600,-0.91%,437947,4361763
68,2025-07-23,09:40:00,65800,500,-0.75%,249781,3923816
69,2025-07-23,09:35:00,65850,500,-0.75%,396661,3674035
70,2025-07-23,09:30:00,66000,200,0.00%,197884,3277374
71,2025-07-23,09:25:00,66000,200,0.00%,185812,3079490
72,2025-07-23,09:20:00,66100,100,0.15%,221615,2893678
73,2025-07-23,09:15:00,66200,200,0.30%,514266,2672063
74,2025-07-23,09:10:00,66200,200,0.30%,453898,2157797
75,2025-07-23,09:05:00,66500,500,0.76%,570718,1703899
76,2025-07-23,09:00:00,66300,300,0.45%,1133181,1133181
