,date,time,price,change,change(%),amount,volume
0,2025-05-14,15:30:00,191200,3000,1.59%,43631,363835
1,2025-05-14,15:15:00,191100,2900,1.54%,4280,320204
2,2025-05-14,15:10:00,191000,2800,1.49%,5043,315924
3,2025-05-14,15:05:00,191100,2900,1.54%,6110,310881
4,2025-05-14,15:00:00,191000,2800,1.49%,4961,304771
5,2025-05-14,14:55:00,190700,2500,1.33%,4066,299810
6,2025-05-14,14:50:00,190700,2500,1.33%,2266,295744
7,2025-05-14,14:45:00,190700,2500,1.33%,5966,293478
8,2025-05-14,14:40:00,190800,2600,1.38%,2707,287512
9,2025-05-14,14:35:00,190800,2600,1.38%,2680,284805
10,2025-05-14,14:30:00,190700,2500,1.33%,2262,282125
11,2025-05-14,14:25:00,190700,2500,1.33%,3706,279863
12,2025-05-14,14:20:00,190800,2600,1.38%,2093,276157
13,2025-05-14,14:15:00,190900,2700,1.43%,3139,274064
14,2025-05-14,14:10:00,190800,2600,1.38%,5007,270925
15,2025-05-14,14:05:00,190500,2300,1.22%,4610,265918
16,2025-05-14,14:00:00,190700,2500,1.33%,3119,261308
17,2025-05-14,13:55:00,190800,2600,1.38%,2381,258189
18,2025-05-14,13:50:00,190900,2700,1.43%,3079,255808
19,2025-05-14,13:45:00,190900,2700,1.43%,3674,252729
20,2025-05-14,13:40:00,191000,2800,1.49%,3049,249055
21,2025-05-14,13:35:00,191200,3000,1.59%,3359,246006
22,2025-05-14,13:30:00,191300,3100,1.65%,3279,242647
23,2025-05-14,13:25:00,191300,3100,1.65%,3579,239368
24,2025-05-14,13:20:00,191300,3100,1.65%,1381,235789
25,2025-05-14,13:15:00,191300,3100,1.65%,2405,234408
26,2025-05-14,13:10:00,191300,3100,1.65%,2847,232003
27,2025-05-14,13:05:00,191400,3200,1.70%,2645,229156
28,2025-05-14,13:00:00,191400,3200,1.70%,7565,226511
29,2025-05-14,12:55:00,191100,2900,1.54%,2437,218946
30,2025-05-14,12:50:00,191100,2900,1.54%,1030,216509
31,2025-05-14,12:45:00,191200,3000,1.59%,2056,215479
32,2025-05-14,12:40:00,191200,3000,1.59%,2079,213423
33,2025-05-14,12:35:00,191300,3100,1.65%,2517,211344
34,2025-05-14,12:30:00,191400,3200,1.70%,1810,208827
35,2025-05-14,12:25:00,191400,3200,1.70%,5044,207017
36,2025-05-14,12:20:00,191200,3000,1.59%,7451,201973
37,2025-05-14,12:15:00,191000,2800,1.49%,3225,194522
38,2025-05-14,12:10:00,190900,2700,1.43%,4725,191297
39,2025-05-14,12:05:00,190900,2700,1.43%,2671,186572
40,2025-05-14,12:00:00,190800,2600,1.38%,3822,183901
41,2025-05-14,11:55:00,190500,2300,1.22%,2754,180079
42,2025-05-14,11:50:00,190700,2500,1.33%,2724,177325
43,2025-05-14,11:45:00,190900,2700,1.43%,3583,174601
44,2025-05-14,11:40:00,190900,2700,1.43%,2755,171018
45,2025-05-14,11:35:00,190900,2700,1.43%,4312,168263
46,2025-05-14,11:30:00,191000,2800,1.49%,5624,163951
47,2025-05-14,11:25:00,191000,2800,1.49%,3874,158327
48,2025-05-14,11:20:00,190900,2700,1.43%,5581,154453
49,2025-05-14,11:15:00,190700,2500,1.33%,2227,148872
50,2025-05-14,11:10:00,190800,2600,1.38%,5055,146645
51,2025-05-14,11:05:00,190900,2700,1.43%,3412,141590
52,2025-05-14,11:00:00,190800,2600,1.38%,2645,138178
53,2025-05-14,10:55:00,190800,2600,1.38%,5865,135533
54,2025-05-14,10:50:00,190700,2500,1.33%,7704,129668
55,2025-05-14,10:45:00,190400,2200,1.17%,3716,121964
56,2025-05-14,10:40:00,190400,2200,1.17%,3827,118248
57,2025-05-14,10:35:00,190000,1800,0.96%,2575,114421
58,2025-05-14,10:30:00,190000,1800,0.96%,1782,111846
59,2025-05-14,10:25:00,190000,1800,0.96%,2948,110064
60,2025-05-14,10:20:00,189800,1600,0.85%,2658,107116
61,2025-05-14,10:15:00,189800,1600,0.85%,3369,104458
62,2025-05-14,10:10:00,189400,1200,0.64%,4011,101089
63,2025-05-14,10:05:00,189200,1000,0.53%,2913,97078
64,2025-05-14,10:00:00,189400,1200,0.64%,4799,94165
65,2025-05-14,09:55:00,189700,1500,0.80%,3079,89366
66,2025-05-14,09:50:00,190000,1800,0.96%,4168,86287
67,2025-05-14,09:45:00,190000,1800,0.96%,3589,82119
68,2025-05-14,09:40:00,190000,1800,0.96%,3479,78530
69,2025-05-14,09:35:00,190100,1900,1.01%,4341,75051
70,2025-05-14,09:30:00,190300,2100,1.12%,4512,70710
71,2025-05-14,09:25:00,190700,2500,1.33%,5188,66198
72,2025-05-14,09:20:00,190700,2500,1.33%,7103,61010
73,2025-05-14,09:15:00,190500,2300,1.22%,8871,53907
74,2025-05-14,09:10:00,190900,2700,1.43%,12620,45036
75,2025-05-14,09:05:00,190700,2500,1.33%,15937,32416
76,2025-05-14,09:00:00,190000,1800,0.96%,16479,16479
