,date,time,price,change,change(%),amount,volume
0,2025-09-08,15:30:00,228000,1000,-0.44%,46693,714389
1,2025-09-08,15:15:00,228500,1500,-0.65%,10313,667696
2,2025-09-08,15:10:00,228000,1500,-0.65%,2013,657383
3,2025-09-08,15:05:00,228500,1500,-0.65%,16624,655370
4,2025-09-08,15:00:00,228500,1500,-0.65%,10391,638746
5,2025-09-08,14:55:00,228500,1500,-0.65%,14850,628355
6,2025-09-08,14:50:00,228000,2000,-0.87%,9700,613505
7,2025-09-08,14:45:00,227500,2000,-0.87%,4645,603805
8,2025-09-08,14:40:00,227500,2000,-0.87%,2483,599160
9,2025-09-08,14:35:00,227500,2000,-0.87%,4561,596677
10,2025-09-08,14:30:00,227500,2000,-0.87%,1006,592116
11,2025-09-08,14:25:00,228000,2000,-0.87%,6599,591110
12,2025-09-08,14:20:00,227500,2000,-0.87%,2265,584511
13,2025-09-08,14:15:00,227500,2000,-0.87%,1679,582246
14,2025-09-08,14:10:00,228000,2000,-0.87%,9438,580567
15,2025-09-08,14:05:00,228000,1500,-0.65%,8363,571129
16,2025-09-08,14:00:00,228000,1500,-0.65%,2394,562766
17,2025-09-08,13:55:00,228500,1500,-0.65%,6666,560372
18,2025-09-08,13:50:00,228500,1500,-0.65%,9329,553706
19,2025-09-08,13:45:00,228000,1750,-0.76%,12750,544377
20,2025-09-08,13:40:00,228000,2000,-0.87%,12759,531627
21,2025-09-08,13:35:00,228000,2000,-0.87%,14471,518868
22,2025-09-08,13:30:00,227500,2500,-1.09%,8340,504397
23,2025-09-08,13:25:00,227000,2500,-1.09%,2747,496057
24,2025-09-08,13:20:00,227000,2500,-1.09%,2447,493310
25,2025-09-08,13:15:00,227000,2500,-1.09%,2041,490863
26,2025-09-08,13:10:00,227500,2500,-1.09%,4759,488822
27,2025-09-08,13:05:00,227500,2500,-1.09%,17151,484063
28,2025-09-08,13:00:00,227000,2500,-1.09%,2234,466912
29,2025-09-08,12:55:00,227000,2500,-1.09%,1678,464678
30,2025-09-08,12:50:00,227000,2500,-1.09%,6027,463000
31,2025-09-08,12:45:00,227000,2500,-1.09%,2450,456973
32,2025-09-08,12:40:00,227000,2500,-1.09%,1797,454523
33,2025-09-08,12:35:00,227000,2500,-1.09%,1248,452726
34,2025-09-08,12:30:00,227000,3000,-1.30%,5875,451478
35,2025-09-08,12:25:00,226500,3000,-1.31%,2306,445603
36,2025-09-08,12:20:00,226500,3000,-1.31%,1715,443297
37,2025-09-08,12:15:00,227000,3000,-1.30%,6746,441582
38,2025-09-08,12:10:00,227000,2500,-1.09%,2658,434836
39,2025-09-08,12:05:00,227000,3000,-1.30%,2276,432178
40,2025-09-08,12:00:00,226750,3000,-1.31%,5441,429902
41,2025-09-08,11:55:00,227000,3000,-1.30%,11013,424461
42,2025-09-08,11:50:00,227000,3000,-1.30%,8980,413448
43,2025-09-08,11:45:00,227000,2500,-1.09%,3075,404468
44,2025-09-08,11:40:00,227000,2500,-1.09%,3035,401393
45,2025-09-08,11:35:00,227000,2250,-0.98%,2592,398358
46,2025-09-08,11:30:00,227500,2500,-1.09%,9205,395766
47,2025-09-08,11:25:00,227000,2500,-1.09%,4406,386561
48,2025-09-08,11:20:00,227000,3000,-1.30%,7970,382155
49,2025-09-08,11:15:00,226750,3000,-1.31%,9111,374185
50,2025-09-08,11:10:00,227000,3000,-1.30%,6562,365074
51,2025-09-08,11:05:00,226500,3000,-1.31%,4942,358512
52,2025-09-08,11:00:00,227000,3000,-1.30%,12727,353570
53,2025-09-08,10:55:00,227000,3000,-1.30%,13665,340843
54,2025-09-08,10:50:00,227000,2500,-1.09%,7410,327178
55,2025-09-08,10:45:00,228000,2500,-1.08%,33094,319768
56,2025-09-08,10:40:00,228000,2000,-0.87%,16871,286674
57,2025-09-08,10:35:00,227500,2000,-0.87%,4831,269803
58,2025-09-08,10:30:00,228000,2000,-0.87%,8676,264972
59,2025-09-08,10:25:00,228000,1500,-0.65%,3892,256296
60,2025-09-08,10:20:00,228500,1500,-0.65%,10714,252404
61,2025-09-08,10:15:00,229000,1000,0.00%,8662,241690
62,2025-09-08,10:10:00,229500,500,0.00%,10812,233028
63,2025-09-08,10:05:00,229000,500,-0.22%,7967,222216
64,2025-09-08,10:00:00,229500,1000,0.44%,13494,214249
65,2025-09-08,09:55:00,229500,1000,-0.43%,15937,200755
66,2025-09-08,09:50:00,229000,1000,-0.43%,10590,184818
67,2025-09-08,09:45:00,229000,1000,0.00%,17497,174228
68,2025-09-08,09:40:00,229000,500,-0.22%,7582,156731
69,2025-09-08,09:35:00,229000,750,-0.33%,5882,149149
70,2025-09-08,09:30:00,228500,2000,-0.87%,13362,143267
71,2025-09-08,09:25:00,228000,2000,-0.87%,9690,129905
72,2025-09-08,09:20:00,228500,2000,-0.87%,13260,120215
73,2025-09-08,09:15:00,228500,2000,-0.87%,18469,106955
74,2025-09-08,09:10:00,228000,3000,-1.30%,30277,88486
75,2025-09-08,09:05:00,228000,2500,-1.08%,22224,58209
76,2025-09-08,09:00:00,229000,2500,-1.08%,35985,35985
