date,time,price,change,change(%),amount,volume
2022-12-28,15:50:00,91400,"▼ 3,700",-3.89,3,614827
2022-12-28,15:40:00,91400,"▼ 3,700",-3.89,141,614824
2022-12-28,15:30:00,91400,"▼ 3,700",-3.89,29906,614683
2022-12-28,15:10:00,91400,"▼ 3,700",-3.89,10987,584777
2022-12-28,15:00:00,91200,"▼ 3,900",-4.1,13327,573790
2022-12-28,14:50:00,91300,"▼ 3,800",-4.0,14426,560463
2022-12-28,14:40:00,91400,"▼ 3,700",-3.89,11875,546037
2022-12-28,14:30:00,91400,"▼ 3,700",-3.89,13369,534162
2022-12-28,14:20:00,91200,"▼ 3,900",-4.1,12246,520793
2022-12-28,14:10:00,91100,"▼ 4,000",-4.21,8938,508547
2022-12-28,14:00:00,91200,"▼ 3,900",-4.1,11309,499609
2022-12-28,13:50:00,91100,"▼ 4,000",-4.21,12010,488300
2022-12-28,13:40:00,91100,"▼ 4,000",-4.21,12394,476290
2022-12-28,13:30:00,91100,"▼ 4,000",-4.21,12565,463896
2022-12-28,13:20:00,91200,"▼ 3,900",-4.1,11849,451331
2022-12-28,13:10:00,91100,"▼ 4,000",-4.21,10704,439482
2022-12-28,13:00:00,91000,"▼ 4,100",-4.31,12023,428778
2022-12-28,12:50:00,90900,"▼ 4,200",-4.42,14317,416755
2022-12-28,12:40:00,91000,"▼ 4,100",-4.31,9440,402438
2022-12-28,12:30:00,90800,"▼ 4,300",-4.52,10599,392998
2022-12-28,13:20:00,91200,"▼ 3,900",-4.1,11849,451331
2022-12-28,13:10:00,91100,"▼ 4,000",-4.21,10704,439482
2022-12-28,13:00:00,91000,"▼ 4,100",-4.31,12023,428778
2022-12-28,12:50:00,90900,"▼ 4,200",-4.42,14317,416755
2022-12-28,12:40:00,91000,"▼ 4,100",-4.31,9440,402438
2022-12-28,12:30:00,90800,"▼ 4,300",-4.52,10599,392998
2022-12-28,12:20:00,90900,"▼ 4,200",-4.42,10202,382399
2022-12-28,12:10:00,91000,"▼ 4,100",-4.31,9901,372197
2022-12-28,12:00:00,91100,"▼ 4,000",-4.21,10469,362296
2022-12-28,11:50:00,90900,"▼ 4,200",-4.42,11463,351827
2022-12-28,11:40:00,90700,"▼ 4,400",-4.63,8837,340364
2022-12-28,11:30:00,90700,"▼ 4,400",-4.63,11050,331527
2022-12-28,11:20:00,90800,"▼ 4,300",-4.52,8032,320477
2022-12-28,11:10:00,90700,"▼ 4,400",-4.63,10554,312445
2022-12-28,11:00:00,90800,"▼ 4,300",-4.52,9730,301891
2022-12-28,10:50:00,90800,"▼ 4,300",-4.52,12806,292161
2022-12-28,10:40:00,91000,"▼ 4,100",-4.31,12964,279355
2022-12-28,10:30:00,91300,"▼ 3,800",-4.0,11468,266391
2022-12-28,10:20:00,91100,"▼ 4,000",-4.21,17493,254923
2022-12-28,10:10:00,91100,"▼ 4,000",-4.21,12553,237430
2022-12-28,10:00:00,91100,"▼ 4,000",-4.21,16980,224877
2022-12-28,09:50:00,90800,"▼ 4,300",-4.52,13386,207897
2022-12-28,09:40:00,91000,"▼ 4,100",-4.31,15259,194511
2022-12-28,09:30:00,91100,"▼ 4,000",-4.21,21954,179252
2022-12-28,09:20:00,91100,"▼ 4,000",-4.21,33815,157298
2022-12-28,09:10:00,90400,"▼ 4,700",-4.94,25472,123483
2022-12-28,09:00:00,90300,"▼ 4,800",-5.05,98011,98011
