,date,time,price,change,change(%),amount,volume
0,2024-06-27,15:30:00,85900,600,-0.69%,36584,363906
1,2024-06-27,15:15:00,85900,1000,-1.15%,4721,327322
2,2024-06-27,15:10:00,85900,800,-0.92%,2134,322601
3,2024-06-27,15:05:00,85800,800,-0.92%,2352,320467
4,2024-06-27,15:00:00,85800,1000,-1.15%,3618,318115
5,2024-06-27,14:55:00,85900,800,-0.92%,2755,314497
6,2024-06-27,14:50:00,85900,800,-0.92%,4638,311742
7,2024-06-27,14:45:00,85900,800,-0.92%,2717,307104
8,2024-06-27,14:40:00,85900,800,-0.92%,3192,304387
9,2024-06-27,14:35:00,85900,800,-0.92%,3623,301195
10,2024-06-27,14:30:00,86000,800,-0.92%,3243,297572
11,2024-06-27,14:25:00,86000,700,-0.81%,6625,294329
12,2024-06-27,14:20:00,85900,700,-0.81%,3272,287704
13,2024-06-27,14:15:00,85900,800,-0.92%,4148,284432
14,2024-06-27,14:10:00,85800,800,-0.92%,2182,280284
15,2024-06-27,14:05:00,85900,900,-1.04%,7421,278102
16,2024-06-27,14:00:00,86000,800,-0.92%,2815,270681
17,2024-06-27,13:55:00,85900,800,-0.92%,4723,267866
18,2024-06-27,13:50:00,85800,1000,-1.15%,3279,263143
19,2024-06-27,13:45:00,85600,1000,-1.15%,2491,259864
20,2024-06-27,13:40:00,85600,1100,-1.27%,6470,257373
21,2024-06-27,13:35:00,85600,1100,-1.27%,2423,250903
22,2024-06-27,13:30:00,85500,1100,-1.27%,2260,248480
23,2024-06-27,13:25:00,85700,1100,-1.27%,4502,246220
24,2024-06-27,13:20:00,85600,1100,-1.27%,2613,241718
25,2024-06-27,13:15:00,85500,1400,-1.61%,3916,239105
26,2024-06-27,13:10:00,85300,1500,-1.73%,2436,235189
27,2024-06-27,13:05:00,85100,1700,-1.96%,2909,232753
28,2024-06-27,13:00:00,85000,1700,-1.96%,2824,229844
29,2024-06-27,12:55:00,85000,1700,-1.96%,11512,227020
30,2024-06-27,12:50:00,85100,1600,-1.85%,3297,215508
31,2024-06-27,12:45:00,85100,1600,-1.85%,2187,212211
32,2024-06-27,12:40:00,85100,1600,-1.85%,3353,210024
33,2024-06-27,12:35:00,85000,1600,-1.85%,3830,206671
34,2024-06-27,12:30:00,85100,1600,-1.85%,3924,202841
35,2024-06-27,12:25:00,85100,1600,-1.85%,2717,198917
36,2024-06-27,12:20:00,85100,1600,-1.85%,2007,196200
37,2024-06-27,12:15:00,85000,1600,-1.85%,2326,194193
38,2024-06-27,12:10:00,85100,1600,-1.85%,23383,191867
39,2024-06-27,12:05:00,85100,1500,-1.73%,1688,168484
40,2024-06-27,12:00:00,85100,1500,-1.73%,2837,166796
41,2024-06-27,11:55:00,85100,1500,-1.73%,3884,163959
42,2024-06-27,11:50:00,85100,1500,-1.73%,2764,160075
43,2024-06-27,11:45:00,85300,1500,-1.73%,12029,157311
44,2024-06-27,11:40:00,85200,1400,-1.62%,3286,145282
45,2024-06-27,11:35:00,85200,1400,-1.62%,1997,141996
46,2024-06-27,11:30:00,85200,1400,-1.62%,4625,139999
47,2024-06-27,11:25:00,85200,1400,-1.62%,2119,135374
48,2024-06-27,11:20:00,85300,1400,-1.61%,9550,133255
49,2024-06-27,11:15:00,85400,1300,-1.50%,2230,123705
50,2024-06-27,11:10:00,85400,1300,-1.50%,2894,121475
51,2024-06-27,11:05:00,85400,1300,-1.50%,2291,118581
52,2024-06-27,11:00:00,85400,1300,-1.50%,2990,116290
53,2024-06-27,10:55:00,85400,1300,-1.50%,3214,113300
54,2024-06-27,10:50:00,85400,1300,-1.50%,5275,110086
55,2024-06-27,10:45:00,85500,1200,-1.38%,2534,104811
56,2024-06-27,10:40:00,85400,1200,-1.39%,2389,102277
57,2024-06-27,10:35:00,85600,1200,-1.38%,2656,99888
58,2024-06-27,10:30:00,85800,1000,-1.15%,1459,97232
59,2024-06-27,10:25:00,85800,1200,-1.38%,1657,95773
60,2024-06-27,10:20:00,85400,1300,-1.50%,3538,94116
61,2024-06-27,10:15:00,85300,1300,-1.50%,1966,90578
62,2024-06-27,10:10:00,85400,1300,-1.50%,7896,88612
63,2024-06-27,10:05:00,85500,1200,-1.38%,1617,80716
64,2024-06-27,10:00:00,85400,1300,-1.50%,2040,79099
65,2024-06-27,09:55:00,85300,1300,-1.50%,841,77059
66,2024-06-27,09:50:00,85300,1400,-1.61%,2332,76218
67,2024-06-27,09:45:00,85400,1400,-1.61%,14842,73886
68,2024-06-27,09:40:00,85400,1200,-1.39%,2497,59044
69,2024-06-27,09:35:00,85500,1200,-1.38%,3261,56547
70,2024-06-27,09:30:00,85500,1200,-1.38%,9093,53286
71,2024-06-27,09:25:00,85400,1200,-1.39%,1430,44193
72,2024-06-27,09:20:00,85500,1200,-1.38%,6901,42763
73,2024-06-27,09:15:00,85600,1100,-1.27%,4939,35862
74,2024-06-27,09:10:00,85600,1100,-1.27%,5180,30923
75,2024-06-27,09:05:00,85700,1100,-1.27%,8296,25743
76,2024-06-27,09:00:00,85700,1200,-1.38%,17447,17447
