date,time,price,change,change(%),amount,volume
2022-07-07,15:50:00,245000,"▲ 1,500",0.62,59,545795
2022-07-07,15:40:00,245000,"▲ 1,500",0.62,1212,545736
2022-07-07,15:30:00,245000,"▲ 1,500",0.62,50722,544524
2022-07-07,15:10:00,244000,▲ 500,0.21,22462,493802
2022-07-07,15:00:00,244500,"▲ 1,000",0.41,17443,471340
2022-07-07,14:50:00,246000,"▲ 2,500",1.03,12449,453897
2022-07-07,14:40:00,245000,"▲ 1,500",0.62,22637,441448
2022-07-07,14:30:00,245000,"▲ 1,500",0.62,17230,418811
2022-07-07,14:20:00,245000,"▲ 1,500",0.62,3942,401581
2022-07-07,14:10:00,245000,"▲ 1,500",0.62,4639,397639
2022-07-07,14:00:00,245000,"▲ 1,500",0.62,13529,393000
2022-07-07,13:50:00,245500,"▲ 2,000",0.82,15366,379471
2022-07-07,13:40:00,244000,▲ 500,0.21,8482,364105
2022-07-07,13:30:00,244500,"▲ 1,000",0.41,3257,355623
2022-07-07,13:20:00,244500,"▲ 1,000",0.41,6191,352366
2022-07-07,13:10:00,244500,"▲ 1,000",0.41,8747,346175
2022-07-07,13:00:00,244500,"▲ 1,000",0.41,11176,337428
2022-07-07,12:50:00,244500,"▲ 1,000",0.41,14187,326252
2022-07-07,12:40:00,244500,"▲ 1,000",0.41,7747,312065
2022-07-07,12:30:00,244500,"▲ 1,000",0.41,7043,304318
2022-07-07,13:20:00,244500,"▲ 1,000",0.41,6191,352366
2022-07-07,13:10:00,244500,"▲ 1,000",0.41,8747,346175
2022-07-07,13:00:00,244500,"▲ 1,000",0.41,11176,337428
2022-07-07,12:50:00,244500,"▲ 1,000",0.41,14187,326252
2022-07-07,12:40:00,244500,"▲ 1,000",0.41,7747,312065
2022-07-07,12:30:00,244500,"▲ 1,000",0.41,7043,304318
2022-07-07,12:20:00,245500,"▲ 2,000",0.82,2549,297275
2022-07-07,12:10:00,245500,"▲ 2,000",0.82,7709,294726
2022-07-07,12:00:00,245500,"▲ 2,000",0.82,1608,287017
2022-07-07,11:50:00,245000,"▲ 1,500",0.62,2810,285409
2022-07-07,11:40:00,245000,"▲ 1,500",0.62,8102,282599
2022-07-07,11:30:00,245500,"▲ 2,000",0.82,4205,274497
2022-07-07,11:20:00,245000,"▲ 1,500",0.62,5486,270292
2022-07-07,11:10:00,244500,"▲ 1,000",0.41,12548,264806
2022-07-07,11:00:00,245500,"▲ 2,000",0.82,3947,252258
2022-07-07,10:50:00,245000,"▲ 1,500",0.62,12004,248311
2022-07-07,10:40:00,243500,0,0.0,7387,236307
2022-07-07,10:30:00,244000,▲ 500,0.21,5910,228920
2022-07-07,10:20:00,245500,"▲ 2,000",0.82,6651,223010
2022-07-07,10:10:00,243500,0,0.0,22381,216359
2022-07-07,10:00:00,245000,"▲ 1,500",0.62,13358,193978
2022-07-07,09:50:00,244500,"▲ 1,000",0.41,11523,180620
2022-07-07,09:40:00,246500,"▲ 3,000",1.23,17511,169097
2022-07-07,09:30:00,247000,"▲ 3,500",1.44,15895,151586
2022-07-07,09:20:00,247000,"▲ 3,500",1.44,19260,135691
2022-07-07,09:10:00,246000,"▲ 2,500",1.03,31213,116431
2022-07-07,09:00:00,248500,"▲ 5,000",2.05,85216,85218
2022-07-07,08:30:00,243500,0,0.0,2,2
