,date,time,price,change,change(%),amount,volume
0,2024-05-31,15:30:00,253000,4000,-1.56%,320614,903522
1,2024-05-31,15:15:00,255000,3000,-1.16%,23324,582908
2,2024-05-31,15:10:00,255000,2500,-0.97%,5500,559485
3,2024-05-31,15:05:00,255000,2500,-0.97%,7529,553985
4,2024-05-31,15:00:00,255000,3000,-1.16%,13339,546456
5,2024-05-31,14:55:00,255000,2500,-0.97%,5128,533117
6,2024-05-31,14:50:00,255500,2500,-0.97%,3397,527979
7,2024-05-31,14:45:00,255500,3000,-1.16%,18848,524573
8,2024-05-31,14:40:00,255000,2500,-0.97%,8088,505725
9,2024-05-31,14:35:00,255500,2500,-0.97%,5999,497634
10,2024-05-31,14:30:00,256000,2500,-0.97%,16646,491635
11,2024-05-31,14:25:00,256500,2000,-0.77%,7997,474989
12,2024-05-31,14:20:00,257000,1500,0.00%,8266,466991
13,2024-05-31,14:15:00,257000,1000,0.00%,12823,458725
14,2024-05-31,14:10:00,256500,1500,-0.58%,11894,445902
15,2024-05-31,14:05:00,256500,1000,-0.39%,3080,434008
16,2024-05-31,14:00:00,256500,1000,-0.39%,2970,430928
17,2024-05-31,13:55:00,256500,1000,-0.39%,2015,427958
18,2024-05-31,13:50:00,256500,2000,-0.77%,13557,425943
19,2024-05-31,13:45:00,256500,1000,-0.39%,1881,412386
20,2024-05-31,13:40:00,256500,1500,-0.58%,5097,410505
21,2024-05-31,13:35:00,256000,1500,-0.58%,7320,405408
22,2024-05-31,13:30:00,256000,2000,-0.78%,3340,398088
23,2024-05-31,13:25:00,256500,2000,-0.77%,21739,394748
24,2024-05-31,13:20:00,256500,1000,-0.39%,2238,373009
25,2024-05-31,13:15:00,256500,1000,-0.39%,4189,370771
26,2024-05-31,13:10:00,256500,1000,-0.39%,2868,366582
27,2024-05-31,13:05:00,256500,1000,-0.39%,2273,363714
28,2024-05-31,13:00:00,257000,1500,-0.58%,7062,361441
29,2024-05-31,12:55:00,256500,1500,-0.58%,4016,354379
30,2024-05-31,12:50:00,256500,1000,-0.39%,1954,350363
31,2024-05-31,12:45:00,256500,1000,-0.39%,1129,348409
32,2024-05-31,12:40:00,256500,1000,-0.39%,3889,347280
33,2024-05-31,12:35:00,257500,1000,0.39%,8190,343391
34,2024-05-31,12:30:00,257500,500,0.19%,3209,335201
35,2024-05-31,12:25:00,257500,1500,-0.58%,15371,331992
36,2024-05-31,12:20:00,256000,1500,-0.58%,2636,316621
37,2024-05-31,12:15:00,256000,1500,-0.58%,4638,313985
38,2024-05-31,12:10:00,256000,1500,-0.58%,3962,309347
39,2024-05-31,12:05:00,256000,1500,-0.58%,2919,305385
40,2024-05-31,12:00:00,256000,2000,-0.78%,6734,302466
41,2024-05-31,11:55:00,255500,2500,-0.97%,7025,295732
42,2024-05-31,11:50:00,255000,2500,-0.97%,2054,288707
43,2024-05-31,11:45:00,255000,2500,-0.97%,1577,286653
44,2024-05-31,11:40:00,255000,2500,-0.97%,2616,285076
45,2024-05-31,11:35:00,255000,3000,-1.16%,5951,282460
46,2024-05-31,11:30:00,255000,2500,-0.97%,2692,276509
47,2024-05-31,11:25:00,255000,2500,-0.97%,1601,273817
48,2024-05-31,11:20:00,255500,2500,-0.97%,9549,272216
49,2024-05-31,11:15:00,255000,2500,-0.97%,2407,262667
50,2024-05-31,11:10:00,255000,2500,-0.97%,2248,260260
51,2024-05-31,11:05:00,255000,2500,-0.97%,1479,258012
52,2024-05-31,11:00:00,255500,3000,-1.16%,11788,256533
53,2024-05-31,10:55:00,254500,3000,-1.17%,6291,244745
54,2024-05-31,10:50:00,255000,3000,-1.16%,5336,238454
55,2024-05-31,10:45:00,255000,2500,-0.97%,4136,233118
56,2024-05-31,10:40:00,255000,2500,-0.97%,4938,228982
57,2024-05-31,10:35:00,255500,2500,-0.97%,5435,224044
58,2024-05-31,10:30:00,256000,2000,-0.78%,4949,218609
59,2024-05-31,10:25:00,256000,1500,-0.58%,2229,213660
60,2024-05-31,10:20:00,256000,2500,-0.97%,7147,211431
61,2024-05-31,10:15:00,256000,2000,-0.78%,10110,204284
62,2024-05-31,10:10:00,255500,2500,-0.97%,11518,194174
63,2024-05-31,10:05:00,256500,2000,-0.77%,9056,182656
64,2024-05-31,10:00:00,257000,1500,-0.58%,11865,173600
65,2024-05-31,09:55:00,256000,1500,-0.58%,3051,161735
66,2024-05-31,09:50:00,256000,1500,-0.58%,4437,158684
67,2024-05-31,09:45:00,256500,1500,-0.58%,8571,154247
68,2024-05-31,09:40:00,256500,1500,-0.58%,9355,145676
69,2024-05-31,09:35:00,257000,1000,0.00%,7129,136321
70,2024-05-31,09:30:00,257500,500,0.00%,12539,129192
71,2024-05-31,09:25:00,258500,1500,0.58%,14259,116653
72,2024-05-31,09:20:00,258500,1500,0.58%,4053,102394
73,2024-05-31,09:15:00,258500,1500,0.58%,17634,98341
74,2024-05-31,09:10:00,259000,2000,0.78%,21862,80707
75,2024-05-31,09:05:00,258500,1500,0.58%,14211,58845
76,2024-05-31,09:00:00,260000,3000,1.17%,44634,44634
