,date,time,price,change,change(%),amount,volume
0,2023-11-03,15:30:00,200500,9700,5.08%,39266,1261870
1,2023-11-03,15:15:00,200000,9200,4.82%,11559,1222604
2,2023-11-03,15:10:00,200000,9200,4.82%,17686,1211045
3,2023-11-03,15:05:00,199900,9100,4.77%,11480,1193359
4,2023-11-03,15:00:00,199900,9100,4.77%,10118,1181879
5,2023-11-03,14:55:00,199900,9100,4.77%,7308,1171761
6,2023-11-03,14:50:00,200000,9200,4.82%,16419,1164453
7,2023-11-03,14:45:00,200000,9200,4.82%,9958,1148034
8,2023-11-03,14:40:00,200000,9200,4.82%,7718,1138076
9,2023-11-03,14:35:00,199800,9000,4.72%,6054,1130358
10,2023-11-03,14:30:00,199700,8900,4.66%,8845,1124304
11,2023-11-03,14:25:00,199900,9100,4.77%,10080,1115459
12,2023-11-03,14:20:00,199900,9100,4.77%,4773,1105379
13,2023-11-03,14:15:00,200500,9700,5.08%,9820,1100606
14,2023-11-03,14:10:00,200500,9700,5.08%,13246,1090786
15,2023-11-03,14:05:00,200500,9700,5.08%,9313,1077540
16,2023-11-03,14:00:00,200000,9200,4.82%,5296,1068227
17,2023-11-03,13:55:00,200000,9200,4.82%,17911,1062931
18,2023-11-03,13:50:00,200000,9200,4.82%,5696,1045020
19,2023-11-03,13:45:00,200000,9200,4.82%,11193,1039324
20,2023-11-03,13:40:00,199900,9100,4.77%,4877,1028131
21,2023-11-03,13:35:00,199900,9100,4.77%,4527,1023254
22,2023-11-03,13:30:00,199900,9100,4.77%,7506,1018727
23,2023-11-03,13:25:00,199800,9000,4.72%,10641,1011221
24,2023-11-03,13:20:00,199800,9000,4.72%,9742,1000580
25,2023-11-03,13:15:00,200000,9200,4.82%,12432,990838
26,2023-11-03,13:10:00,200000,9200,4.82%,12451,978406
27,2023-11-03,13:05:00,200000,9200,4.82%,37637,965955
28,2023-11-03,13:00:00,199800,9000,4.72%,33506,928318
29,2023-11-03,12:55:00,199300,8500,4.45%,10062,894812
30,2023-11-03,12:50:00,199200,8400,4.40%,13359,884750
31,2023-11-03,12:45:00,199000,8200,4.30%,7235,871391
32,2023-11-03,12:40:00,199000,8200,4.30%,3746,864156
33,2023-11-03,12:35:00,198900,8100,4.25%,6991,860410
34,2023-11-03,12:30:00,199100,8300,4.35%,7052,853419
35,2023-11-03,12:25:00,199400,8600,4.51%,13371,846367
36,2023-11-03,12:20:00,199200,8400,4.40%,5364,832996
37,2023-11-03,12:15:00,199200,8400,4.40%,3498,827632
38,2023-11-03,12:10:00,199200,8400,4.40%,6131,824134
39,2023-11-03,12:05:00,199200,8400,4.40%,6784,818003
40,2023-11-03,12:00:00,199200,8400,4.40%,4547,811219
41,2023-11-03,11:55:00,199100,8300,4.35%,6355,806672
42,2023-11-03,11:50:00,199100,8300,4.35%,6616,800317
43,2023-11-03,11:45:00,199000,8200,4.30%,9529,793701
44,2023-11-03,11:40:00,199000,8200,4.30%,5685,784172
45,2023-11-03,11:35:00,199100,8300,4.35%,7389,778487
46,2023-11-03,11:30:00,198900,8100,4.25%,6765,771098
47,2023-11-03,11:25:00,199100,8300,4.35%,10264,764333
48,2023-11-03,11:20:00,199100,8300,4.35%,10916,754069
49,2023-11-03,11:15:00,199000,8200,4.30%,5596,743153
50,2023-11-03,11:10:00,198900,8100,4.25%,7080,737557
51,2023-11-03,11:05:00,198400,7600,3.98%,12926,730477
52,2023-11-03,11:00:00,198900,8100,4.25%,14587,717551
53,2023-11-03,10:55:00,199500,8700,4.56%,23537,702964
54,2023-11-03,10:50:00,199200,8400,4.40%,7857,679427
55,2023-11-03,10:45:00,199300,8500,4.45%,12614,671570
56,2023-11-03,10:40:00,199300,8500,4.45%,11079,658956
57,2023-11-03,10:35:00,199400,8600,4.51%,40943,647877
58,2023-11-03,10:30:00,198600,7800,4.09%,10677,606934
59,2023-11-03,10:25:00,198600,7800,4.09%,8475,596257
60,2023-11-03,10:20:00,198700,7900,4.14%,11443,587782
61,2023-11-03,10:15:00,198900,8100,4.25%,32367,576339
62,2023-11-03,10:10:00,197800,7000,3.67%,8795,543972
63,2023-11-03,10:05:00,197600,6800,3.56%,11534,535177
64,2023-11-03,10:00:00,197700,6900,3.62%,9523,523643
65,2023-11-03,09:55:00,197800,7000,3.67%,9715,514120
66,2023-11-03,09:50:00,197800,7000,3.67%,13674,504405
67,2023-11-03,09:45:00,197900,7100,3.72%,15597,490731
68,2023-11-03,09:40:00,198200,7400,3.88%,21698,475134
69,2023-11-03,09:35:00,198800,8000,4.19%,33761,453436
70,2023-11-03,09:30:00,198500,7700,4.04%,21623,419675
71,2023-11-03,09:25:00,198600,7800,4.09%,27546,398052
72,2023-11-03,09:20:00,199000,8200,4.30%,69957,370506
73,2023-11-03,09:15:00,197400,6600,3.46%,29187,300549
74,2023-11-03,09:10:00,198200,7400,3.88%,87429,271362
75,2023-11-03,09:05:00,196800,6000,3.14%,80164,183933
76,2023-11-03,09:00:00,196200,5400,2.83%,103769,103769
