,date,time,price,change,change(%),amount,volume
0,2025-03-21,15:30:00,205000,2500,1.23%,218558,548751
1,2025-03-21,15:15:00,205000,2500,1.23%,23333,330193
2,2025-03-21,15:10:00,204500,2000,0.99%,4666,306860
3,2025-03-21,15:05:00,204500,2000,0.99%,5087,302194
4,2025-03-21,15:00:00,204500,2000,0.99%,5839,297107
5,2025-03-21,14:55:00,204500,2000,0.99%,2451,291268
6,2025-03-21,14:50:00,204500,2000,0.99%,2597,288817
7,2025-03-21,14:45:00,204500,2000,0.99%,2971,286220
8,2025-03-21,14:40:00,204500,2000,0.99%,2176,283249
9,2025-03-21,14:35:00,204500,2000,0.99%,1803,281073
10,2025-03-21,14:30:00,204500,2000,0.99%,3944,279270
11,2025-03-21,14:25:00,204500,2000,0.99%,1715,275326
12,2025-03-21,14:20:00,204500,2000,0.99%,1945,273611
13,2025-03-21,14:15:00,204500,2000,0.99%,1859,271666
14,2025-03-21,14:10:00,204000,1500,0.74%,3408,269807
15,2025-03-21,14:05:00,204500,2000,0.99%,5981,266399
16,2025-03-21,14:00:00,204500,2000,0.99%,1733,260418
17,2025-03-21,13:55:00,204500,2000,0.99%,18308,258685
18,2025-03-21,13:50:00,204500,2000,0.99%,1897,240377
19,2025-03-21,13:45:00,204500,2000,0.99%,2029,238480
20,2025-03-21,13:40:00,204500,2000,0.99%,2067,236451
21,2025-03-21,13:35:00,204500,2000,0.99%,1679,234384
22,2025-03-21,13:30:00,204500,2000,0.99%,1706,232705
23,2025-03-21,13:25:00,204500,2000,0.99%,1654,230999
24,2025-03-21,13:20:00,204500,2000,0.99%,1848,229345
25,2025-03-21,13:15:00,204500,2000,0.99%,1240,227497
26,2025-03-21,13:10:00,204500,2000,0.99%,1809,226257
27,2025-03-21,13:05:00,204500,2000,0.99%,4075,224448
28,2025-03-21,13:00:00,204500,2000,0.99%,1331,220373
29,2025-03-21,12:55:00,204500,2000,0.99%,1245,219042
30,2025-03-21,12:50:00,204500,2000,0.99%,1204,217797
31,2025-03-21,12:45:00,204500,2000,0.99%,2217,216593
32,2025-03-21,12:40:00,204500,2000,0.99%,1248,214376
33,2025-03-21,12:35:00,204500,2000,0.99%,1809,213128
34,2025-03-21,12:30:00,204500,2000,0.99%,2206,211319
35,2025-03-21,12:25:00,204500,2000,0.99%,1210,209113
36,2025-03-21,12:20:00,204500,2000,0.99%,1418,207903
37,2025-03-21,12:15:00,204500,2000,0.99%,9163,206485
38,2025-03-21,12:10:00,204500,2000,0.99%,2387,197322
39,2025-03-21,12:05:00,204500,2000,0.99%,1316,194935
40,2025-03-21,12:00:00,204500,2000,0.99%,1453,193619
41,2025-03-21,11:55:00,204500,2000,0.99%,2602,192166
42,2025-03-21,11:50:00,204000,1500,0.74%,1818,189564
43,2025-03-21,11:45:00,204000,1500,0.74%,3381,187746
44,2025-03-21,11:40:00,204500,2000,0.99%,1841,184365
45,2025-03-21,11:35:00,204500,2000,0.99%,2436,182524
46,2025-03-21,11:30:00,204500,2000,0.99%,5782,180088
47,2025-03-21,11:25:00,204500,2000,0.99%,2262,174306
48,2025-03-21,11:20:00,204500,2000,0.99%,2414,172044
49,2025-03-21,11:15:00,205000,2500,1.23%,10501,169630
50,2025-03-21,11:10:00,205000,2500,1.23%,21246,159129
51,2025-03-21,11:05:00,204500,2000,0.99%,5379,137883
52,2025-03-21,11:00:00,204500,2000,0.99%,14198,132504
53,2025-03-21,10:55:00,204000,1500,0.74%,12717,118306
54,2025-03-21,10:50:00,203500,1000,0.49%,1466,105589
55,2025-03-21,10:45:00,203500,1000,0.49%,2610,104123
56,2025-03-21,10:40:00,203500,1000,0.49%,2564,101513
57,2025-03-21,10:35:00,203500,1000,0.49%,9501,98949
58,2025-03-21,10:30:00,203000,500,0.25%,1133,89448
59,2025-03-21,10:25:00,203000,500,0.25%,2207,88315
60,2025-03-21,10:20:00,203000,500,0.25%,1838,86108
61,2025-03-21,10:15:00,203000,500,0.00%,2280,84270
62,2025-03-21,10:10:00,203000,500,0.00%,2131,81990
63,2025-03-21,10:05:00,203000,500,-0.25%,5287,79859
64,2025-03-21,10:00:00,202500,500,0.00%,1368,74572
65,2025-03-21,09:55:00,202500,500,0.00%,4709,73204
66,2025-03-21,09:50:00,203000,500,0.25%,2281,68495
67,2025-03-21,09:45:00,203000,500,0.25%,1152,66214
68,2025-03-21,09:40:00,203500,1000,0.49%,11497,65062
69,2025-03-21,09:35:00,203000,500,0.00%,1687,53565
70,2025-03-21,09:30:00,203000,500,0.25%,2339,51878
71,2025-03-21,09:25:00,203000,500,0.00%,3013,49539
72,2025-03-21,09:20:00,203000,500,0.00%,5105,46526
73,2025-03-21,09:15:00,203500,1000,0.49%,7658,41421
74,2025-03-21,09:10:00,203500,1000,0.49%,9677,33763
75,2025-03-21,09:05:00,203000,1500,-0.73%,11242,24086
76,2025-03-21,09:00:00,203000,1000,-0.49%,12844,12844
