,date,time,price,change,change(%),amount,volume
0,2025-11-21,15:30:00,94800,5800,-5.77%,1527704,22964550
1,2025-11-21,15:15:00,95200,5600,-5.56%,370451,21436846
2,2025-11-21,15:10:00,95300,5600,-5.55%,320689,21066395
3,2025-11-21,15:05:00,95400,5400,-5.36%,242894,20745706
4,2025-11-21,15:00:00,95400,5500,-5.45%,265130,20502812
5,2025-11-21,14:55:00,95400,5400,-5.36%,180930,20237682
6,2025-11-21,14:50:00,95300,5500,-5.46%,134668,20056752
7,2025-11-21,14:45:00,95300,5500,-5.46%,114365,19922084
8,2025-11-21,14:40:00,95300,5500,-5.46%,124792,19807719
9,2025-11-21,14:35:00,95400,5500,-5.45%,175348,19682927
10,2025-11-21,14:30:00,95400,5500,-5.45%,185737,19507579
11,2025-11-21,14:25:00,95300,5500,-5.46%,161417,19321842
12,2025-11-21,14:20:00,95300,5500,-5.46%,86552,19160425
13,2025-11-21,14:15:00,95300,5500,-5.46%,114343,19073873
14,2025-11-21,14:10:00,95300,5600,-5.55%,143154,18959530
15,2025-11-21,14:05:00,95200,5600,-5.56%,75218,18816376
16,2025-11-21,14:00:00,95300,5700,-5.64%,177087,18741158
17,2025-11-21,13:55:00,95000,5900,-5.85%,229993,18564071
18,2025-11-21,13:50:00,94800,6100,-6.05%,138630,18334078
19,2025-11-21,13:45:00,94700,6100,-6.05%,126575,18195448
20,2025-11-21,13:40:00,94700,6100,-6.05%,274550,18068873
21,2025-11-21,13:35:00,94800,6000,-5.95%,124289,17794323
22,2025-11-21,13:30:00,94800,5900,-5.86%,112614,17670034
23,2025-11-21,13:25:00,94800,5900,-5.86%,100746,17557420
24,2025-11-21,13:20:00,94800,6000,-5.95%,256829,17456674
25,2025-11-21,13:15:00,94900,6000,-5.95%,183721,17199845
26,2025-11-21,13:10:00,94900,5900,-5.85%,185781,17016124
27,2025-11-21,13:05:00,95000,5900,-5.85%,156790,16830343
28,2025-11-21,13:00:00,95200,5900,-5.84%,232721,16673553
29,2025-11-21,12:55:00,95100,5800,-5.75%,211411,16440832
30,2025-11-21,12:50:00,95100,5800,-5.75%,101731,16229421
31,2025-11-21,12:45:00,95300,5700,-5.64%,171387,16127690
32,2025-11-21,12:40:00,95300,5700,-5.64%,186639,15956303
33,2025-11-21,12:35:00,95100,5900,-5.84%,231499,15769664
34,2025-11-21,12:30:00,94800,6000,-5.95%,112116,15538165
35,2025-11-21,12:25:00,94900,6000,-5.95%,158152,15426049
36,2025-11-21,12:20:00,94900,5900,-5.85%,98488,15267897
37,2025-11-21,12:15:00,94900,6000,-5.95%,150068,15169409
38,2025-11-21,12:10:00,94700,6100,-6.05%,144957,15019341
39,2025-11-21,12:05:00,94700,6100,-6.05%,135781,14874384
40,2025-11-21,12:00:00,94700,6100,-6.05%,182415,14738603
41,2025-11-21,11:55:00,94800,6000,-5.95%,137811,14556188
42,2025-11-21,11:50:00,94800,6000,-5.95%,140866,14418377
43,2025-11-21,11:45:00,94800,6000,-5.95%,291814,14277511
44,2025-11-21,11:40:00,95000,5900,-5.85%,282431,13985697
45,2025-11-21,11:35:00,95200,5900,-5.84%,945703,13703266
46,2025-11-21,11:30:00,95200,5600,-5.56%,302921,12757563
47,2025-11-21,11:25:00,95200,5500,-5.46%,121544,12454642
48,2025-11-21,11:20:00,95300,5500,-5.46%,175782,12333098
49,2025-11-21,11:15:00,95300,5500,-5.46%,107597,12157316
50,2025-11-21,11:10:00,95300,5500,-5.46%,260462,12049719
51,2025-11-21,11:05:00,95400,5400,-5.36%,276052,11789257
52,2025-11-21,11:00:00,95600,5300,-5.25%,247996,11513205
53,2025-11-21,10:55:00,95700,5100,-5.06%,131606,11265209
54,2025-11-21,10:50:00,95700,5100,-5.06%,127275,11133603
55,2025-11-21,10:45:00,96000,5100,-5.04%,157442,11006328
56,2025-11-21,10:40:00,95900,5400,-5.33%,165976,10848886
57,2025-11-21,10:35:00,95700,5500,-5.43%,1032135,10682910
58,2025-11-21,10:30:00,95800,5100,-5.05%,521913,9650775
59,2025-11-21,10:25:00,96000,5000,-4.95%,467852,9128862
60,2025-11-21,10:20:00,96000,4800,-4.76%,182203,8661010
61,2025-11-21,10:15:00,96000,4800,-4.76%,218761,8478807
62,2025-11-21,10:10:00,96200,4900,-4.85%,415470,8260046
63,2025-11-21,10:05:00,96200,4600,-4.56%,202534,7844576
64,2025-11-21,10:00:00,96300,4600,-4.56%,162303,7642042
65,2025-11-21,09:55:00,96400,4600,-4.55%,172624,7479739
66,2025-11-21,09:50:00,96400,4800,-4.74%,348487,7307115
67,2025-11-21,09:45:00,95900,4900,-4.86%,260746,6958628
68,2025-11-21,09:40:00,96100,4800,-4.76%,296463,6697882
69,2025-11-21,09:35:00,96300,4700,-4.65%,391926,6401419
70,2025-11-21,09:30:00,96600,4600,-4.55%,304664,6009493
71,2025-11-21,09:25:00,96400,4800,-4.74%,641513,5704829
72,2025-11-21,09:20:00,96700,4600,-4.54%,826601,5063316
73,2025-11-21,09:15:00,96800,4300,-4.25%,423702,4236715
74,2025-11-21,09:10:00,96800,4700,-4.63%,487712,3813013
75,2025-11-21,09:05:00,96100,5100,-5.04%,745556,3325301
76,2025-11-21,09:00:00,96300,5200,-5.12%,2579745,2579745
