date,time,price,change,change(%),amount,volume
2022-08-29,15:50:00,188500,"▼ 5,000",-2.58,131,598931
2022-08-29,15:40:00,188500,"▼ 5,000",-2.58,596,598800
2022-08-29,15:30:00,188500,"▼ 5,000",-2.58,44077,598204
2022-08-29,15:10:00,188000,"▼ 5,500",-2.84,12751,554127
2022-08-29,15:00:00,187500,"▼ 6,000",-3.1,10153,541376
2022-08-29,14:50:00,188000,"▼ 5,500",-2.84,18569,531223
2022-08-29,14:40:00,187500,"▼ 6,000",-3.1,29504,512654
2022-08-29,14:30:00,188000,"▼ 5,500",-2.84,7231,483150
2022-08-29,14:20:00,187500,"▼ 6,000",-3.1,4196,475919
2022-08-29,14:10:00,187500,"▼ 6,000",-3.1,4426,471723
2022-08-29,14:00:00,187500,"▼ 6,000",-3.1,10959,467297
2022-08-29,13:50:00,187000,"▼ 6,500",-3.36,34537,456338
2022-08-29,13:40:00,187500,"▼ 6,000",-3.1,2449,421801
2022-08-29,13:30:00,188000,"▼ 5,500",-2.84,6093,419352
2022-08-29,13:20:00,188000,"▼ 5,500",-2.84,1524,413259
2022-08-29,13:10:00,188000,"▼ 5,500",-2.84,14419,411735
2022-08-29,13:00:00,188500,"▼ 5,000",-2.58,12421,397316
2022-08-29,12:50:00,188000,"▼ 5,500",-2.84,2442,384895
2022-08-29,12:40:00,187500,"▼ 6,000",-3.1,1978,382453
2022-08-29,12:30:00,187500,"▼ 6,000",-3.1,2214,380475
2022-08-29,13:20:00,188000,"▼ 5,500",-2.84,1524,413259
2022-08-29,13:10:00,188000,"▼ 5,500",-2.84,14419,411735
2022-08-29,13:00:00,188500,"▼ 5,000",-2.58,12421,397316
2022-08-29,12:50:00,188000,"▼ 5,500",-2.84,2442,384895
2022-08-29,12:40:00,187500,"▼ 6,000",-3.1,1978,382453
2022-08-29,12:30:00,187500,"▼ 6,000",-3.1,2214,380475
2022-08-29,12:20:00,187500,"▼ 6,000",-3.1,2826,378261
2022-08-29,12:10:00,188000,"▼ 5,500",-2.84,2711,375435
2022-08-29,12:00:00,187500,"▼ 6,000",-3.1,2551,372724
2022-08-29,11:50:00,188000,"▼ 5,500",-2.84,2400,370173
2022-08-29,11:40:00,188000,"▼ 5,500",-2.84,18133,367773
2022-08-29,11:30:00,188500,"▼ 5,000",-2.58,18741,349640
2022-08-29,11:20:00,188000,"▼ 5,500",-2.84,9783,330899
2022-08-29,11:10:00,187000,"▼ 6,500",-3.36,3583,321116
2022-08-29,11:00:00,187500,"▼ 6,000",-3.1,10899,317533
2022-08-29,10:50:00,187500,"▼ 6,000",-3.1,4398,306634
2022-08-29,10:40:00,187500,"▼ 6,000",-3.1,6344,302236
2022-08-29,10:30:00,187500,"▼ 6,000",-3.1,15122,295892
2022-08-29,10:20:00,188000,"▼ 5,500",-2.84,6828,280770
2022-08-29,10:10:00,187500,"▼ 6,000",-3.1,15562,273942
2022-08-29,10:00:00,188000,"▼ 5,500",-2.84,22056,258380
2022-08-29,09:50:00,187500,"▼ 6,000",-3.1,5497,236324
2022-08-29,09:40:00,187500,"▼ 6,000",-3.1,25149,230827
2022-08-29,09:30:00,188000,"▼ 5,500",-2.84,10822,205678
2022-08-29,09:20:00,188000,"▼ 5,500",-2.84,9610,194856
2022-08-29,09:10:00,188000,"▼ 5,500",-2.84,64062,185246
2022-08-29,09:00:00,187000,"▼ 6,500",-3.36,121157,121184
2022-08-29,08:30:00,193500,0,0.0,27,27
