,date,time,price,change,change(%),amount,volume
0,2024-12-04,15:30:00,53100,500,-0.93%,2508670,28642527
1,2024-12-04,15:15:00,53100,700,-1.30%,295602,26133857
2,2024-12-04,15:10:00,53000,800,-1.49%,381715,25828027
3,2024-12-04,15:05:00,52900,900,-1.67%,569560,25445531
4,2024-12-04,15:00:00,52900,900,-1.67%,426391,24875971
5,2024-12-04,14:55:00,52900,800,-1.49%,120332,24444972
6,2024-12-04,14:50:00,52900,800,-1.49%,89206,24324594
7,2024-12-04,14:45:00,52900,800,-1.49%,85273,24235388
8,2024-12-04,14:40:00,52900,800,-1.49%,89457,24150115
9,2024-12-04,14:35:00,52900,800,-1.49%,71734,24060658
10,2024-12-04,14:30:00,52900,900,-1.67%,332603,23988924
11,2024-12-04,14:25:00,52900,900,-1.67%,241114,23656321
12,2024-12-04,14:20:00,52900,900,-1.67%,217247,23413645
13,2024-12-04,14:15:00,52900,900,-1.67%,375878,23195525
14,2024-12-04,14:10:00,52900,800,-1.49%,169810,22819647
15,2024-12-04,14:05:00,52900,800,-1.49%,76607,22649837
16,2024-12-04,14:00:00,53000,800,-1.49%,380770,22573230
17,2024-12-04,13:55:00,53000,700,-1.30%,95968,22192460
18,2024-12-04,13:50:00,53000,700,-1.30%,74837,22096492
19,2024-12-04,13:45:00,53000,700,-1.30%,71617,22021655
20,2024-12-04,13:40:00,53000,700,-1.30%,54533,21950038
21,2024-12-04,13:35:00,53100,700,-1.30%,170558,21895505
22,2024-12-04,13:30:00,53100,700,-1.30%,204457,21724947
23,2024-12-04,13:25:00,53000,700,-1.30%,49424,21520490
24,2024-12-04,13:20:00,53100,700,-1.30%,271022,21471066
25,2024-12-04,13:15:00,53000,700,-1.30%,68961,21200044
26,2024-12-04,13:10:00,53000,700,-1.30%,47920,21131083
27,2024-12-04,13:05:00,53100,700,-1.30%,112972,21083163
28,2024-12-04,13:00:00,53100,700,-1.30%,146944,20970191
29,2024-12-04,12:55:00,53100,700,-1.30%,254822,20823247
30,2024-12-04,12:50:00,53100,700,-1.30%,185657,20568425
31,2024-12-04,12:45:00,53100,700,-1.30%,232600,20382768
32,2024-12-04,12:40:00,53100,600,-1.12%,81227,20150168
33,2024-12-04,12:35:00,53100,700,-1.30%,320258,20068941
34,2024-12-04,12:30:00,53000,700,-1.30%,88685,19748683
35,2024-12-04,12:25:00,53000,700,-1.30%,88457,19659998
36,2024-12-04,12:20:00,53100,700,-1.30%,218573,19571541
37,2024-12-04,12:15:00,53100,600,-1.12%,73330,19352968
38,2024-12-04,12:10:00,53100,600,-1.12%,67074,19279638
39,2024-12-04,12:05:00,53200,600,-1.12%,190252,19212564
40,2024-12-04,12:00:00,53200,500,-0.93%,98502,19022312
41,2024-12-04,11:55:00,53200,600,-1.12%,118328,18923810
42,2024-12-04,11:50:00,53200,600,-1.12%,217653,18805482
43,2024-12-04,11:45:00,53200,700,-1.30%,303663,18587829
44,2024-12-04,11:40:00,53000,700,-1.30%,52452,18284166
45,2024-12-04,11:35:00,53100,700,-1.30%,131185,18231714
46,2024-12-04,11:30:00,53100,700,-1.30%,439760,18100529
47,2024-12-04,11:25:00,53100,600,-1.12%,111155,17660769
48,2024-12-04,11:20:00,53100,600,-1.12%,68375,17549614
49,2024-12-04,11:15:00,53100,700,-1.30%,229364,17481239
50,2024-12-04,11:10:00,53100,600,-1.12%,115694,17251875
51,2024-12-04,11:05:00,53200,800,-1.48%,605683,17136181
52,2024-12-04,11:00:00,52900,800,-1.49%,73560,16530498
53,2024-12-04,10:55:00,53000,800,-1.49%,188871,16456938
54,2024-12-04,10:50:00,53200,700,-1.30%,1155855,16268067
55,2024-12-04,10:45:00,53100,700,-1.30%,507791,15112212
56,2024-12-04,10:40:00,53100,700,-1.30%,278592,14603964
57,2024-12-04,10:35:00,53100,700,-1.30%,208823,14325372
58,2024-12-04,10:30:00,53100,700,-1.30%,257967,14116549
59,2024-12-04,10:25:00,53100,700,-1.30%,380513,13858582
60,2024-12-04,10:20:00,53100,800,-1.48%,489020,13478069
61,2024-12-04,10:15:00,53000,800,-1.49%,223116,12989049
62,2024-12-04,10:10:00,53100,800,-1.48%,704178,12765214
63,2024-12-04,10:05:00,53300,600,-1.11%,325683,12061036
64,2024-12-04,10:00:00,53300,900,-1.66%,983906,11735353
65,2024-12-04,09:55:00,53000,900,-1.67%,387578,10751447
66,2024-12-04,09:50:00,53200,800,-1.48%,420378,10363869
67,2024-12-04,09:45:00,53100,900,-1.67%,489298,9943491
68,2024-12-04,09:40:00,52900,900,-1.67%,447373,9454193
69,2024-12-04,09:35:00,53100,800,-1.48%,520595,9006820
70,2024-12-04,09:30:00,53200,600,-1.12%,273217,8486225
71,2024-12-04,09:25:00,53400,600,-1.11%,521142,8213008
72,2024-12-04,09:20:00,53300,600,-1.11%,398908,7691866
73,2024-12-04,09:15:00,53100,800,-1.48%,604537,7292958
74,2024-12-04,09:10:00,53200,800,-1.48%,1100383,6688421
75,2024-12-04,09:05:00,53000,1000,-1.85%,1095684,5588038
76,2024-12-04,09:00:00,52900,1600,-2.94%,4489055,4492354
