,date,time,price,change,change(%),amount,volume
0,2024-03-22,15:30:00,92500,200,0.22%,18407,117175
1,2024-03-22,15:15:00,92900,600,0.65%,3706,98768
2,2024-03-22,15:10:00,92900,600,0.65%,1798,95062
3,2024-03-22,15:05:00,92800,500,0.54%,779,93264
4,2024-03-22,15:00:00,92900,600,0.65%,1451,92485
5,2024-03-22,14:55:00,92900,600,0.65%,1167,91034
6,2024-03-22,14:50:00,92800,500,0.54%,957,89867
7,2024-03-22,14:45:00,92800,500,0.54%,1394,88910
8,2024-03-22,14:40:00,92800,500,0.54%,1000,87443
9,2024-03-22,14:35:00,92800,500,0.54%,730,86443
10,2024-03-22,14:30:00,93000,700,0.76%,1338,85713
11,2024-03-22,14:25:00,92900,600,0.65%,890,84375
12,2024-03-22,14:20:00,92900,600,0.65%,936,83485
13,2024-03-22,14:15:00,92900,600,0.65%,1572,82549
14,2024-03-22,14:10:00,92800,500,0.54%,542,80977
15,2024-03-22,14:05:00,92800,500,0.54%,674,80435
16,2024-03-22,14:00:00,92800,500,0.54%,744,79761
17,2024-03-22,13:55:00,92800,500,0.54%,646,79017
18,2024-03-22,13:50:00,92800,500,0.54%,702,78371
19,2024-03-22,13:45:00,92800,500,0.54%,982,77669
20,2024-03-22,13:40:00,92800,500,0.54%,659,76687
21,2024-03-22,13:35:00,92900,600,0.65%,2379,76028
22,2024-03-22,13:30:00,92900,600,0.65%,435,73649
23,2024-03-22,13:25:00,92900,600,0.65%,795,73214
24,2024-03-22,13:20:00,92800,500,0.54%,224,72419
25,2024-03-22,13:15:00,92800,500,0.54%,235,72195
26,2024-03-22,13:10:00,92900,600,0.65%,654,71960
27,2024-03-22,13:05:00,92900,600,0.65%,1783,71306
28,2024-03-22,13:00:00,93000,700,0.76%,832,69523
29,2024-03-22,12:55:00,93000,700,0.76%,532,68691
30,2024-03-22,12:50:00,93000,700,0.76%,409,68159
31,2024-03-22,12:45:00,93000,700,0.76%,516,67750
32,2024-03-22,12:40:00,93000,700,0.76%,1129,67234
33,2024-03-22,12:35:00,92900,600,0.65%,2095,66105
34,2024-03-22,12:30:00,92800,500,0.54%,811,64010
35,2024-03-22,12:25:00,92900,600,0.65%,893,63199
36,2024-03-22,12:20:00,92800,500,0.54%,274,62306
37,2024-03-22,12:15:00,92900,600,0.65%,1127,62032
38,2024-03-22,12:10:00,92900,600,0.65%,321,60905
39,2024-03-22,12:05:00,93000,700,0.76%,808,60584
40,2024-03-22,12:00:00,93000,700,0.76%,465,59776
41,2024-03-22,11:55:00,92900,600,0.65%,3557,59311
42,2024-03-22,11:50:00,92900,600,0.65%,356,55754
43,2024-03-22,11:45:00,93100,800,0.87%,464,55398
44,2024-03-22,11:40:00,93100,800,0.87%,1948,54934
45,2024-03-22,11:35:00,92900,600,0.65%,392,52986
46,2024-03-22,11:30:00,93200,900,0.98%,1825,52594
47,2024-03-22,11:25:00,93200,900,0.98%,1258,50769
48,2024-03-22,11:20:00,93100,800,0.87%,1123,49511
49,2024-03-22,11:15:00,93100,800,0.87%,779,48388
50,2024-03-22,11:10:00,93100,800,0.87%,884,47609
51,2024-03-22,11:05:00,93100,800,0.87%,1095,46725
52,2024-03-22,11:00:00,93000,700,0.76%,751,45630
53,2024-03-22,10:55:00,93000,700,0.76%,1051,44879
54,2024-03-22,10:50:00,92900,600,0.65%,358,43828
55,2024-03-22,10:45:00,93000,700,0.76%,1037,43470
56,2024-03-22,10:40:00,93100,800,0.87%,1413,42433
57,2024-03-22,10:35:00,93100,800,0.87%,450,41020
58,2024-03-22,10:30:00,93300,1000,1.08%,1779,40570
59,2024-03-22,10:25:00,93200,900,0.98%,945,38791
60,2024-03-22,10:20:00,93200,900,0.98%,1994,37846
61,2024-03-22,10:15:00,93200,900,0.98%,2790,35852
62,2024-03-22,10:10:00,93300,1000,1.08%,1740,33062
63,2024-03-22,10:05:00,93300,1000,1.08%,1337,31322
64,2024-03-22,10:00:00,93300,1000,1.08%,796,29985
65,2024-03-22,09:55:00,93300,1000,1.08%,671,29189
66,2024-03-22,09:50:00,93300,1000,1.08%,664,28518
67,2024-03-22,09:45:00,93300,1000,1.08%,4341,27854
68,2024-03-22,09:40:00,93100,800,0.87%,310,23513
69,2024-03-22,09:35:00,93100,800,0.87%,573,23203
70,2024-03-22,09:30:00,93200,900,0.98%,1233,22630
71,2024-03-22,09:25:00,93200,900,0.98%,5073,21397
72,2024-03-22,09:20:00,93100,800,0.87%,3643,16324
73,2024-03-22,09:15:00,93100,800,0.87%,1675,12681
74,2024-03-22,09:10:00,93100,800,0.87%,4293,11006
75,2024-03-22,09:05:00,93100,800,0.87%,1781,6713
76,2024-03-22,09:00:00,92800,500,-0.54%,4932,4932
