,date,time,price,change,change(%),amount,volume
0,2024-07-09,15:30:00,170700,200,0.12%,33070,655445
1,2024-07-09,15:15:00,171100,600,0.35%,9996,622375
2,2024-07-09,15:10:00,171400,900,0.53%,12345,612098
3,2024-07-09,15:05:00,171400,900,0.53%,3330,599751
4,2024-07-09,15:00:00,171400,900,0.53%,5253,596421
5,2024-07-09,14:55:00,171400,900,0.53%,6911,591167
6,2024-07-09,14:50:00,171700,1200,0.70%,10533,584256
7,2024-07-09,14:45:00,171700,1200,0.70%,3984,573723
8,2024-07-09,14:40:00,171600,1100,0.65%,3401,569739
9,2024-07-09,14:35:00,171600,1100,0.65%,7221,566338
10,2024-07-09,14:30:00,171600,1100,0.65%,5172,559117
11,2024-07-09,14:25:00,171700,1200,0.70%,3770,553945
12,2024-07-09,14:20:00,171800,1300,0.76%,6099,550175
13,2024-07-09,14:15:00,172000,1500,0.88%,7883,544076
14,2024-07-09,14:10:00,171900,1400,0.82%,4038,536193
15,2024-07-09,14:05:00,171900,1400,0.82%,3310,532155
16,2024-07-09,14:00:00,171800,1300,0.76%,3654,528845
17,2024-07-09,13:55:00,171800,1300,0.76%,3941,525191
18,2024-07-09,13:50:00,171800,1300,0.76%,3940,521250
19,2024-07-09,13:45:00,171800,1300,0.76%,3156,517310
20,2024-07-09,13:40:00,171800,1300,0.76%,2522,514154
21,2024-07-09,13:35:00,171800,1300,0.76%,4161,511632
22,2024-07-09,13:30:00,171700,1200,0.70%,5475,507471
23,2024-07-09,13:25:00,172000,1500,0.88%,5658,501996
24,2024-07-09,13:20:00,172000,1500,0.88%,2436,496338
25,2024-07-09,13:15:00,172200,1700,1.00%,5606,493902
26,2024-07-09,13:10:00,172300,1800,1.06%,10930,488296
27,2024-07-09,13:05:00,172000,1500,0.88%,5340,477366
28,2024-07-09,13:00:00,171900,1400,0.82%,3468,472026
29,2024-07-09,12:55:00,171900,1400,0.82%,4976,468558
30,2024-07-09,12:50:00,172200,1700,1.00%,7574,463582
31,2024-07-09,12:45:00,172400,1900,1.11%,13224,456008
32,2024-07-09,12:40:00,172100,1600,0.94%,12897,442784
33,2024-07-09,12:35:00,172000,1500,0.88%,7872,429887
34,2024-07-09,12:30:00,171800,1300,0.76%,3830,422015
35,2024-07-09,12:25:00,171900,1400,0.82%,7275,418185
36,2024-07-09,12:20:00,171700,1200,0.70%,3591,410910
37,2024-07-09,12:15:00,171700,1200,0.70%,3805,407319
38,2024-07-09,12:10:00,171700,1200,0.70%,4699,403514
39,2024-07-09,12:05:00,171400,900,0.53%,5519,398815
40,2024-07-09,12:00:00,171300,800,0.47%,3610,393296
41,2024-07-09,11:55:00,171200,700,0.41%,4799,389686
42,2024-07-09,11:50:00,171000,500,0.29%,4218,384887
43,2024-07-09,11:45:00,171000,500,0.29%,3973,380669
44,2024-07-09,11:40:00,170600,200,0.00%,5844,376696
45,2024-07-09,11:35:00,170600,100,0.06%,5258,370852
46,2024-07-09,11:30:00,170900,400,0.23%,7077,365594
47,2024-07-09,11:25:00,171100,600,0.35%,3912,358517
48,2024-07-09,11:20:00,171000,500,0.29%,2148,354605
49,2024-07-09,11:15:00,171000,500,0.29%,4145,352457
50,2024-07-09,11:10:00,171000,500,0.29%,3520,348312
51,2024-07-09,11:05:00,171400,900,0.53%,7431,344792
52,2024-07-09,11:00:00,171400,900,0.53%,4353,337361
53,2024-07-09,10:55:00,171300,800,0.47%,7361,333008
54,2024-07-09,10:50:00,171000,500,0.29%,4321,325647
55,2024-07-09,10:45:00,171000,500,0.29%,4709,321326
56,2024-07-09,10:40:00,170900,400,0.23%,4712,316617
57,2024-07-09,10:35:00,170900,400,0.23%,2447,311905
58,2024-07-09,10:30:00,170900,400,0.23%,3576,309458
59,2024-07-09,10:25:00,171100,600,0.35%,11639,305882
60,2024-07-09,10:20:00,171200,700,0.41%,6281,294243
61,2024-07-09,10:15:00,171100,600,0.35%,5481,287962
62,2024-07-09,10:10:00,171000,500,0.00%,10411,282481
63,2024-07-09,10:05:00,171000,500,0.29%,15622,272070
64,2024-07-09,10:00:00,171200,700,0.41%,13733,256448
65,2024-07-09,09:55:00,171700,1200,0.70%,12627,242715
66,2024-07-09,09:50:00,171900,1400,0.82%,7819,230088
67,2024-07-09,09:45:00,172000,1500,0.88%,8752,222269
68,2024-07-09,09:40:00,172000,1500,0.88%,5851,213517
69,2024-07-09,09:35:00,172000,1500,0.88%,12562,207666
70,2024-07-09,09:30:00,172400,1900,1.11%,18295,195104
71,2024-07-09,09:25:00,172600,2100,1.23%,16269,176809
72,2024-07-09,09:20:00,172700,2200,1.29%,17883,160540
73,2024-07-09,09:15:00,172900,2400,1.41%,37010,142657
74,2024-07-09,09:10:00,172700,2200,1.29%,49855,105647
75,2024-07-09,09:05:00,171400,900,0.53%,13051,55792
76,2024-07-09,09:00:00,171500,1000,0.59%,42741,42741
