date,time,price,change,change(%),amount,volume
2022-12-16,15:50:00,59500,▲ 200,0.34,1365,12048754
2022-12-16,15:40:00,59500,▲ 200,0.34,9045,12047389
2022-12-16,15:30:00,59500,▲ 200,0.34,3686689,12038344
2022-12-16,15:10:00,59400,▲ 100,0.17,254656,8351655
2022-12-16,15:00:00,59300,0,0.0,191685,8096999
2022-12-16,14:50:00,59300,0,0.0,392779,7905314
2022-12-16,14:40:00,59100,▼ 200,-0.34,118361,7512535
2022-12-16,14:30:00,59200,▼ 100,-0.17,112046,7394174
2022-12-16,14:20:00,59200,▼ 100,-0.17,75236,7282128
2022-12-16,14:10:00,59100,▼ 200,-0.34,76611,7206892
2022-12-16,14:00:00,59100,▼ 200,-0.34,204298,7130281
2022-12-16,13:50:00,59100,▼ 200,-0.34,56028,6925983
2022-12-16,13:40:00,59200,▼ 100,-0.17,253342,6869955
2022-12-16,13:30:00,59200,▼ 100,-0.17,77194,6616613
2022-12-16,13:20:00,59300,0,0.0,138651,6539419
2022-12-16,13:10:00,59100,▼ 200,-0.34,75332,6400768
2022-12-16,13:00:00,59100,▼ 200,-0.34,63144,6325436
2022-12-16,12:50:00,59100,▼ 200,-0.34,31366,6262292
2022-12-16,12:40:00,59200,▼ 100,-0.17,63349,6230926
2022-12-16,12:30:00,59100,▼ 200,-0.34,31575,6167577
2022-12-16,13:20:00,59300,0,0.0,138651,6539419
2022-12-16,13:10:00,59100,▼ 200,-0.34,75332,6400768
2022-12-16,13:00:00,59100,▼ 200,-0.34,63144,6325436
2022-12-16,12:50:00,59100,▼ 200,-0.34,31366,6262292
2022-12-16,12:40:00,59200,▼ 100,-0.17,63349,6230926
2022-12-16,12:30:00,59100,▼ 200,-0.34,31575,6167577
2022-12-16,12:20:00,59100,▼ 200,-0.34,173841,6136002
2022-12-16,12:10:00,59200,▼ 100,-0.17,35689,5962161
2022-12-16,12:00:00,59200,▼ 100,-0.17,185919,5926472
2022-12-16,11:50:00,59000,▼ 300,-0.51,38741,5740553
2022-12-16,11:40:00,59000,▼ 300,-0.51,70233,5701812
2022-12-16,11:30:00,59000,▼ 300,-0.51,247952,5631579
2022-12-16,11:20:00,59100,▼ 200,-0.34,72344,5383627
2022-12-16,11:10:00,59100,▼ 200,-0.34,284870,5311283
2022-12-16,11:00:00,58900,▼ 400,-0.67,353323,5026413
2022-12-16,10:50:00,58800,▼ 500,-0.84,78360,4673090
2022-12-16,10:40:00,58800,▼ 500,-0.84,89206,4594730
2022-12-16,10:30:00,58800,▼ 500,-0.84,60242,4505524
2022-12-16,10:20:00,58900,▼ 400,-0.67,71598,4445282
2022-12-16,10:10:00,58900,▼ 400,-0.67,229818,4373684
2022-12-16,10:00:00,58800,▼ 500,-0.84,370842,4143866
2022-12-16,09:50:00,58900,▼ 400,-0.67,144823,3773024
2022-12-16,09:40:00,58900,▼ 400,-0.67,291029,3628201
2022-12-16,09:30:00,58800,▼ 500,-0.84,248862,3337172
2022-12-16,09:20:00,58800,▼ 500,-0.84,626358,3088310
2022-12-16,09:10:00,58800,▼ 500,-0.84,779324,2461952
2022-12-16,09:00:00,58600,▼ 700,-1.18,1681856,1682628
2022-12-16,08:30:00,59300,0,0.0,772,772
