,date,time,price,change,change(%),amount,volume
0,2025-12-04,15:30:00,283500,17000,6.38%,81272,1993879
1,2025-12-04,15:15:00,283500,17000,6.38%,30236,1912607
2,2025-12-04,15:10:00,283500,17000,6.38%,42952,1882371
3,2025-12-04,15:05:00,283000,16500,6.19%,14927,1839419
4,2025-12-04,15:00:00,283000,16500,6.19%,11638,1824492
5,2025-12-04,14:55:00,283000,16500,6.19%,15581,1812854
6,2025-12-04,14:50:00,283000,16500,6.19%,20776,1797273
7,2025-12-04,14:45:00,283500,17000,6.38%,19742,1776497
8,2025-12-04,14:40:00,283500,17000,6.38%,7465,1756755
9,2025-12-04,14:35:00,283500,17000,6.38%,25295,1749290
10,2025-12-04,14:30:00,284000,17500,6.57%,16506,1723995
11,2025-12-04,14:25:00,283500,17000,6.38%,9349,1707489
12,2025-12-04,14:20:00,283500,17000,6.38%,22928,1698140
13,2025-12-04,14:15:00,283000,16500,6.19%,10930,1675212
14,2025-12-04,14:10:00,283000,16500,6.19%,16444,1664282
15,2025-12-04,14:05:00,283000,16500,6.19%,10758,1647838
16,2025-12-04,14:00:00,283000,16500,6.19%,8585,1637080
17,2025-12-04,13:55:00,283000,16500,6.19%,9032,1628495
18,2025-12-04,13:50:00,283000,16500,6.19%,11646,1619463
19,2025-12-04,13:45:00,283000,16500,6.19%,24050,1607817
20,2025-12-04,13:40:00,283500,17000,6.38%,16187,1583767
21,2025-12-04,13:35:00,284500,18000,6.75%,27101,1567580
22,2025-12-04,13:30:00,284500,18000,6.75%,8027,1540479
23,2025-12-04,13:25:00,284500,18000,6.75%,27240,1532452
24,2025-12-04,13:20:00,283500,17000,6.38%,21266,1505212
25,2025-12-04,13:15:00,284500,18000,6.75%,19475,1483946
26,2025-12-04,13:10:00,284250,17750,6.66%,23634,1464471
27,2025-12-04,13:05:00,284500,18000,6.75%,16352,1440837
28,2025-12-04,13:00:00,284500,18000,6.75%,23181,1424485
29,2025-12-04,12:55:00,284500,18000,6.75%,30072,1401304
30,2025-12-04,12:50:00,284000,17500,6.57%,32490,1371232
31,2025-12-04,12:45:00,283500,17000,6.38%,29323,1338742
32,2025-12-04,12:40:00,283000,16500,6.19%,7706,1309419
33,2025-12-04,12:35:00,283000,16500,6.19%,9664,1301713
34,2025-12-04,12:30:00,282500,16000,6.00%,16898,1292049
35,2025-12-04,12:25:00,282500,16000,6.00%,18337,1275151
36,2025-12-04,12:20:00,282000,15500,5.82%,10098,1256814
37,2025-12-04,12:15:00,282500,16000,6.00%,24149,1246716
38,2025-12-04,12:10:00,281500,15000,5.63%,7756,1222567
39,2025-12-04,12:05:00,282000,15500,5.82%,32111,1214811
40,2025-12-04,12:00:00,282000,15500,5.82%,18191,1182700
41,2025-12-04,11:55:00,282000,15500,5.82%,15428,1164509
42,2025-12-04,11:50:00,282500,16000,6.00%,10634,1149081
43,2025-12-04,11:45:00,282500,16000,6.00%,13269,1138447
44,2025-12-04,11:40:00,282500,16000,6.00%,17966,1125178
45,2025-12-04,11:35:00,283000,16500,6.19%,25787,1107212
46,2025-12-04,11:30:00,283500,17000,6.38%,42750,1081425
47,2025-12-04,11:25:00,282500,16000,6.00%,34460,1038675
48,2025-12-04,11:20:00,282000,15500,5.82%,29713,1004215
49,2025-12-04,11:15:00,281500,15000,5.63%,40951,974502
50,2025-12-04,11:10:00,281000,14500,5.44%,66124,933551
51,2025-12-04,11:05:00,280000,13500,5.07%,28025,867427
52,2025-12-04,11:00:00,279500,13000,4.88%,28699,839402
53,2025-12-04,10:55:00,279500,13000,4.88%,18915,810703
54,2025-12-04,10:50:00,280000,13500,5.07%,40817,791788
55,2025-12-04,10:45:00,280000,13500,5.07%,33965,750971
56,2025-12-04,10:40:00,280000,13500,5.07%,20356,717006
57,2025-12-04,10:35:00,280000,13500,5.07%,39157,696650
58,2025-12-04,10:30:00,280000,13500,5.07%,62939,657493
59,2025-12-04,10:25:00,278500,12000,4.50%,23570,594554
60,2025-12-04,10:20:00,278500,12000,4.50%,58399,570984
61,2025-12-04,10:15:00,277000,10500,3.94%,12433,512585
62,2025-12-04,10:10:00,277500,11000,4.13%,11894,500152
63,2025-12-04,10:05:00,277500,11000,4.13%,21181,488258
64,2025-12-04,10:00:00,277500,11000,4.13%,17083,467077
65,2025-12-04,09:55:00,278000,11500,4.32%,20203,449994
66,2025-12-04,09:50:00,277500,11000,4.13%,21791,429791
67,2025-12-04,09:45:00,278000,11500,4.32%,55941,408000
68,2025-12-04,09:40:00,276500,10000,3.75%,29245,352059
69,2025-12-04,09:35:00,275500,9000,3.38%,17505,322814
70,2025-12-04,09:30:00,275500,9000,3.38%,15841,305309
71,2025-12-04,09:25:00,275000,8500,3.19%,19333,289468
72,2025-12-04,09:20:00,274000,7500,2.81%,15892,270135
73,2025-12-04,09:15:00,276500,10000,3.75%,33866,254243
74,2025-12-04,09:10:00,277000,10500,3.94%,45786,220377
75,2025-12-04,09:05:00,277000,10500,3.94%,71071,174591
76,2025-12-04,09:00:00,275500,9000,3.38%,103520,103520
