,date,time,price,change,change(%),amount,volume
0,2024-09-25,15:30:00,108300,600,0.56%,32934,426697
1,2024-09-25,15:15:00,108800,1100,-1.00%,8912,393763
2,2024-09-25,15:10:00,108100,400,0.37%,7005,384851
3,2024-09-25,15:05:00,108100,400,0.37%,6791,377846
4,2024-09-25,15:00:00,108200,500,-0.46%,7369,370753
5,2024-09-25,14:55:00,107900,300,0.28%,6942,363080
6,2024-09-25,14:50:00,108000,300,0.28%,8690,355435
7,2024-09-25,14:45:00,108300,600,0.56%,8263,346663
8,2024-09-25,14:40:00,108400,700,0.65%,6469,337660
9,2024-09-25,14:35:00,108700,1000,0.93%,8995,331191
10,2024-09-25,14:30:00,108600,900,0.84%,4109,322196
11,2024-09-25,14:25:00,108500,800,0.74%,3220,318087
12,2024-09-25,14:20:00,108500,800,0.74%,4098,314867
13,2024-09-25,14:15:00,108400,700,0.65%,3434,310769
14,2024-09-25,14:10:00,108600,900,0.84%,4099,307335
15,2024-09-25,14:05:00,108300,600,0.56%,4202,303236
16,2024-09-25,14:00:00,108200,500,0.46%,2758,299034
17,2024-09-25,13:55:00,108200,500,0.46%,6841,296276
18,2024-09-25,13:50:00,108000,300,0.28%,3232,289435
19,2024-09-25,13:45:00,108000,300,-0.28%,4961,286203
20,2024-09-25,13:40:00,107700,300,0.00%,2559,281242
21,2024-09-25,13:35:00,107900,200,0.19%,4897,278683
22,2024-09-25,13:30:00,108000,300,0.28%,8761,273786
23,2024-09-25,13:25:00,107700,300,0.00%,3076,265025
24,2024-09-25,13:20:00,107800,200,0.19%,3210,261949
25,2024-09-25,13:15:00,108100,400,0.37%,7981,258739
26,2024-09-25,13:10:00,108300,600,0.56%,5319,250758
27,2024-09-25,13:05:00,108400,700,0.65%,3882,245439
28,2024-09-25,13:00:00,108500,800,0.74%,1832,241557
29,2024-09-25,12:55:00,108600,900,0.84%,2471,239725
30,2024-09-25,12:50:00,108900,1200,1.11%,7068,237254
31,2024-09-25,12:45:00,108900,1200,1.11%,3439,230186
32,2024-09-25,12:40:00,108900,1200,1.11%,2959,226747
33,2024-09-25,12:35:00,108900,1200,1.11%,1848,223788
34,2024-09-25,12:30:00,108800,1100,1.02%,2117,221940
35,2024-09-25,12:25:00,108800,1100,1.02%,6330,219823
36,2024-09-25,12:20:00,108200,500,0.46%,1936,213493
37,2024-09-25,12:15:00,108200,500,0.46%,2563,211557
38,2024-09-25,12:10:00,108300,600,0.56%,1597,208994
39,2024-09-25,12:05:00,108300,600,0.56%,3146,207397
40,2024-09-25,12:00:00,108100,400,0.37%,1532,204251
41,2024-09-25,11:55:00,108100,400,0.37%,3174,202719
42,2024-09-25,11:50:00,108000,300,-0.28%,4624,199545
43,2024-09-25,11:45:00,107700,100,0.00%,2554,194921
44,2024-09-25,11:40:00,107900,200,0.19%,5335,192367
45,2024-09-25,11:35:00,108000,300,0.28%,4919,187032
46,2024-09-25,11:30:00,108100,400,0.37%,3509,182113
47,2024-09-25,11:25:00,108200,500,0.46%,3839,178604
48,2024-09-25,11:20:00,108300,600,0.56%,1515,174765
49,2024-09-25,11:15:00,108400,700,0.65%,2000,173250
50,2024-09-25,11:10:00,108400,700,0.65%,2060,171250
51,2024-09-25,11:05:00,108500,800,0.74%,1344,169190
52,2024-09-25,11:00:00,108500,800,0.74%,1067,167846
53,2024-09-25,10:55:00,108700,1000,0.93%,5263,166779
54,2024-09-25,10:50:00,108900,1200,1.11%,5993,161516
55,2024-09-25,10:45:00,108700,1000,0.93%,1296,155523
56,2024-09-25,10:40:00,108700,1000,0.93%,3053,154227
57,2024-09-25,10:35:00,109100,1400,1.30%,4552,151174
58,2024-09-25,10:30:00,109200,1500,1.39%,4334,146622
59,2024-09-25,10:25:00,109000,1300,1.21%,4778,142288
60,2024-09-25,10:20:00,108700,1000,0.93%,5482,137510
61,2024-09-25,10:15:00,108500,800,0.74%,5945,132028
62,2024-09-25,10:10:00,108600,900,0.84%,3917,126083
63,2024-09-25,10:05:00,108700,1000,0.93%,2830,122166
64,2024-09-25,10:00:00,108700,1000,0.93%,4689,119336
65,2024-09-25,09:55:00,108800,1100,1.02%,2215,114647
66,2024-09-25,09:50:00,109100,1400,1.30%,6148,112432
67,2024-09-25,09:45:00,109200,1500,1.39%,7139,106284
68,2024-09-25,09:40:00,108800,1100,1.02%,6072,99145
69,2024-09-25,09:35:00,108800,1100,1.02%,10507,93073
70,2024-09-25,09:30:00,109000,1300,1.21%,10260,82566
71,2024-09-25,09:25:00,109300,1600,1.49%,6653,72306
72,2024-09-25,09:20:00,109100,1400,1.30%,3512,65653
73,2024-09-25,09:15:00,110000,2300,2.14%,5846,62141
74,2024-09-25,09:10:00,110900,3200,2.97%,13841,56295
75,2024-09-25,09:05:00,111000,3300,3.06%,10172,42454
76,2024-09-25,09:00:00,111300,3600,3.34%,32282,32282
