,date,time,price,change,change(%),amount,volume
0,2023-07-17,15:30:00,206500,2000,0.98%,55135,702086
1,2023-07-17,15:15:00,206500,2000,0.98%,8921,646951
2,2023-07-17,15:10:00,206500,2000,0.98%,4571,638030
3,2023-07-17,15:05:00,206500,2000,0.98%,17868,633459
4,2023-07-17,15:00:00,206000,1500,0.73%,3507,615591
5,2023-07-17,14:55:00,206000,1500,0.73%,10479,612084
6,2023-07-17,14:50:00,206000,1500,0.73%,5445,601605
7,2023-07-17,14:45:00,206000,1500,0.73%,6447,596160
8,2023-07-17,14:40:00,206000,1500,0.73%,6235,589713
9,2023-07-17,14:35:00,206500,2000,0.98%,5561,583478
10,2023-07-17,14:30:00,206000,1500,0.73%,3646,577917
11,2023-07-17,14:25:00,206000,1500,0.73%,5751,574271
12,2023-07-17,14:20:00,206000,1500,0.73%,4795,568520
13,2023-07-17,14:15:00,206000,1500,0.73%,3282,563725
14,2023-07-17,14:10:00,206500,2000,0.98%,7659,560443
15,2023-07-17,14:05:00,206500,2000,0.98%,3507,552784
16,2023-07-17,14:00:00,206500,2000,0.98%,5571,549277
17,2023-07-17,13:55:00,206500,2000,0.98%,10624,543706
18,2023-07-17,13:50:00,206000,1500,0.73%,7952,533082
19,2023-07-17,13:45:00,206000,1500,0.73%,9661,525130
20,2023-07-17,13:40:00,205500,1000,0.49%,4474,515469
21,2023-07-17,13:35:00,205500,1000,0.00%,8469,510995
22,2023-07-17,13:30:00,205500,1000,0.49%,14316,502526
23,2023-07-17,13:25:00,205000,500,0.24%,3396,488210
24,2023-07-17,13:20:00,205000,500,0.24%,3065,484814
25,2023-07-17,13:15:00,205000,500,0.24%,2580,481749
26,2023-07-17,13:10:00,205000,500,0.24%,2603,479169
27,2023-07-17,13:05:00,205000,500,0.00%,2698,476566
28,2023-07-17,13:00:00,205500,1000,0.49%,5854,473868
29,2023-07-17,12:55:00,205500,1000,0.49%,2868,468014
30,2023-07-17,12:50:00,205500,1000,0.49%,2065,465146
31,2023-07-17,12:45:00,205500,1000,0.49%,2711,463081
32,2023-07-17,12:40:00,205500,1000,0.49%,2096,460370
33,2023-07-17,12:35:00,205500,1000,0.49%,1874,458274
34,2023-07-17,12:30:00,205500,1000,0.49%,1779,456400
35,2023-07-17,12:25:00,205500,1000,0.49%,2553,454621
36,2023-07-17,12:20:00,205500,1000,0.49%,1565,452068
37,2023-07-17,12:15:00,206000,1500,0.73%,6042,450503
38,2023-07-17,12:10:00,205500,1000,0.49%,1636,444461
39,2023-07-17,12:05:00,205500,1000,0.49%,2478,442825
40,2023-07-17,12:00:00,205500,1000,0.49%,2315,440347
41,2023-07-17,11:55:00,205500,1000,0.49%,1671,438032
42,2023-07-17,11:50:00,206000,1500,0.73%,7332,436361
43,2023-07-17,11:45:00,205500,1000,0.49%,4535,429029
44,2023-07-17,11:40:00,205500,1000,0.49%,4462,424494
45,2023-07-17,11:35:00,206000,1500,0.73%,8296,420032
46,2023-07-17,11:30:00,206000,1500,0.73%,10774,411736
47,2023-07-17,11:25:00,206000,1500,0.73%,3163,400962
48,2023-07-17,11:20:00,206000,1500,0.73%,5437,397799
49,2023-07-17,11:15:00,206000,1500,0.73%,3198,392362
50,2023-07-17,11:10:00,206500,2000,0.98%,8442,389164
51,2023-07-17,11:05:00,206500,2000,0.98%,10407,380722
52,2023-07-17,11:00:00,207000,2500,1.22%,24233,370315
53,2023-07-17,10:55:00,206500,2000,0.98%,7000,346082
54,2023-07-17,10:50:00,206500,2000,0.98%,4871,339082
55,2023-07-17,10:45:00,206500,2000,0.98%,11999,334211
56,2023-07-17,10:40:00,206500,2000,0.98%,17821,322212
57,2023-07-17,10:35:00,206500,2000,0.98%,4174,304391
58,2023-07-17,10:30:00,206500,2000,0.98%,4706,300217
59,2023-07-17,10:25:00,206500,2000,0.98%,4708,295511
60,2023-07-17,10:20:00,206500,2000,0.98%,15130,290803
61,2023-07-17,10:15:00,206000,1500,0.73%,4252,275673
62,2023-07-17,10:10:00,206000,1500,0.73%,3373,271421
63,2023-07-17,10:05:00,207000,2500,1.22%,20973,268048
64,2023-07-17,10:00:00,207000,2500,1.22%,39283,247075
65,2023-07-17,09:55:00,206000,1500,0.73%,4249,207792
66,2023-07-17,09:50:00,206000,1500,0.73%,9440,203543
67,2023-07-17,09:45:00,205500,1000,0.49%,5154,194103
68,2023-07-17,09:40:00,206000,1500,0.73%,8992,188949
69,2023-07-17,09:35:00,206000,1500,0.73%,12575,179957
70,2023-07-17,09:30:00,206500,2000,0.98%,40626,167382
71,2023-07-17,09:25:00,206000,1500,0.73%,15178,126756
72,2023-07-17,09:20:00,205500,1000,0.49%,9399,111578
73,2023-07-17,09:15:00,205000,500,0.24%,5177,102179
74,2023-07-17,09:10:00,205500,1000,0.49%,13550,97002
75,2023-07-17,09:05:00,205000,500,0.00%,15621,83452
76,2023-07-17,09:00:00,206500,2000,0.98%,67831,67831
