,date,time,price,change,change(%),amount,volume
0,2023-08-07,15:30:00,86000,1200,1.42%,21888,437455
1,2023-08-07,15:15:00,86100,1300,1.53%,4723,415567
2,2023-08-07,15:10:00,86100,1300,1.53%,4194,410844
3,2023-08-07,15:05:00,86200,1400,1.65%,5541,406650
4,2023-08-07,15:00:00,86300,1500,1.77%,9558,401109
5,2023-08-07,14:55:00,86300,1500,1.77%,6122,391551
6,2023-08-07,14:50:00,86200,1400,1.65%,4286,385429
7,2023-08-07,14:45:00,86200,1400,1.65%,6015,381143
8,2023-08-07,14:40:00,86200,1400,1.65%,3421,375128
9,2023-08-07,14:35:00,86200,1400,1.65%,5679,371707
10,2023-08-07,14:30:00,86200,1400,1.65%,4212,366028
11,2023-08-07,14:25:00,86200,1400,1.65%,4074,361816
12,2023-08-07,14:20:00,86200,1400,1.65%,5046,357742
13,2023-08-07,14:15:00,86200,1400,1.65%,3181,352696
14,2023-08-07,14:10:00,86200,1400,1.65%,3772,349515
15,2023-08-07,14:05:00,86300,1500,1.77%,5301,345743
16,2023-08-07,14:00:00,86400,1600,1.89%,5592,340442
17,2023-08-07,13:55:00,86700,1900,2.24%,10374,334850
18,2023-08-07,13:50:00,86700,1900,2.24%,4261,324476
19,2023-08-07,13:45:00,86800,2000,2.36%,7559,320215
20,2023-08-07,13:40:00,86800,2000,2.36%,10530,312656
21,2023-08-07,13:35:00,86700,1900,2.24%,7604,302126
22,2023-08-07,13:30:00,86700,1900,2.24%,10072,294522
23,2023-08-07,13:25:00,86600,1800,2.12%,6332,284450
24,2023-08-07,13:20:00,86600,1800,2.12%,5780,278118
25,2023-08-07,13:15:00,86600,1800,2.12%,5839,272338
26,2023-08-07,13:10:00,86600,1800,2.12%,3622,266499
27,2023-08-07,13:05:00,86500,1700,2.00%,7012,262877
28,2023-08-07,13:00:00,86500,1700,2.00%,3485,255865
29,2023-08-07,12:55:00,86500,1700,2.00%,3444,252380
30,2023-08-07,12:50:00,86500,1700,2.00%,3634,248936
31,2023-08-07,12:45:00,86500,1700,2.00%,4008,245302
32,2023-08-07,12:40:00,86500,1700,2.00%,3033,241294
33,2023-08-07,12:35:00,86500,1700,2.00%,5759,238261
34,2023-08-07,12:30:00,86500,1700,2.00%,3620,232502
35,2023-08-07,12:25:00,86500,1700,2.00%,4247,228882
36,2023-08-07,12:20:00,86500,1700,2.00%,6574,224635
37,2023-08-07,12:15:00,86400,1600,1.89%,3569,218061
38,2023-08-07,12:10:00,86500,1700,2.00%,6216,214492
39,2023-08-07,12:05:00,86500,1700,2.00%,4558,208276
40,2023-08-07,12:00:00,86500,1700,2.00%,5842,203718
41,2023-08-07,11:55:00,86400,1600,1.89%,4088,197876
42,2023-08-07,11:50:00,86500,1700,2.00%,6309,193788
43,2023-08-07,11:45:00,86400,1600,1.89%,4687,187479
44,2023-08-07,11:40:00,86400,1600,1.89%,5604,182792
45,2023-08-07,11:35:00,86300,1500,1.77%,3140,177188
46,2023-08-07,11:30:00,86300,1500,1.77%,3934,174048
47,2023-08-07,11:25:00,86300,1500,1.77%,5308,170114
48,2023-08-07,11:20:00,86400,1600,1.89%,4301,164806
49,2023-08-07,11:15:00,86400,1600,1.89%,3342,160505
50,2023-08-07,11:10:00,86400,1600,1.89%,4405,157163
51,2023-08-07,11:05:00,86500,1700,2.00%,8213,152758
52,2023-08-07,11:00:00,86500,1700,2.00%,3649,144545
53,2023-08-07,10:55:00,86500,1700,2.00%,4411,140896
54,2023-08-07,10:50:00,86500,1700,2.00%,5251,136485
55,2023-08-07,10:45:00,86400,1600,1.89%,5445,131234
56,2023-08-07,10:40:00,86300,1500,1.77%,3898,125789
57,2023-08-07,10:35:00,86300,1500,1.77%,4443,121891
58,2023-08-07,10:30:00,86200,1400,1.65%,5486,117448
59,2023-08-07,10:25:00,86200,1400,1.65%,6809,111962
60,2023-08-07,10:20:00,86100,1300,1.53%,13333,105153
61,2023-08-07,10:15:00,86000,1200,1.42%,5080,91820
62,2023-08-07,10:10:00,86000,1200,1.42%,3918,86740
63,2023-08-07,10:05:00,86000,1200,1.42%,6955,82822
64,2023-08-07,10:00:00,86000,1200,1.42%,5578,75867
65,2023-08-07,09:55:00,85900,1100,1.30%,4115,70289
66,2023-08-07,09:50:00,85900,1100,1.30%,10048,66174
67,2023-08-07,09:45:00,85800,1000,1.18%,8884,56126
68,2023-08-07,09:40:00,85700,900,1.06%,6320,47242
69,2023-08-07,09:35:00,85500,700,0.83%,5715,40922
70,2023-08-07,09:30:00,85500,700,0.83%,4022,35207
71,2023-08-07,09:25:00,85500,700,0.83%,6764,31185
72,2023-08-07,09:20:00,85300,500,0.59%,3687,24421
73,2023-08-07,09:15:00,85100,300,0.35%,4758,20734
74,2023-08-07,09:10:00,85000,200,0.00%,5002,15976
75,2023-08-07,09:05:00,84800,200,-0.24%,2184,10974
76,2023-08-07,09:00:00,85000,500,-0.58%,8790,8790
