,date,time,price,change,change(%),amount,volume
0,2023-09-06,15:30:00,186700,100,0.05%,25110,258431
1,2023-09-06,15:15:00,186700,100,0.05%,3733,233321
2,2023-09-06,15:10:00,186700,100,0.05%,1737,229588
3,2023-09-06,15:05:00,186900,300,0.16%,2230,227851
4,2023-09-06,15:00:00,187100,500,0.27%,3787,225621
5,2023-09-06,14:55:00,187000,400,0.21%,3452,221834
6,2023-09-06,14:50:00,186900,300,0.16%,2450,218382
7,2023-09-06,14:45:00,187000,400,0.21%,2535,215932
8,2023-09-06,14:40:00,187000,400,0.21%,2738,213397
9,2023-09-06,14:35:00,187100,500,0.27%,2141,210659
10,2023-09-06,14:30:00,186900,300,0.16%,1702,208518
11,2023-09-06,14:25:00,186800,200,0.11%,1161,206816
12,2023-09-06,14:20:00,186800,200,0.11%,1402,205655
13,2023-09-06,14:15:00,186800,200,0.11%,1199,204253
14,2023-09-06,14:10:00,186700,200,0.11%,4083,203054
15,2023-09-06,14:05:00,187000,400,0.21%,2886,198971
16,2023-09-06,14:00:00,187000,400,0.21%,1348,196085
17,2023-09-06,13:55:00,186800,200,0.11%,1464,194737
18,2023-09-06,13:50:00,186800,200,0.11%,1119,193273
19,2023-09-06,13:45:00,186800,200,0.11%,1304,192154
20,2023-09-06,13:40:00,186700,100,0.05%,1117,190850
21,2023-09-06,13:35:00,186800,200,0.11%,3196,189733
22,2023-09-06,13:30:00,186800,200,0.11%,1035,186537
23,2023-09-06,13:25:00,186800,200,0.11%,2982,185502
24,2023-09-06,13:20:00,186600,200,0.00%,1333,182520
25,2023-09-06,13:15:00,186600,200,0.00%,1357,181187
26,2023-09-06,13:10:00,186500,200,-0.11%,718,179830
27,2023-09-06,13:05:00,186500,200,-0.11%,704,179112
28,2023-09-06,13:00:00,186600,200,0.00%,4029,178408
29,2023-09-06,12:55:00,186600,100,0.00%,592,174379
30,2023-09-06,12:50:00,186600,100,0.00%,1020,173787
31,2023-09-06,12:45:00,186600,300,0.00%,2047,172767
32,2023-09-06,12:40:00,186500,300,-0.16%,2294,170720
33,2023-09-06,12:35:00,186500,200,-0.11%,1482,168426
34,2023-09-06,12:30:00,186700,300,0.16%,4976,166944
35,2023-09-06,12:25:00,186700,100,0.05%,3201,161968
36,2023-09-06,12:20:00,186600,100,0.00%,1623,158767
37,2023-09-06,12:15:00,186600,100,0.00%,600,157144
38,2023-09-06,12:10:00,186600,100,0.00%,842,156544
39,2023-09-06,12:05:00,186700,100,0.05%,2362,155702
40,2023-09-06,12:00:00,186800,200,0.11%,1754,153340
41,2023-09-06,11:55:00,186900,300,0.16%,1285,151586
42,2023-09-06,11:50:00,187000,400,0.21%,1356,150301
43,2023-09-06,11:45:00,187200,600,0.32%,1211,148945
44,2023-09-06,11:40:00,187200,600,0.32%,2708,147734
45,2023-09-06,11:35:00,187100,500,0.27%,2114,145026
46,2023-09-06,11:30:00,187300,700,0.38%,1598,142912
47,2023-09-06,11:25:00,187400,800,0.43%,1894,141314
48,2023-09-06,11:20:00,187100,500,0.27%,864,139420
49,2023-09-06,11:15:00,187000,400,0.21%,1544,138556
50,2023-09-06,11:10:00,187200,600,0.32%,1850,137012
51,2023-09-06,11:05:00,187200,600,0.32%,4587,135162
52,2023-09-06,11:00:00,187000,400,0.21%,2938,130575
53,2023-09-06,10:55:00,186800,200,0.11%,908,127637
54,2023-09-06,10:50:00,186900,300,0.16%,1525,126729
55,2023-09-06,10:45:00,187000,400,0.21%,6351,125204
56,2023-09-06,10:40:00,187200,600,0.32%,3499,118853
57,2023-09-06,10:35:00,187400,800,0.43%,2100,115354
58,2023-09-06,10:30:00,187500,900,0.48%,3052,113254
59,2023-09-06,10:25:00,187200,600,0.32%,1332,110202
60,2023-09-06,10:20:00,187300,700,0.38%,2555,108870
61,2023-09-06,10:15:00,187400,800,0.43%,9209,106315
62,2023-09-06,10:10:00,187400,800,0.43%,3768,97106
63,2023-09-06,10:05:00,187500,900,0.48%,3345,93338
64,2023-09-06,10:00:00,187600,1000,0.54%,2740,89993
65,2023-09-06,09:55:00,187800,1200,0.64%,5922,87253
66,2023-09-06,09:50:00,187900,1300,0.70%,3565,81331
67,2023-09-06,09:45:00,188300,1700,0.91%,7954,77766
68,2023-09-06,09:40:00,188000,1400,0.75%,9228,69812
69,2023-09-06,09:35:00,187700,1100,0.59%,6844,60584
70,2023-09-06,09:30:00,187600,1000,0.54%,9231,53740
71,2023-09-06,09:25:00,187400,800,0.43%,6361,44509
72,2023-09-06,09:20:00,187300,700,0.38%,6745,38148
73,2023-09-06,09:15:00,186900,300,0.16%,4897,31403
74,2023-09-06,09:10:00,186800,300,0.16%,5650,26506
75,2023-09-06,09:05:00,186600,400,0.00%,4513,20856
76,2023-09-06,09:00:00,186800,600,-0.32%,16343,16343
